failure_id,amount,failure_reason,behavior_profile,account_age_days,historical_recovery_rate,payment_success_rate,engagement_score,ml_action,ml_est_prob,ml_true_prob,ml_cost,ml_net,ml_margin,rules_action,rules_net,oracle_action,oracle_net,oracle_regret,rules_regret,ml_equals_oracle,ml_equals_rules
FAIL_000682,470.05,INSUFFICIENT_FUNDS,low_engagement,621,0.3,0.5,0.25,WAIT_AND_RETRY,0.7032151599004375,0.249416,2.0,115.2379908,52.61871638849749,WAIT_AND_RETRY,115.2379908,WAIT_AND_RETRY,115.2379908,0.0,0.0,True,True
FAIL_000677,470.05,CARD_EXPIRED,low_engagement,621,0.3,0.5,0.25,UPDATE_PAYMENT_METHOD,0.7975486168994618,0.246293,3.0,112.77002465000001,258.8063270132523,UPDATE_PAYMENT_METHOD,112.77002465000001,UPDATE_PAYMENT_METHOD,112.77002465000001,0.0,0.0,True,True
FAIL_000675,470.05,NETWORK_ERROR,low_engagement,621,0.3,0.5,0.25,RETRY_NOW,0.8060358909000528,0.293695,2.0,136.05133475,54.7024896607075,RETRY_NOW,136.05133475,RETRY_NOW,136.05133475,0.0,0.0,True,True
FAIL_000670,382.33,BANK_DECLINED,low_engagement,640,0.3,0.7143,0.25,PAYMENT_LINK,0.5648223373569844,0.366806,3.0,137.24093798,15.988713360835106,WAIT_AND_RETRY,94.12120297,PAYMENT_LINK,137.24093798,0.0,-43.119735010000014,True,False
FAIL_000666,1477.76,BANK_DECLINED,friction_prone,182,0.35,0.8333,0.45,WAIT_AND_RETRY,0.5986960138268409,0.520815,2.0,767.6395744,506.1405675857391,WAIT_AND_RETRY,767.6395744,WAIT_AND_RETRY,767.6395744,0.0,0.0,True,True
FAIL_000656,1739.87,BANK_DECLINED,reliable,806,0.8,0.8846,0.85,PAYMENT_LINK,0.6506566116763145,0.95,3.0,1649.8764999999999,122.2322924846967,WAIT_AND_RETRY,1634.69744887,PAYMENT_LINK,1649.8764999999999,0.0,-15.179051129999834,True,False
FAIL_000654,1739.87,BANK_DECLINED,reliable,806,0.8,0.8846,0.85,PAYMENT_LINK,0.6506566116763145,0.95,3.0,1649.8764999999999,122.2322924846967,WAIT_AND_RETRY,1568.8416295,PAYMENT_LINK,1649.8764999999999,0.0,-81.0348704999999,True,False
FAIL_000652,768.63,INSUFFICIENT_FUNDS,low_engagement,211,0.3,0.7143,0.25,WAIT_AND_RETRY,0.7580673699770107,0.356497,2.0,272.01428911,151.69723440401685,WAIT_AND_RETRY,272.01428911,WAIT_AND_RETRY,272.01428911,0.0,0.0,True,True
FAIL_001296,14846.24,NETWORK_ERROR,high_value_loyal,728,0.82,0.9167,0.9,RETRY_NOW,0.8777637465548183,0.95,2.0,14101.928,615.4767768813053,RETRY_NOW,14101.928,RETRY_NOW,14101.928,0.0,0.0,True,True
FAIL_001293,489.64,LIMIT_EXCEEDED,low_engagement,876,0.3,0.8276,0.25,PAYMENT_LINK,0.6582240873670572,0.403646,3.0,194.64122744,117.45434563794828,PAYMENT_LINK,194.64122744,PAYMENT_LINK,194.64122744,0.0,0.0,True,True
FAIL_001289,489.64,BANK_DECLINED,low_engagement,876,0.3,0.8276,0.25,WAIT_AND_RETRY,0.726981034759467,0.403446,2.0,195.54329944,56.431524789310686,WAIT_AND_RETRY,195.54329944,WAIT_AND_RETRY,195.54329944,0.0,0.0,True,True
FAIL_001287,489.64,AUTHENTICATION_FAILED,low_engagement,876,0.3,0.8276,0.25,UPDATE_PAYMENT_METHOD,0.7633915176640742,0.373225,3.0,179.74588899999998,76.3634856628126,UPDATE_PAYMENT_METHOD,179.74588899999998,UPDATE_PAYMENT_METHOD,179.74588899999998,0.0,0.0,True,True
FAIL_001286,489.64,CARD_EXPIRED,low_engagement,876,0.3,0.8276,0.25,UPDATE_PAYMENT_METHOD,0.8525573571022718,0.530785,3.0,256.8935674,141.80280386241822,UPDATE_PAYMENT_METHOD,256.8935674,UPDATE_PAYMENT_METHOD,256.8935674,0.0,0.0,True,True
FAIL_001277,540.07,INSUFFICIENT_FUNDS,friction_prone,978,0.35,0.6875,0.45,WAIT_AND_RETRY,0.7546935441547482,0.414797,2.0,222.01941579000004,38.91262599305435,WAIT_AND_RETRY,222.01941579000004,WAIT_AND_RETRY,222.01941579000004,0.0,0.0,True,True
FAIL_001272,8583.5,NETWORK_ERROR,high_value_loyal,414,0.82,0.9231,0.9,WAIT_AND_RETRY,0.9053226377459113,0.95,2.0,8152.325,248.41275576446333,RETRY_NOW,8152.325,RETRY_NOW,8152.325,0.0,0.0,False,False
FAIL_001245,1120.08,INSUFFICIENT_FUNDS,normal,948,0.6,0.7419,0.6,WAIT_AND_RETRY,0.7509353657781392,0.754467,2.0,843.06339736,35.25389410871571,WAIT_AND_RETRY,843.06339736,WAIT_AND_RETRY,843.06339736,0.0,0.0,True,True
FAIL_001240,3208.7,INSUFFICIENT_FUNDS,high_value_loyal,922,0.82,0.9,0.9,WAIT_AND_RETRY,0.7478391598133202,0.95,2.0,3046.265,323.4867913604562,WAIT_AND_RETRY,3046.265,WAIT_AND_RETRY,3046.265,0.0,0.0,True,True
FAIL_001233,493.48,NETWORK_ERROR,low_engagement,951,0.3,0.7742,0.25,RETRY_NOW,0.9201097308080928,0.429114,2.0,209.75917672,11.924893317028818,RETRY_NOW,209.75917672,RETRY_NOW,209.75917672,0.0,0.0,True,True
FAIL_001229,580.5,BANK_DECLINED,friction_prone,811,0.35,0.6296,0.45,PAYMENT_LINK,0.606414449266513,0.411157,3.0,235.6766385,38.64418263648548,WAIT_AND_RETRY,217.9427425,PAYMENT_LINK,235.6766385,0.0,-17.733895999999987,True,False
FAIL_001216,457.08,AUTHENTICATION_FAILED,low_engagement,651,0.3,0.7619,0.25,UPDATE_PAYMENT_METHOD,0.7037906745142581,0.447423,3.0,201.50810484,113.1537330465226,UPDATE_PAYMENT_METHOD,201.50810484,UPDATE_PAYMENT_METHOD,201.50810484,0.0,0.0,True,True
FAIL_001171,1737.7,INSUFFICIENT_FUNDS,friction_prone,985,0.35,0.5625,0.45,WAIT_AND_RETRY,0.6953076543279523,0.463973,2.0,804.2458821,37.96606528982397,WAIT_AND_RETRY,804.2458821,WAIT_AND_RETRY,804.2458821,0.0,0.0,True,True
FAIL_001405,2231.07,BANK_DECLINED,friction_prone,603,0.35,0.8,0.45,WAIT_AND_RETRY,0.6621324093360079,0.526776,2.0,1173.27413032,324.378709274376,WAIT_AND_RETRY,1173.27413032,WAIT_AND_RETRY,1173.27413032,0.0,0.0,True,True
FAIL_001394,321.75,INSUFFICIENT_FUNDS,low_engagement,759,0.3,0.8,0.25,WAIT_AND_RETRY,0.7134198945984705,0.440567,2.0,139.75243225,54.0728221301803,WAIT_AND_RETRY,139.75243225,WAIT_AND_RETRY,139.75243225,0.0,0.0,True,True
FAIL_001390,601.97,CARD_EXPIRED,low_engagement,765,0.3,0.84,0.25,UPDATE_PAYMENT_METHOD,0.822382316686245,0.330068,3.0,195.69103396,157.4551199935679,UPDATE_PAYMENT_METHOD,195.69103396,UPDATE_PAYMENT_METHOD,195.69103396,0.0,0.0,True,True
FAIL_001385,2023.63,INSUFFICIENT_FUNDS,friction_prone,831,0.35,0.7778,0.45,WAIT_AND_RETRY,0.7265941972081039,0.512844,2.0,1035.80650372,88.19225620727252,WAIT_AND_RETRY,1035.80650372,WAIT_AND_RETRY,1035.80650372,0.0,0.0,True,True
FAIL_001367,444.14,AUTHENTICATION_FAILED,low_engagement,700,0.3,0.6522,0.25,UPDATE_PAYMENT_METHOD,0.7527486391797241,0.279914,3.0,121.32100396,150.77473021856696,UPDATE_PAYMENT_METHOD,121.32100396,UPDATE_PAYMENT_METHOD,121.32100396,0.0,0.0,True,True
FAIL_001354,2315.15,CARD_EXPIRED,normal,535,0.6,0.7059,0.6,UPDATE_PAYMENT_METHOD,0.9209056911204484,0.793805,3.0,1834.77764575,1263.511550998883,UPDATE_PAYMENT_METHOD,1834.77764575,UPDATE_PAYMENT_METHOD,1834.77764575,0.0,0.0,True,True
FAIL_001353,633.24,LIMIT_EXCEEDED,friction_prone,429,0.35,0.6429,0.45,PAYMENT_LINK,0.5298185914120837,0.419021,3.0,262.34085804,39.96289035694525,PAYMENT_LINK,262.34085804,PAYMENT_LINK,262.34085804,0.0,0.0,True,True
FAIL_001345,1492.87,CARD_EXPIRED,normal,137,0.6,0.5,0.6,UPDATE_PAYMENT_METHOD,0.750044603852642,0.651071,3.0,968.9643637699999,137.65825484480683,UPDATE_PAYMENT_METHOD,968.9643637699999,UPDATE_PAYMENT_METHOD,968.9643637699999,0.0,0.0,True,True
FAIL_001337,1196.46,BANK_DECLINED,friction_prone,542,0.35,0.6111,0.45,WAIT_AND_RETRY,0.5672092793119268,0.378722,2.0,451.12572412000003,63.44115382933819,WAIT_AND_RETRY,451.12572412000003,WAIT_AND_RETRY,451.12572412000003,0.0,0.0,True,True
FAIL_001329,2720.0,CARD_EXPIRED,reliable,470,0.8,0.8667,0.85,UPDATE_PAYMENT_METHOD,0.8952902252905051,0.95,3.0,2581.0,617.2666965699182,UPDATE_PAYMENT_METHOD,2581.0,UPDATE_PAYMENT_METHOD,2581.0,0.0,0.0,True,True
FAIL_001320,676.53,CARD_EXPIRED,normal,705,0.6,0.6957,0.6,UPDATE_PAYMENT_METHOD,0.9426326713671004,0.776758,3.0,522.5000897399999,231.47022236531865,UPDATE_PAYMENT_METHOD,522.5000897399999,UPDATE_PAYMENT_METHOD,522.5000897399999,0.0,0.0,True,True
FAIL_001300,878.95,NETWORK_ERROR,friction_prone,745,0.35,0.7083,0.45,RETRY_NOW,0.8335504908153671,0.533527,2.0,466.94355665,36.204922688814236,RETRY_NOW,466.94355665,RETRY_NOW,466.94355665,0.0,0.0,True,True
FAIL_000605,928.54,NETWORK_ERROR,friction_prone,452,0.35,0.5333,0.45,RETRY_NOW,0.8856481148752005,0.376883,2.0,347.95094082,121.8532886589461,RETRY_NOW,347.95094082,RETRY_NOW,347.95094082,0.0,0.0,True,True
FAIL_000604,408.16,CARD_EXPIRED,low_engagement,396,0.3,0.7692,0.25,UPDATE_PAYMENT_METHOD,0.8985310691537428,0.378471,3.0,151.47672336000002,233.210438009784,UPDATE_PAYMENT_METHOD,151.47672336000002,UPDATE_PAYMENT_METHOD,151.47672336000002,0.0,0.0,True,True
FAIL_000586,992.15,INSUFFICIENT_FUNDS,normal,947,0.6,0.871,0.6,WAIT_AND_RETRY,0.6945143853479723,0.806907,2.0,798.57278005,95.4772527452252,WAIT_AND_RETRY,798.57278005,WAIT_AND_RETRY,798.57278005,0.0,0.0,True,True
FAIL_000572,1274.95,BANK_DECLINED,low_engagement,233,0.3,0.8571,0.25,WAIT_AND_RETRY,0.6116921997450196,0.360612,2.0,457.7622694,403.6596606822065,WAIT_AND_RETRY,457.7622694,WAIT_AND_RETRY,457.7622694,0.0,0.0,True,True
FAIL_000567,1605.38,INSUFFICIENT_FUNDS,friction_prone,491,0.35,0.8125,0.45,WAIT_AND_RETRY,0.6693718557757695,0.558996,2.0,895.4009984800001,127.16444684176213,WAIT_AND_RETRY,895.4009984800001,WAIT_AND_RETRY,895.4009984800001,0.0,0.0,True,True
FAIL_000551,437.85,CARD_EXPIRED,low_engagement,862,0.3,0.8214,0.25,UPDATE_PAYMENT_METHOD,0.885147902540739,0.423044,3.0,182.2298154,155.99445176260093,UPDATE_PAYMENT_METHOD,182.2298154,UPDATE_PAYMENT_METHOD,182.2298154,0.0,0.0,True,True
FAIL_000547,7312.97,LIMIT_EXCEEDED,high_value_loyal,479,0.82,0.8667,0.9,PAYMENT_LINK,0.7381463121643154,0.95,3.0,6944.3215,1925.294088909944,PAYMENT_LINK,6944.3215,PAYMENT_LINK,6944.3215,0.0,0.0,True,True
FAIL_000542,12636.68,LIMIT_EXCEEDED,high_value_loyal,831,0.82,0.8889,0.9,PAYMENT_LINK,0.6262659914794235,0.95,3.0,12001.846,553.0868052894875,PAYMENT_LINK,12001.846,UPDATE_PAYMENT_METHOD,12001.846,0.0,0.0,False,True
FAIL_001482,576.58,BANK_DECLINED,low_engagement,982,0.3,0.8438,0.25,WAIT_AND_RETRY,0.6798455931320504,0.435576,2.0,249.14441008000003,25.28724116065763,WAIT_AND_RETRY,249.14441008000003,WAIT_AND_RETRY,249.14441008000003,0.0,0.0,True,True
FAIL_001456,12441.81,LIMIT_EXCEEDED,high_value_loyal,465,0.82,0.8667,0.9,PAYMENT_LINK,0.5775189153601018,0.95,3.0,11816.7195,887.9311766613437,PAYMENT_LINK,11816.7195,PAYMENT_LINK,11816.7195,0.0,0.0,True,True
FAIL_001433,1271.26,NETWORK_ERROR,friction_prone,706,0.35,0.6522,0.45,RETRY_NOW,0.9079008268011226,0.463427,2.0,587.1362080199999,120.94913571729171,RETRY_NOW,587.1362080199999,RETRY_NOW,587.1362080199999,0.0,0.0,True,True
FAIL_000457,655.36,CARD_EXPIRED,low_engagement,812,0.3,0.8148,0.25,UPDATE_PAYMENT_METHOD,0.7895956187736616,0.466817,3.0,302.93318912,111.90444004276668,UPDATE_PAYMENT_METHOD,302.93318912,UPDATE_PAYMENT_METHOD,302.93318912,0.0,0.0,True,True
FAIL_001557,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,906,0.82,0.8,0.9,WAIT_AND_RETRY,0.832889192416069,0.95,2.0,11098.1325,464.4006722209815,WAIT_AND_RETRY,11098.1325,WAIT_AND_RETRY,11098.1325,0.0,0.0,True,True
FAIL_001551,1520.27,CARD_EXPIRED,friction_prone,774,0.35,0.64,0.45,UPDATE_PAYMENT_METHOD,0.8811736005105895,0.52068,3.0,788.5741836000001,765.1197496373846,UPDATE_PAYMENT_METHOD,788.5741836000001,UPDATE_PAYMENT_METHOD,788.5741836000001,0.0,0.0,True,True
FAIL_001532,1262.66,AUTHENTICATION_FAILED,normal,300,0.6,0.9,0.6,UPDATE_PAYMENT_METHOD,0.8671760421226267,0.843798,3.0,1062.4299826800002,490.288543687671,UPDATE_PAYMENT_METHOD,1062.4299826800002,UPDATE_PAYMENT_METHOD,1062.4299826800002,0.0,0.0,True,True
FAIL_001530,12778.74,LIMIT_EXCEEDED,high_value_loyal,102,0.82,0.6667,0.9,PAYMENT_LINK,0.7391301040771497,0.943808,3.0,12057.67704192,2204.175013787946,PAYMENT_LINK,12057.67704192,PAYMENT_LINK,12057.67704192,0.0,0.0,True,True
FAIL_001517,998.51,BANK_DECLINED,normal,614,0.6,0.9,0.6,WAIT_AND_RETRY,0.7303921315101901,0.841808,2.0,838.55370608,321.61459663432413,WAIT_AND_RETRY,838.55370608,WAIT_AND_RETRY,838.55370608,0.0,0.0,True,True
FAIL_001513,278.46,CARD_EXPIRED,low_engagement,612,0.3,0.65,0.25,UPDATE_PAYMENT_METHOD,0.7712660873080354,0.297937,3.0,79.96353701999999,103.25398602792896,UPDATE_PAYMENT_METHOD,79.96353701999999,UPDATE_PAYMENT_METHOD,79.96353701999999,0.0,0.0,True,True
FAIL_001494,369.27,INSUFFICIENT_FUNDS,friction_prone,621,0.35,0.5,0.45,SEND_REMINDER,0.6469461286042905,0.377163,1.0,138.27498101,7.260165420574225,WAIT_AND_RETRY,138.09512967999999,SEND_REMINDER,138.27498101,0.0,-0.17985133000001952,True,False
FAIL_001487,1586.51,BANK_DECLINED,friction_prone,622,0.35,0.7,0.45,WAIT_AND_RETRY,0.6058835148976706,0.432088,2.0,683.51193288,29.38354084701541,WAIT_AND_RETRY,683.51193288,WAIT_AND_RETRY,683.51193288,0.0,0.0,True,True
FAIL_001483,576.58,INSUFFICIENT_FUNDS,low_engagement,982,0.3,0.8438,0.25,WAIT_AND_RETRY,0.8603118676804777,0.371841,2.0,212.39608378,231.5753617462455,WAIT_AND_RETRY,212.39608378,WAIT_AND_RETRY,212.39608378,0.0,0.0,True,True
FAIL_000637,609.3,INSUFFICIENT_FUNDS,low_engagement,724,0.3,0.6667,0.25,WAIT_AND_RETRY,0.7027986157376762,0.274765,2.0,165.4143145,84.92460256798546,WAIT_AND_RETRY,165.4143145,WAIT_AND_RETRY,165.4143145,0.0,0.0,True,True
FAIL_000635,609.3,INSUFFICIENT_FUNDS,low_engagement,724,0.3,0.6667,0.25,WAIT_AND_RETRY,0.7027986157376762,0.281686,2.0,169.6312798,84.92460256798546,WAIT_AND_RETRY,169.6312798,WAIT_AND_RETRY,169.6312798,0.0,0.0,True,True
FAIL_000627,200.0,INSUFFICIENT_FUNDS,low_engagement,701,0.3,0.6522,0.25,WAIT_AND_RETRY,0.6691197370286491,0.29112,2.0,56.224,24.4822388144768,WAIT_AND_RETRY,56.224,WAIT_AND_RETRY,56.224,0.0,0.0,True,True
FAIL_001649,1249.65,INSUFFICIENT_FUNDS,friction_prone,852,0.35,0.5357,0.45,WAIT_AND_RETRY,0.7738911370217232,0.399376,2.0,497.08021840000004,195.05943141194564,WAIT_AND_RETRY,497.08021840000004,WAIT_AND_RETRY,497.08021840000004,0.0,0.0,True,True
FAIL_001635,666.71,LIMIT_EXCEEDED,friction_prone,788,0.35,0.5385,0.45,PAYMENT_LINK,0.6054395689587444,0.356809,3.0,234.88812839,72.04054688885441,PAYMENT_LINK,234.88812839,PAYMENT_LINK,234.88812839,0.0,0.0,True,True
FAIL_001633,666.71,NETWORK_ERROR,friction_prone,788,0.35,0.5385,0.45,WAIT_AND_RETRY,0.7539602742163198,0.378332,2.0,250.23772772,55.74359551490778,RETRY_NOW,225.70546656000002,WAIT_AND_RETRY,250.23772772,0.0,-24.53226115999999,True,False
FAIL_001622,666.71,CARD_EXPIRED,friction_prone,788,0.35,0.5385,0.45,UPDATE_PAYMENT_METHOD,0.8890545346490634,0.44681,3.0,294.8926951,301.79678966971164,UPDATE_PAYMENT_METHOD,294.8926951,UPDATE_PAYMENT_METHOD,294.8926951,0.0,0.0,True,True
FAIL_001577,2210.87,NETWORK_ERROR,friction_prone,702,0.35,0.6957,0.45,RETRY_NOW,0.8980268632502906,0.495866,2.0,1094.2952634199999,114.43537950905466,RETRY_NOW,1094.2952634199999,RETRY_NOW,1094.2952634199999,0.0,0.0,True,True
FAIL_000536,404.59,CARD_EXPIRED,low_engagement,877,0.3,0.7586,0.25,UPDATE_PAYMENT_METHOD,0.8242726677569628,0.376459,3.0,149.31154680999998,127.792585650393,UPDATE_PAYMENT_METHOD,149.31154680999998,UPDATE_PAYMENT_METHOD,149.31154680999998,0.0,0.0,True,True
FAIL_000516,1213.6,CARD_EXPIRED,friction_prone,408,0.35,0.6923,0.45,UPDATE_PAYMENT_METHOD,0.8945000537304264,0.628534,3.0,759.7888624,500.38072245503156,UPDATE_PAYMENT_METHOD,759.7888624,UPDATE_PAYMENT_METHOD,759.7888624,0.0,0.0,True,True
FAIL_000511,324.57,INSUFFICIENT_FUNDS,low_engagement,141,0.3,0.5,0.25,WAIT_AND_RETRY,0.7709221857731842,0.174029,2.0,54.48459252999999,84.90161336974245,WAIT_AND_RETRY,54.48459252999999,WAIT_AND_RETRY,54.48459252999999,0.0,0.0,True,True
FAIL_000498,378.71,INSUFFICIENT_FUNDS,friction_prone,489,0.35,0.9375,0.45,WAIT_AND_RETRY,0.7959215838332814,0.674013,2.0,253.25546322999998,72.91999456097048,WAIT_AND_RETRY,253.25546322999998,WAIT_AND_RETRY,253.25546322999998,0.0,0.0,True,True
FAIL_000496,221.49,CARD_EXPIRED,low_engagement,677,0.3,0.7727,0.25,UPDATE_PAYMENT_METHOD,0.7684800425828328,0.404172,3.0,86.52005627999999,72.46443554776893,UPDATE_PAYMENT_METHOD,86.52005627999999,UPDATE_PAYMENT_METHOD,86.52005627999999,0.0,0.0,True,True
FAIL_000492,221.49,INSUFFICIENT_FUNDS,low_engagement,677,0.3,0.7727,0.25,WAIT_AND_RETRY,0.8209126989428588,0.355437,2.0,76.72574113,55.95865647460512,WAIT_AND_RETRY,76.72574113,WAIT_AND_RETRY,76.72574113,0.0,0.0,True,True
FAIL_000474,1171.97,INSUFFICIENT_FUNDS,normal,709,0.6,0.7826,0.6,WAIT_AND_RETRY,0.7446514398295051,0.766177,2.0,895.93645869,144.16373882224138,WAIT_AND_RETRY,895.93645869,WAIT_AND_RETRY,895.93645869,0.0,0.0,True,True
FAIL_000470,1171.97,INSUFFICIENT_FUNDS,normal,709,0.6,0.7826,0.6,WAIT_AND_RETRY,0.7446514398295051,0.817922,2.0,956.5800463400001,144.16373882224138,WAIT_AND_RETRY,956.5800463400001,WAIT_AND_RETRY,956.5800463400001,0.0,0.0,True,True
FAIL_000459,623.9,CARD_EXPIRED,low_engagement,640,0.3,0.7619,0.25,UPDATE_PAYMENT_METHOD,0.7187636924402143,0.364098,3.0,224.1607422,204.50759990495325,UPDATE_PAYMENT_METHOD,224.1607422,UPDATE_PAYMENT_METHOD,224.1607422,0.0,0.0,True,True
FAIL_001734,891.7,INSUFFICIENT_FUNDS,normal,626,0.6,0.85,0.6,WAIT_AND_RETRY,0.7712368789132514,0.782482,2.0,695.7391994000001,114.6818079647951,WAIT_AND_RETRY,695.7391994000001,WAIT_AND_RETRY,695.7391994000001,0.0,0.0,True,True
FAIL_001733,1279.62,CARD_EXPIRED,reliable,782,0.8,0.9615,0.85,UPDATE_PAYMENT_METHOD,0.8924083987000356,0.95,3.0,1212.639,193.13960052787888,UPDATE_PAYMENT_METHOD,1212.639,UPDATE_PAYMENT_METHOD,1212.639,0.0,0.0,True,True
FAIL_001729,1090.5,BANK_DECLINED,friction_prone,758,0.35,0.64,0.45,WAIT_AND_RETRY,0.6238085397905746,0.461052,2.0,500.77720600000004,15.10610167027437,WAIT_AND_RETRY,500.77720600000004,WAIT_AND_RETRY,500.77720600000004,0.0,0.0,True,True
FAIL_001719,8298.83,AUTHENTICATION_FAILED,high_value_loyal,989,0.82,0.9375,0.9,UPDATE_PAYMENT_METHOD,0.7318351985149963,0.95,3.0,7880.888499999999,259.5808957104655,UPDATE_PAYMENT_METHOD,7880.888499999999,UPDATE_PAYMENT_METHOD,7880.888499999999,0.0,0.0,True,True
FAIL_001718,8298.83,NETWORK_ERROR,high_value_loyal,989,0.82,0.9375,0.9,RETRY_NOW,0.8979315801311331,0.95,2.0,7881.888499999999,1348.4478721929854,RETRY_NOW,7881.888499999999,RETRY_NOW,7881.888499999999,0.0,0.0,True,True
FAIL_001698,1314.12,INSUFFICIENT_FUNDS,normal,175,0.6,0.8,0.6,WAIT_AND_RETRY,0.8248070716826227,0.754421,2.0,989.39972452,128.1369507984018,WAIT_AND_RETRY,989.39972452,WAIT_AND_RETRY,989.39972452,0.0,0.0,True,True
FAIL_001689,300.09,CARD_EXPIRED,friction_prone,727,0.35,0.5,0.45,UPDATE_PAYMENT_METHOD,0.8255847579932101,0.379875,3.0,110.99668874999999,140.79891179238754,UPDATE_PAYMENT_METHOD,110.99668874999999,UPDATE_PAYMENT_METHOD,110.99668874999999,0.0,0.0,True,True
FAIL_001684,1055.34,LIMIT_EXCEEDED,friction_prone,987,0.35,0.625,0.45,PAYMENT_LINK,0.6451710761529249,0.537931,3.0,564.70010154,264.01511741641826,PAYMENT_LINK,564.70010154,PAYMENT_LINK,564.70010154,0.0,0.0,True,True
FAIL_001673,1055.34,NETWORK_ERROR,friction_prone,987,0.35,0.625,0.45,WAIT_AND_RETRY,0.9030888174428605,0.476253,2.0,500.60884101999994,140.459953253928,RETRY_NOW,480.77583639999995,WAIT_AND_RETRY,500.60884101999994,0.0,-19.833004619999997,True,False
FAIL_000061,1192.85,LIMIT_EXCEEDED,normal,866,0.6,0.7857,0.6,PAYMENT_LINK,0.7611993744744466,0.768532,3.0,913.7433961999999,134.97619218664772,PAYMENT_LINK,913.7433961999999,PAYMENT_LINK,913.7433961999999,0.0,0.0,True,True
FAIL_000097,9606.42,LIMIT_EXCEEDED,high_value_loyal,841,0.82,0.8929,0.9,PAYMENT_LINK,0.7167137909072377,0.95,3.0,9123.099,1456.4196516397733,PAYMENT_LINK,9123.099,UPDATE_PAYMENT_METHOD,9123.099,0.0,0.0,False,True
FAIL_002641,974.33,INSUFFICIENT_FUNDS,low_engagement,830,0.3,0.8148,0.25,WAIT_AND_RETRY,0.7201707942231377,0.449964,2.0,436.41342412,159.0494928161013,WAIT_AND_RETRY,436.41342412,WAIT_AND_RETRY,436.41342412,0.0,0.0,True,True
FAIL_001654,1249.65,BANK_DECLINED,friction_prone,852,0.35,0.5357,0.45,WAIT_AND_RETRY,0.5836701033187002,0.346717,2.0,431.27489905000004,11.210037863668845,WAIT_AND_RETRY,431.27489905000004,WAIT_AND_RETRY,431.27489905000004,0.0,0.0,True,True
FAIL_001650,1249.65,INSUFFICIENT_FUNDS,friction_prone,852,0.35,0.5357,0.45,WAIT_AND_RETRY,0.7738911370217232,0.31332,2.0,389.540338,195.05943141194564,WAIT_AND_RETRY,389.540338,WAIT_AND_RETRY,389.540338,0.0,0.0,True,True
FAIL_000420,293.46,INSUFFICIENT_FUNDS,low_engagement,952,0.3,0.7419,0.25,WAIT_AND_RETRY,0.759986329617006,0.36153,2.0,104.0945938,69.61743587784423,WAIT_AND_RETRY,104.0945938,WAIT_AND_RETRY,104.0945938,0.0,0.0,True,True
FAIL_002655,319.2,INSUFFICIENT_FUNDS,low_engagement,788,0.3,0.7308,0.25,WAIT_AND_RETRY,0.7545141256037237,0.290353,2.0,90.68067760000001,71.21447444313813,WAIT_AND_RETRY,90.68067760000001,WAIT_AND_RETRY,90.68067760000001,0.0,0.0,True,True
FAIL_000404,985.5,AUTHENTICATION_FAILED,friction_prone,781,0.35,0.5,0.45,UPDATE_PAYMENT_METHOD,0.7622368581891815,0.463498,3.0,453.777279,92.87950732931404,UPDATE_PAYMENT_METHOD,453.777279,UPDATE_PAYMENT_METHOD,453.777279,0.0,0.0,True,True
FAIL_000402,985.5,INSUFFICIENT_FUNDS,friction_prone,781,0.35,0.5,0.45,WAIT_AND_RETRY,0.7420773522325309,0.396371,2.0,388.62362049999996,184.90067019295157,WAIT_AND_RETRY,388.62362049999996,WAIT_AND_RETRY,388.62362049999996,0.0,0.0,True,True
FAIL_001812,671.72,LIMIT_EXCEEDED,normal,763,0.6,0.92,0.6,PAYMENT_LINK,0.8461614252649751,0.864819,3.0,577.91621868,184.14050005666712,PAYMENT_LINK,577.91621868,PAYMENT_LINK,577.91621868,0.0,0.0,True,True
FAIL_002656,319.2,AUTHENTICATION_FAILED,low_engagement,788,0.3,0.7308,0.25,UPDATE_PAYMENT_METHOD,0.6459772573409592,0.307785,3.0,95.24497199999999,25.304418594723643,UPDATE_PAYMENT_METHOD,95.24497199999999,UPDATE_PAYMENT_METHOD,95.24497199999999,0.0,0.0,True,True
FAIL_001795,1009.84,CARD_EXPIRED,low_engagement,447,0.3,0.7857,0.25,UPDATE_PAYMENT_METHOD,0.9012759162789634,0.429577,3.0,430.80403768,654.202357769503,UPDATE_PAYMENT_METHOD,430.80403768,UPDATE_PAYMENT_METHOD,430.80403768,0.0,0.0,True,True
FAIL_001788,703.54,INSUFFICIENT_FUNDS,friction_prone,485,0.35,0.75,0.45,WAIT_AND_RETRY,0.737097306602977,0.517251,2.0,361.90676854,76.14548571600943,WAIT_AND_RETRY,361.90676854,WAIT_AND_RETRY,361.90676854,0.0,0.0,True,True
FAIL_001787,703.54,NETWORK_ERROR,friction_prone,485,0.35,0.75,0.45,RETRY_NOW,0.8080512493590065,0.623904,2.0,436.94142016,30.766684507314153,RETRY_NOW,436.94142016,RETRY_NOW,436.94142016,0.0,0.0,True,True
FAIL_001781,345.77,LIMIT_EXCEEDED,normal,937,0.6,0.6774,0.6,PAYMENT_LINK,0.6598596002151018,0.80478,3.0,275.2687806,0.40478620734137394,PAYMENT_LINK,275.2687806,PAYMENT_LINK,275.2687806,0.0,0.0,True,True
