experience_id,failure_id,payment_id,customer_id,subscription_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,action_taken,action_cost,recovered,recovered_amount,net_value
EXP_0019465,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019466,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019467,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019468,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019469,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019470,FAIL_001947,PAY_012492,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019471,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,1,1784.87,1782.87
EXP_0019472,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019473,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019474,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019475,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019476,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,1,1784.87,1783.87
EXP_0019477,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019478,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,1,1784.87,1781.87
EXP_0019479,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019480,FAIL_001948,PAY_012493,CUST_0731,SUB_0731,1784.87,INSUFFICIENT_FUNDS,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,1784.87,1781.87
EXP_0019481,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019482,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019483,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019484,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,1,1784.87,1783.87
EXP_0019485,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019486,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,1,1784.87,1783.87
EXP_0019487,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019488,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019489,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,1784.87,1781.87
EXP_0019490,FAIL_001949,PAY_012494,CUST_0731,SUB_0731,1784.87,CARD_EXPIRED,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019491,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019492,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,1,1784.87,1781.87
EXP_0019493,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019494,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,1,1784.87,1781.87
EXP_0019495,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019496,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019497,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,1784.87,1781.87
EXP_0019498,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019499,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019500,FAIL_001950,PAY_012497,CUST_0731,SUB_0731,1784.87,AUTHENTICATION_FAILED,893,23,6,29,0.7931,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019501,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019502,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019503,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019504,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019505,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,1,1339.11,1336.11
EXP_0019506,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019507,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019508,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,1,1339.11,1336.11
EXP_0019509,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,1,1339.11,1337.11
EXP_0019510,FAIL_001951,PAY_012504,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019511,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,1,1339.11,1337.11
EXP_0019512,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019513,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,1,1339.11,1337.11
EXP_0019514,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019515,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019516,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019517,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019518,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019519,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,1,1339.11,1337.11
EXP_0019520,FAIL_001952,PAY_012506,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019521,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,1,1339.11,1337.11
EXP_0019522,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,1,1339.11,1336.11
EXP_0019523,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,1,1339.11,1337.11
EXP_0019524,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,1,1339.11,1338.11
EXP_0019525,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,1,1339.11,1336.11
EXP_0019526,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,1,1339.11,1337.11
EXP_0019527,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019528,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019529,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019530,FAIL_001953,PAY_012520,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019531,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019532,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,1,1339.11,1336.11
EXP_0019533,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019534,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,1,1339.11,1336.11
EXP_0019535,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019536,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,1,1339.11,1337.11
EXP_0019537,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019538,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019539,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,WAIT_AND_RETRY,2.0,1,1339.11,1337.11
EXP_0019540,FAIL_001954,PAY_012523,CUST_0732,SUB_0732,1339.11,BANK_DECLINED,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019541,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019542,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,1,8242.49,8240.49
EXP_0019543,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019544,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019545,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019546,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019547,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,8242.49,8239.49
EXP_0019548,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019549,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,8242.49,8240.49
EXP_0019550,FAIL_001955,PAY_012560,CUST_0735,SUB_0735,8242.49,NETWORK_ERROR,125,3,1,4,0.75,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019551,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,8242.49,8239.49
EXP_0019552,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019553,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019554,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019555,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019556,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,8242.49,8239.49
EXP_0019557,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,1,8242.49,8239.49
EXP_0019558,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019559,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019560,FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,125,3,1,4,0.75,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019561,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019562,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019563,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019564,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,573.26,571.26
EXP_0019565,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019566,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019567,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019568,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019569,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019570,FAIL_001957,PAY_012578,CUST_0736,SUB_0736,573.26,INSUFFICIENT_FUNDS,648,19,2,21,0.9048,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019571,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,997.2,995.2
EXP_0019572,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019573,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019574,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019575,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,997.2,995.2
EXP_0019576,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019577,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019578,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0019579,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019580,FAIL_001958,PAY_012586,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,1,997.2,994.2
EXP_0019581,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,1,997.2,994.2
EXP_0019582,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,997.2,995.2
EXP_0019583,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,997.2,995.2
EXP_0019584,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019585,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019586,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019587,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,997.2,995.2
EXP_0019588,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0019589,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0019590,FAIL_001959,PAY_012594,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,978,25,7,32,0.7812,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0019591,FAIL_001960,PAY_012596,CUST_0737,SUB_0737,997.2,CARD_EXPIRED,978,25,7,32,0.7812,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0019592,FAIL_001960,PAY_012596,CUST_0737,SUB_0737,997.2,CARD_EXPIRED,978,25,7,32,0.7812,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,1,997.2,994.2
EXP_0019593,FAIL_001960,PAY_012596,CUST_0737,SUB_0737,997.2,CARD_EXPIRED,978,25,7,32,0.7812,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
