payment_id,subscription_id,customer_id,payment_date,amount,payment_status,attempt_number
PAY_013140,SUB_0769,CUST_0769,2025-04-05,1716.97,SUCCESS,1
PAY_013141,SUB_0769,CUST_0769,2025-05-05,1716.97,SUCCESS,1
PAY_013142,SUB_0769,CUST_0769,2025-06-04,1716.97,SUCCESS,1
PAY_013143,SUB_0769,CUST_0769,2025-07-04,1716.97,SUCCESS,1
PAY_013144,SUB_0769,CUST_0769,2025-08-03,1716.97,SUCCESS,1
PAY_013145,SUB_0769,CUST_0769,2025-09-02,1716.97,SUCCESS,1
PAY_013146,SUB_0769,CUST_0769,2025-10-02,1716.97,SUCCESS,1
PAY_013147,SUB_0769,CUST_0769,2025-11-01,1716.97,SUCCESS,1
PAY_013148,SUB_0769,CUST_0769,2025-12-01,1716.97,FAILED,1
PAY_013149,SUB_0769,CUST_0769,2025-12-31,1716.97,SUCCESS,1
PAY_013150,SUB_0769,CUST_0769,2026-01-30,1716.97,SUCCESS,1
PAY_013151,SUB_0769,CUST_0769,2026-03-01,1716.97,SUCCESS,1
PAY_013152,SUB_0769,CUST_0769,2026-03-31,1716.97,SUCCESS,1
PAY_013153,SUB_0769,CUST_0769,2026-04-30,1716.97,SUCCESS,1
PAY_013154,SUB_0769,CUST_0769,2026-05-30,1716.97,SUCCESS,1
PAY_013155,SUB_0769,CUST_0769,2026-06-29,1716.97,SUCCESS,1
PAY_013156,SUB_0769,CUST_0769,2026-07-29,1716.97,FAILED,1
PAY_013157,SUB_0770,CUST_0770,2025-04-16,601.44,FAILED,1
PAY_013158,SUB_0770,CUST_0770,2025-05-16,601.44,SUCCESS,1
PAY_013159,SUB_0770,CUST_0770,2025-06-15,601.44,SUCCESS,1
PAY_013160,SUB_0770,CUST_0770,2025-07-15,601.44,FAILED,1
PAY_013161,SUB_0770,CUST_0770,2025-08-14,601.44,SUCCESS,1
PAY_013162,SUB_0770,CUST_0770,2025-09-13,601.44,SUCCESS,1
PAY_013163,SUB_0770,CUST_0770,2025-10-13,601.44,FAILED,1
PAY_013164,SUB_0770,CUST_0770,2025-11-12,601.44,SUCCESS,1
PAY_013165,SUB_0770,CUST_0770,2025-12-12,601.44,SUCCESS,1
PAY_013166,SUB_0770,CUST_0770,2026-01-11,601.44,SUCCESS,1
PAY_013167,SUB_0770,CUST_0770,2026-02-10,601.44,FAILED,1
PAY_013168,SUB_0770,CUST_0770,2026-03-12,601.44,SUCCESS,1
PAY_013169,SUB_0770,CUST_0770,2026-04-11,601.44,SUCCESS,1
PAY_013170,SUB_0770,CUST_0770,2026-05-11,601.44,SUCCESS,1
PAY_013171,SUB_0770,CUST_0770,2026-06-10,601.44,SUCCESS,1
PAY_013172,SUB_0770,CUST_0770,2026-07-10,601.44,FAILED,1
PAY_013173,SUB_0771,CUST_0771,2025-11-06,1453.3,SUCCESS,1
PAY_013174,SUB_0771,CUST_0771,2025-12-06,1453.3,SUCCESS,1
PAY_013175,SUB_0771,CUST_0771,2026-01-05,1453.3,SUCCESS,1
PAY_013176,SUB_0771,CUST_0771,2026-02-04,1453.3,SUCCESS,1
PAY_013177,SUB_0771,CUST_0771,2026-03-06,1453.3,SUCCESS,1
PAY_013178,SUB_0771,CUST_0771,2026-04-05,1453.3,SUCCESS,1
PAY_013179,SUB_0771,CUST_0771,2026-05-05,1453.3,SUCCESS,1
PAY_013180,SUB_0771,CUST_0771,2026-06-04,1453.3,SUCCESS,1
PAY_013181,SUB_0771,CUST_0771,2026-07-04,1453.3,SUCCESS,1
PAY_013182,SUB_0772,CUST_0772,2024-10-06,992.92,SUCCESS,1
PAY_013183,SUB_0772,CUST_0772,2024-11-05,992.92,SUCCESS,1
PAY_013184,SUB_0772,CUST_0772,2024-12-05,992.92,SUCCESS,1
PAY_013185,SUB_0772,CUST_0772,2025-01-04,992.92,SUCCESS,1
PAY_013186,SUB_0772,CUST_0772,2025-02-03,992.92,SUCCESS,1
PAY_013187,SUB_0772,CUST_0772,2025-03-05,992.92,SUCCESS,1
PAY_013188,SUB_0772,CUST_0772,2025-04-04,992.92,SUCCESS,1
PAY_013189,SUB_0772,CUST_0772,2025-05-04,992.92,SUCCESS,1
PAY_013190,SUB_0772,CUST_0772,2025-06-03,992.92,SUCCESS,1
PAY_013191,SUB_0772,CUST_0772,2025-07-03,992.92,SUCCESS,1
PAY_013192,SUB_0772,CUST_0772,2025-08-02,992.92,SUCCESS,1
PAY_013193,SUB_0772,CUST_0772,2025-09-01,992.92,SUCCESS,1
PAY_013194,SUB_0772,CUST_0772,2025-10-01,992.92,SUCCESS,1
PAY_013195,SUB_0772,CUST_0772,2025-10-31,992.92,SUCCESS,1
PAY_013196,SUB_0772,CUST_0772,2025-11-30,992.92,SUCCESS,1
PAY_013197,SUB_0772,CUST_0772,2025-12-30,992.92,SUCCESS,1
PAY_013198,SUB_0772,CUST_0772,2026-01-29,992.92,SUCCESS,1
PAY_013199,SUB_0772,CUST_0772,2026-02-28,992.92,SUCCESS,1
PAY_013200,SUB_0772,CUST_0772,2026-03-30,992.92,SUCCESS,1
PAY_013201,SUB_0772,CUST_0772,2026-04-29,992.92,SUCCESS,1
PAY_013202,SUB_0772,CUST_0772,2026-05-29,992.92,SUCCESS,1
PAY_013203,SUB_0772,CUST_0772,2026-06-28,992.92,SUCCESS,1
PAY_013204,SUB_0772,CUST_0772,2026-07-28,992.92,SUCCESS,1
PAY_013205,SUB_0773,CUST_0773,2024-04-11,1265.53,SUCCESS,1
PAY_013206,SUB_0773,CUST_0773,2024-05-11,1265.53,SUCCESS,1
PAY_013207,SUB_0773,CUST_0773,2024-06-10,1265.53,SUCCESS,1
PAY_013208,SUB_0773,CUST_0773,2024-07-10,1265.53,SUCCESS,1
PAY_013209,SUB_0773,CUST_0773,2024-08-09,1265.53,SUCCESS,1
PAY_013210,SUB_0773,CUST_0773,2024-09-08,1265.53,SUCCESS,1
PAY_013211,SUB_0773,CUST_0773,2024-10-08,1265.53,SUCCESS,1
PAY_013212,SUB_0773,CUST_0773,2024-11-07,1265.53,SUCCESS,1
PAY_013213,SUB_0773,CUST_0773,2024-12-07,1265.53,SUCCESS,1
PAY_013214,SUB_0773,CUST_0773,2025-01-06,1265.53,SUCCESS,1
PAY_013215,SUB_0773,CUST_0773,2025-02-05,1265.53,SUCCESS,1
PAY_013216,SUB_0773,CUST_0773,2025-03-07,1265.53,SUCCESS,1
PAY_013217,SUB_0773,CUST_0773,2025-04-06,1265.53,SUCCESS,1
PAY_013218,SUB_0773,CUST_0773,2025-05-06,1265.53,SUCCESS,1
PAY_013219,SUB_0773,CUST_0773,2025-06-05,1265.53,SUCCESS,1
PAY_013220,SUB_0773,CUST_0773,2025-07-05,1265.53,SUCCESS,1
PAY_013221,SUB_0773,CUST_0773,2025-08-04,1265.53,SUCCESS,1
PAY_013222,SUB_0773,CUST_0773,2025-09-03,1265.53,SUCCESS,1
PAY_013223,SUB_0773,CUST_0773,2025-10-03,1265.53,SUCCESS,1
PAY_013224,SUB_0773,CUST_0773,2025-11-02,1265.53,SUCCESS,1
PAY_013225,SUB_0773,CUST_0773,2025-12-02,1265.53,SUCCESS,1
PAY_013226,SUB_0773,CUST_0773,2026-01-01,1265.53,SUCCESS,1
PAY_013227,SUB_0773,CUST_0773,2026-01-31,1265.53,SUCCESS,1
PAY_013228,SUB_0773,CUST_0773,2026-03-02,1265.53,SUCCESS,1
PAY_013229,SUB_0773,CUST_0773,2026-04-01,1265.53,SUCCESS,1
PAY_013230,SUB_0773,CUST_0773,2026-05-01,1265.53,SUCCESS,1
PAY_013231,SUB_0773,CUST_0773,2026-05-31,1265.53,SUCCESS,1
PAY_013232,SUB_0773,CUST_0773,2026-06-30,1265.53,SUCCESS,1
PAY_013233,SUB_0773,CUST_0773,2026-07-30,1265.53,SUCCESS,1
PAY_013234,SUB_0774,CUST_0774,2024-08-16,281.45,SUCCESS,1
PAY_013235,SUB_0774,CUST_0774,2024-09-15,281.45,FAILED,1
PAY_013236,SUB_0774,CUST_0774,2024-10-15,281.45,SUCCESS,1
PAY_013237,SUB_0774,CUST_0774,2024-11-14,281.45,SUCCESS,1
PAY_013238,SUB_0774,CUST_0774,2024-12-14,281.45,SUCCESS,1
PAY_013239,SUB_0774,CUST_0774,2025-01-13,281.45,SUCCESS,1
PAY_013240,SUB_0774,CUST_0774,2025-02-12,281.45,SUCCESS,1
PAY_013241,SUB_0774,CUST_0774,2025-03-14,281.45,SUCCESS,1
PAY_013242,SUB_0774,CUST_0774,2025-04-13,281.45,SUCCESS,1
PAY_013243,SUB_0774,CUST_0774,2025-05-13,281.45,SUCCESS,1
PAY_013244,SUB_0774,CUST_0774,2025-06-12,281.45,SUCCESS,1
PAY_013245,SUB_0774,CUST_0774,2025-07-12,281.45,SUCCESS,1
PAY_013246,SUB_0774,CUST_0774,2025-08-11,281.45,SUCCESS,1
PAY_013247,SUB_0774,CUST_0774,2025-09-10,281.45,SUCCESS,1
PAY_013248,SUB_0774,CUST_0774,2025-10-10,281.45,SUCCESS,1
PAY_013249,SUB_0774,CUST_0774,2025-11-09,281.45,SUCCESS,1
PAY_013250,SUB_0774,CUST_0774,2025-12-09,281.45,SUCCESS,1
PAY_013251,SUB_0774,CUST_0774,2026-01-08,281.45,SUCCESS,1
PAY_013252,SUB_0774,CUST_0774,2026-02-07,281.45,SUCCESS,1
PAY_013253,SUB_0774,CUST_0774,2026-03-09,281.45,FAILED,1
PAY_013254,SUB_0774,CUST_0774,2026-04-08,281.45,SUCCESS,1
PAY_013255,SUB_0774,CUST_0774,2026-05-08,281.45,SUCCESS,1
PAY_013256,SUB_0774,CUST_0774,2026-06-07,281.45,SUCCESS,1
PAY_013257,SUB_0774,CUST_0774,2026-07-07,281.45,SUCCESS,1
PAY_013258,SUB_0775,CUST_0775,2026-04-30,1462.68,SUCCESS,1
PAY_013259,SUB_0775,CUST_0775,2026-05-30,1462.68,SUCCESS,1
PAY_013260,SUB_0775,CUST_0775,2026-06-29,1462.68,SUCCESS,1
PAY_013261,SUB_0775,CUST_0775,2026-07-29,1462.68,SUCCESS,1
PAY_013262,SUB_0776,CUST_0776,2026-06-12,803.01,SUCCESS,1
PAY_013263,SUB_0776,CUST_0776,2026-07-12,803.01,SUCCESS,1
PAY_013264,SUB_0777,CUST_0777,2024-10-23,772.21,SUCCESS,1
PAY_013265,SUB_0777,CUST_0777,2024-11-22,772.21,FAILED,1
PAY_013266,SUB_0777,CUST_0777,2024-12-22,772.21,SUCCESS,1
PAY_013267,SUB_0777,CUST_0777,2025-01-21,772.21,SUCCESS,1
PAY_013268,SUB_0777,CUST_0777,2025-02-20,772.21,SUCCESS,1
PAY_013269,SUB_0777,CUST_0777,2025-03-22,772.21,SUCCESS,1
PAY_013270,SUB_0777,CUST_0777,2025-04-21,772.21,SUCCESS,1
PAY_013271,SUB_0777,CUST_0777,2025-05-21,772.21,FAILED,1
PAY_013272,SUB_0777,CUST_0777,2025-06-20,772.21,SUCCESS,1
PAY_013273,SUB_0777,CUST_0777,2025-07-20,772.21,SUCCESS,1
PAY_013274,SUB_0777,CUST_0777,2025-08-19,772.21,SUCCESS,1
PAY_013275,SUB_0777,CUST_0777,2025-09-18,772.21,FAILED,1
PAY_013276,SUB_0777,CUST_0777,2025-10-18,772.21,SUCCESS,1
PAY_013277,SUB_0777,CUST_0777,2025-11-17,772.21,SUCCESS,1
PAY_013278,SUB_0777,CUST_0777,2025-12-17,772.21,SUCCESS,1
PAY_013279,SUB_0777,CUST_0777,2026-01-16,772.21,FAILED,1
PAY_013280,SUB_0777,CUST_0777,2026-02-15,772.21,SUCCESS,1
PAY_013281,SUB_0777,CUST_0777,2026-03-17,772.21,SUCCESS,1
PAY_013282,SUB_0777,CUST_0777,2026-04-16,772.21,SUCCESS,1
PAY_013283,SUB_0777,CUST_0777,2026-05-16,772.21,SUCCESS,1
PAY_013284,SUB_0777,CUST_0777,2026-06-15,772.21,FAILED,1
PAY_013285,SUB_0777,CUST_0777,2026-07-15,772.21,SUCCESS,1
PAY_013286,SUB_0778,CUST_0778,2024-04-12,1859.33,FAILED,1
PAY_013287,SUB_0778,CUST_0778,2024-05-12,1859.33,SUCCESS,1
PAY_013288,SUB_0778,CUST_0778,2024-06-11,1859.33,SUCCESS,1
PAY_013289,SUB_0778,CUST_0778,2024-07-11,1859.33,SUCCESS,1
PAY_013290,SUB_0778,CUST_0778,2024-08-10,1859.33,SUCCESS,1
PAY_013291,SUB_0778,CUST_0778,2024-09-09,1859.33,SUCCESS,1
PAY_013292,SUB_0778,CUST_0778,2024-10-09,1859.33,FAILED,1
PAY_013293,SUB_0778,CUST_0778,2024-11-08,1859.33,SUCCESS,1
PAY_013294,SUB_0778,CUST_0778,2024-12-08,1859.33,SUCCESS,1
PAY_013295,SUB_0778,CUST_0778,2025-01-07,1859.33,SUCCESS,1
PAY_013296,SUB_0778,CUST_0778,2025-02-06,1859.33,SUCCESS,1
PAY_013297,SUB_0778,CUST_0778,2025-03-08,1859.33,SUCCESS,1
PAY_013298,SUB_0778,CUST_0778,2025-04-07,1859.33,FAILED,1
PAY_013299,SUB_0778,CUST_0778,2025-05-07,1859.33,SUCCESS,1
PAY_013300,SUB_0778,CUST_0778,2025-06-06,1859.33,SUCCESS,1
PAY_013301,SUB_0778,CUST_0778,2025-07-06,1859.33,SUCCESS,1
PAY_013302,SUB_0778,CUST_0778,2025-08-05,1859.33,SUCCESS,1
PAY_013303,SUB_0778,CUST_0778,2025-09-04,1859.33,SUCCESS,1
PAY_013304,SUB_0778,CUST_0778,2025-10-04,1859.33,SUCCESS,1
PAY_013305,SUB_0778,CUST_0778,2025-11-03,1859.33,FAILED,1
PAY_013306,SUB_0778,CUST_0778,2025-12-03,1859.33,SUCCESS,1
PAY_013307,SUB_0778,CUST_0778,2026-01-02,1859.33,SUCCESS,1
PAY_013308,SUB_0778,CUST_0778,2026-02-01,1859.33,SUCCESS,1
PAY_013309,SUB_0778,CUST_0778,2026-03-03,1859.33,SUCCESS,1
PAY_013310,SUB_0778,CUST_0778,2026-04-02,1859.33,FAILED,1
PAY_013311,SUB_0778,CUST_0778,2026-05-02,1859.33,FAILED,1
PAY_013312,SUB_0778,CUST_0778,2026-06-01,1859.33,SUCCESS,1
PAY_013313,SUB_0778,CUST_0778,2026-07-01,1859.33,SUCCESS,1
PAY_013314,SUB_0778,CUST_0778,2026-07-31,1859.33,SUCCESS,1
PAY_013315,SUB_0779,CUST_0779,2025-10-11,223.4,SUCCESS,1
PAY_013316,SUB_0779,CUST_0779,2025-11-10,223.4,SUCCESS,1
PAY_013317,SUB_0779,CUST_0779,2025-12-10,223.4,FAILED,1
PAY_013318,SUB_0779,CUST_0779,2026-01-09,223.4,SUCCESS,1
PAY_013319,SUB_0779,CUST_0779,2026-02-08,223.4,SUCCESS,1
PAY_013320,SUB_0779,CUST_0779,2026-03-10,223.4,SUCCESS,1
PAY_013321,SUB_0779,CUST_0779,2026-04-09,223.4,FAILED,1
PAY_013322,SUB_0779,CUST_0779,2026-05-09,223.4,SUCCESS,1
PAY_013323,SUB_0779,CUST_0779,2026-06-08,223.4,SUCCESS,1
PAY_013324,SUB_0779,CUST_0779,2026-07-08,223.4,SUCCESS,1
PAY_013325,SUB_0780,CUST_0780,2024-11-17,2075.84,FAILED,1
PAY_013326,SUB_0780,CUST_0780,2024-12-17,2075.84,SUCCESS,1
PAY_013327,SUB_0780,CUST_0780,2025-01-16,2075.84,SUCCESS,1
PAY_013328,SUB_0780,CUST_0780,2025-02-15,2075.84,SUCCESS,1
PAY_013329,SUB_0780,CUST_0780,2025-03-17,2075.84,SUCCESS,1
PAY_013330,SUB_0780,CUST_0780,2025-04-16,2075.84,SUCCESS,1
PAY_013331,SUB_0780,CUST_0780,2025-05-16,2075.84,SUCCESS,1
PAY_013332,SUB_0780,CUST_0780,2025-06-15,2075.84,SUCCESS,1
PAY_013333,SUB_0780,CUST_0780,2025-07-15,2075.84,SUCCESS,1
PAY_013334,SUB_0780,CUST_0780,2025-08-14,2075.84,SUCCESS,1
PAY_013335,SUB_0780,CUST_0780,2025-09-13,2075.84,SUCCESS,1
PAY_013336,SUB_0780,CUST_0780,2025-10-13,2075.84,SUCCESS,1
PAY_013337,SUB_0780,CUST_0780,2025-11-12,2075.84,SUCCESS,1
PAY_013338,SUB_0780,CUST_0780,2025-12-12,2075.84,SUCCESS,1
PAY_013339,SUB_0780,CUST_0780,2026-01-11,2075.84,SUCCESS,1
PAY_013340,SUB_0780,CUST_0780,2026-02-10,2075.84,SUCCESS,1
PAY_013341,SUB_0780,CUST_0780,2026-03-12,2075.84,FAILED,1
PAY_013342,SUB_0780,CUST_0780,2026-04-11,2075.84,SUCCESS,1
PAY_013343,SUB_0780,CUST_0780,2026-05-11,2075.84,SUCCESS,1
PAY_013344,SUB_0780,CUST_0780,2026-06-10,2075.84,FAILED,1
PAY_013345,SUB_0780,CUST_0780,2026-07-10,2075.84,FAILED,1
PAY_013346,SUB_0781,CUST_0781,2025-02-15,1082.52,SUCCESS,1
PAY_013347,SUB_0781,CUST_0781,2025-03-17,1082.52,SUCCESS,1
PAY_013348,SUB_0781,CUST_0781,2025-04-16,1082.52,SUCCESS,1
PAY_013349,SUB_0781,CUST_0781,2025-05-16,1082.52,SUCCESS,1
PAY_013350,SUB_0781,CUST_0781,2025-06-15,1082.52,SUCCESS,1
PAY_013351,SUB_0781,CUST_0781,2025-07-15,1082.52,SUCCESS,1
PAY_013352,SUB_0781,CUST_0781,2025-08-14,1082.52,FAILED,1
PAY_013353,SUB_0781,CUST_0781,2025-09-13,1082.52,SUCCESS,1
PAY_013354,SUB_0781,CUST_0781,2025-10-13,1082.52,SUCCESS,1
PAY_013355,SUB_0781,CUST_0781,2025-11-12,1082.52,SUCCESS,1
PAY_013356,SUB_0781,CUST_0781,2025-12-12,1082.52,SUCCESS,1
PAY_013357,SUB_0781,CUST_0781,2026-01-11,1082.52,SUCCESS,1
PAY_013358,SUB_0781,CUST_0781,2026-02-10,1082.52,SUCCESS,1
PAY_013359,SUB_0781,CUST_0781,2026-03-12,1082.52,SUCCESS,1
PAY_013360,SUB_0781,CUST_0781,2026-04-11,1082.52,SUCCESS,1
PAY_013361,SUB_0781,CUST_0781,2026-05-11,1082.52,SUCCESS,1
PAY_013362,SUB_0781,CUST_0781,2026-06-10,1082.52,SUCCESS,1
PAY_013363,SUB_0781,CUST_0781,2026-07-10,1082.52,SUCCESS,1
PAY_013364,SUB_0782,CUST_0782,2026-02-02,3075.04,SUCCESS,1
PAY_013365,SUB_0782,CUST_0782,2026-03-04,3075.04,SUCCESS,1
PAY_013366,SUB_0782,CUST_0782,2026-04-03,3075.04,SUCCESS,1
PAY_013367,SUB_0782,CUST_0782,2026-05-03,3075.04,SUCCESS,1
PAY_013368,SUB_0782,CUST_0782,2026-06-02,3075.04,SUCCESS,1
PAY_013369,SUB_0782,CUST_0782,2026-07-02,3075.04,SUCCESS,1
PAY_013370,SUB_0783,CUST_0783,2026-04-11,819.14,SUCCESS,1
PAY_013371,SUB_0783,CUST_0783,2026-05-11,819.14,FAILED,1
PAY_013372,SUB_0783,CUST_0783,2026-06-10,819.14,SUCCESS,1
PAY_013373,SUB_0783,CUST_0783,2026-07-10,819.14,FAILED,1
PAY_013374,SUB_0784,CUST_0784,2024-11-02,2351.87,SUCCESS,1
PAY_013375,SUB_0784,CUST_0784,2024-12-02,2351.87,SUCCESS,1
PAY_013376,SUB_0784,CUST_0784,2025-01-01,2351.87,SUCCESS,1
PAY_013377,SUB_0784,CUST_0784,2025-01-31,2351.87,SUCCESS,1
PAY_013378,SUB_0784,CUST_0784,2025-03-02,2351.87,SUCCESS,1
PAY_013379,SUB_0784,CUST_0784,2025-04-01,2351.87,SUCCESS,1
PAY_013380,SUB_0784,CUST_0784,2025-05-01,2351.87,SUCCESS,1
PAY_013381,SUB_0784,CUST_0784,2025-05-31,2351.87,SUCCESS,1
PAY_013382,SUB_0784,CUST_0784,2025-06-30,2351.87,SUCCESS,1
PAY_013383,SUB_0784,CUST_0784,2025-07-30,2351.87,SUCCESS,1
PAY_013384,SUB_0784,CUST_0784,2025-08-29,2351.87,SUCCESS,1
PAY_013385,SUB_0784,CUST_0784,2025-09-28,2351.87,SUCCESS,1
PAY_013386,SUB_0784,CUST_0784,2025-10-28,2351.87,SUCCESS,1
PAY_013387,SUB_0784,CUST_0784,2025-11-27,2351.87,SUCCESS,1
PAY_013388,SUB_0784,CUST_0784,2025-12-27,2351.87,SUCCESS,1
PAY_013389,SUB_0784,CUST_0784,2026-01-26,2351.87,SUCCESS,1
PAY_013390,SUB_0784,CUST_0784,2026-02-25,2351.87,FAILED,1
PAY_013391,SUB_0784,CUST_0784,2026-03-27,2351.87,SUCCESS,1
PAY_013392,SUB_0784,CUST_0784,2026-04-26,2351.87,SUCCESS,1
PAY_013393,SUB_0784,CUST_0784,2026-05-26,2351.87,SUCCESS,1
PAY_013394,SUB_0784,CUST_0784,2026-06-25,2351.87,SUCCESS,1
PAY_013395,SUB_0784,CUST_0784,2026-07-25,2351.87,SUCCESS,1
PAY_013396,SUB_0785,CUST_0785,2025-04-25,1990.77,SUCCESS,1
PAY_013397,SUB_0785,CUST_0785,2025-05-25,1990.77,SUCCESS,1
PAY_013398,SUB_0785,CUST_0785,2025-06-24,1990.77,SUCCESS,1
PAY_013399,SUB_0785,CUST_0785,2025-07-24,1990.77,SUCCESS,1
PAY_013400,SUB_0785,CUST_0785,2025-08-23,1990.77,FAILED,1
PAY_013401,SUB_0785,CUST_0785,2025-09-22,1990.77,FAILED,1
PAY_013402,SUB_0785,CUST_0785,2025-10-22,1990.77,SUCCESS,1
PAY_013403,SUB_0785,CUST_0785,2025-11-21,1990.77,SUCCESS,1
PAY_013404,SUB_0785,CUST_0785,2025-12-21,1990.77,FAILED,1
PAY_013405,SUB_0785,CUST_0785,2026-01-20,1990.77,SUCCESS,1
PAY_013406,SUB_0785,CUST_0785,2026-02-19,1990.77,SUCCESS,1
PAY_013407,SUB_0785,CUST_0785,2026-03-21,1990.77,FAILED,1
PAY_013408,SUB_0785,CUST_0785,2026-04-20,1990.77,FAILED,1
PAY_013409,SUB_0785,CUST_0785,2026-05-20,1990.77,SUCCESS,1
PAY_013410,SUB_0785,CUST_0785,2026-06-19,1990.77,SUCCESS,1
PAY_013411,SUB_0785,CUST_0785,2026-07-19,1990.77,FAILED,1
PAY_013412,SUB_0786,CUST_0786,2023-12-09,313.47,FAILED,1
PAY_013413,SUB_0786,CUST_0786,2024-01-08,313.47,SUCCESS,1
PAY_013414,SUB_0786,CUST_0786,2024-02-07,313.47,SUCCESS,1
PAY_013415,SUB_0786,CUST_0786,2024-03-08,313.47,SUCCESS,1
PAY_013416,SUB_0786,CUST_0786,2024-04-07,313.47,SUCCESS,1
PAY_013417,SUB_0786,CUST_0786,2024-05-07,313.47,SUCCESS,1
PAY_013418,SUB_0786,CUST_0786,2024-06-06,313.47,SUCCESS,1
PAY_013419,SUB_0786,CUST_0786,2024-07-06,313.47,SUCCESS,1
PAY_013420,SUB_0786,CUST_0786,2024-08-05,313.47,SUCCESS,1
PAY_013421,SUB_0786,CUST_0786,2024-09-04,313.47,SUCCESS,1
PAY_013422,SUB_0786,CUST_0786,2024-10-04,313.47,SUCCESS,1
PAY_013423,SUB_0786,CUST_0786,2024-11-03,313.47,FAILED,1
PAY_013424,SUB_0786,CUST_0786,2024-12-03,313.47,SUCCESS,1
PAY_013425,SUB_0786,CUST_0786,2025-01-02,313.47,SUCCESS,1
PAY_013426,SUB_0786,CUST_0786,2025-02-01,313.47,SUCCESS,1
PAY_013427,SUB_0786,CUST_0786,2025-03-03,313.47,SUCCESS,1
PAY_013428,SUB_0786,CUST_0786,2025-04-02,313.47,SUCCESS,1
PAY_013429,SUB_0786,CUST_0786,2025-05-02,313.47,FAILED,1
PAY_013430,SUB_0786,CUST_0786,2025-06-01,313.47,FAILED,1
PAY_013431,SUB_0786,CUST_0786,2025-07-01,313.47,SUCCESS,1
PAY_013432,SUB_0786,CUST_0786,2025-07-31,313.47,SUCCESS,1
PAY_013433,SUB_0786,CUST_0786,2025-08-30,313.47,SUCCESS,1
PAY_013434,SUB_0786,CUST_0786,2025-09-29,313.47,SUCCESS,1
PAY_013435,SUB_0786,CUST_0786,2025-10-29,313.47,FAILED,1
PAY_013436,SUB_0786,CUST_0786,2025-11-28,313.47,SUCCESS,1
PAY_013437,SUB_0786,CUST_0786,2025-12-28,313.47,SUCCESS,1
PAY_013438,SUB_0786,CUST_0786,2026-01-27,313.47,FAILED,1
PAY_013439,SUB_0786,CUST_0786,2026-02-26,313.47,SUCCESS,1
PAY_013440,SUB_0786,CUST_0786,2026-03-28,313.47,SUCCESS,1
PAY_013441,SUB_0786,CUST_0786,2026-04-27,313.47,FAILED,1
PAY_013442,SUB_0786,CUST_0786,2026-05-27,313.47,SUCCESS,1
PAY_013443,SUB_0786,CUST_0786,2026-06-26,313.47,SUCCESS,1
PAY_013444,SUB_0786,CUST_0786,2026-07-26,313.47,SUCCESS,1
PAY_013445,SUB_0787,CUST_0787,2024-05-28,1715.08,SUCCESS,1
PAY_013446,SUB_0787,CUST_0787,2024-06-27,1715.08,SUCCESS,1
PAY_013447,SUB_0787,CUST_0787,2024-07-27,1715.08,SUCCESS,1
PAY_013448,SUB_0787,CUST_0787,2024-08-26,1715.08,SUCCESS,1
PAY_013449,SUB_0787,CUST_0787,2024-09-25,1715.08,SUCCESS,1
PAY_013450,SUB_0787,CUST_0787,2024-10-25,1715.08,SUCCESS,1
PAY_013451,SUB_0787,CUST_0787,2024-11-24,1715.08,SUCCESS,1
PAY_013452,SUB_0787,CUST_0787,2024-12-24,1715.08,SUCCESS,1
PAY_013453,SUB_0787,CUST_0787,2025-01-23,1715.08,SUCCESS,1
PAY_013454,SUB_0787,CUST_0787,2025-02-22,1715.08,SUCCESS,1
PAY_013455,SUB_0787,CUST_0787,2025-03-24,1715.08,SUCCESS,1
PAY_013456,SUB_0787,CUST_0787,2025-04-23,1715.08,SUCCESS,1
PAY_013457,SUB_0787,CUST_0787,2025-05-23,1715.08,FAILED,1
PAY_013458,SUB_0787,CUST_0787,2025-06-22,1715.08,FAILED,1
PAY_013459,SUB_0787,CUST_0787,2025-07-22,1715.08,SUCCESS,1
PAY_013460,SUB_0787,CUST_0787,2025-08-21,1715.08,SUCCESS,1
PAY_013461,SUB_0787,CUST_0787,2025-09-20,1715.08,SUCCESS,1
PAY_013462,SUB_0787,CUST_0787,2025-10-20,1715.08,FAILED,1
PAY_013463,SUB_0787,CUST_0787,2025-11-19,1715.08,SUCCESS,1
PAY_013464,SUB_0787,CUST_0787,2025-12-19,1715.08,SUCCESS,1
PAY_013465,SUB_0787,CUST_0787,2026-01-18,1715.08,SUCCESS,1
PAY_013466,SUB_0787,CUST_0787,2026-02-17,1715.08,SUCCESS,1
PAY_013467,SUB_0787,CUST_0787,2026-03-19,1715.08,SUCCESS,1
PAY_013468,SUB_0787,CUST_0787,2026-04-18,1715.08,FAILED,1
PAY_013469,SUB_0787,CUST_0787,2026-05-18,1715.08,FAILED,1
PAY_013470,SUB_0787,CUST_0787,2026-06-17,1715.08,SUCCESS,1
PAY_013471,SUB_0787,CUST_0787,2026-07-17,1715.08,FAILED,1
PAY_013472,SUB_0788,CUST_0788,2024-03-27,1672.99,SUCCESS,1
PAY_013473,SUB_0788,CUST_0788,2024-04-26,1672.99,SUCCESS,1
PAY_013474,SUB_0788,CUST_0788,2024-05-26,1672.99,SUCCESS,1
PAY_013475,SUB_0788,CUST_0788,2024-06-25,1672.99,SUCCESS,1
PAY_013476,SUB_0788,CUST_0788,2024-07-25,1672.99,SUCCESS,1
PAY_013477,SUB_0788,CUST_0788,2024-08-24,1672.99,SUCCESS,1
