failure_id,payment_id,customer_id,subscription_id,amount,failure_reason,failure_category,behavior_profile,selected_action,estimated_recovery_probability,action_cost,expected_net_value,decision_margin
FAIL_000906,PAY_006085,CUST_0369,SUB_0369,803.69,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7292,2.0,584.05,80.37
FAIL_001335,PAY_008779,CUST_0516,SUB_0516,635.27,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,410.56,254.11
FAIL_001063,PAY_007223,CUST_0430,SUB_0430,2619.41,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4442,2.0,1161.5,90.54
FAIL_002486,PAY_015280,CUST_0897,SUB_0897,994.96,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5027,2.0,498.13,93.2
FAIL_000359,PAY_002370,CUST_0139,SUB_0139,5276.03,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5292,2.0,2789.82,378.51
FAIL_001549,PAY_010339,CUST_0609,SUB_0609,1520.27,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,795.14,228.04
FAIL_002523,PAY_015514,CUST_0910,SUB_0910,293.13,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.3931,2.0,113.24,10.72
FAIL_000083,PAY_000389,CUST_0029,SUB_0029,1707.17,NETWORK_ERROR,TECHNICAL,reliable,RETRY_NOW,0.7731,2.0,1317.83,170.72
FAIL_001181,PAY_007937,CUST_0468,SUB_0468,1737.7,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,1169.95,695.08
FAIL_000552,PAY_003711,CUST_0217,SUB_0217,437.85,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,282.04,175.14
FAIL_001683,PAY_011027,CUST_0647,SUB_0647,1055.34,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.416,2.0,437.02,44.27
FAIL_002198,PAY_013974,CUST_0816,SUB_0816,9124.45,AUTHENTICATION_FAILED,CUSTOMER_ACTION,high_value_loyal,UPDATE_PAYMENT_METHOD,0.6076,3.0,5541.02,1368.67
FAIL_002481,PAY_015250,CUST_0896,SUB_0896,397.37,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4174,2.0,163.87,17.86
FAIL_000043,PAY_000252,CUST_0020,SUB_0020,641.27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4235,2.0,269.58,32.1
FAIL_002648,PAY_016332,CUST_0954,SUB_0954,1306.76,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,847.7,522.7
FAIL_001179,PAY_007935,CUST_0468,SUB_0468,1737.7,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.661,2.0,1146.62,173.77
FAIL_001763,PAY_011574,CUST_0680,SUB_0680,1595.24,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3672,2.0,583.77,68.32
FAIL_001713,PAY_011223,CUST_0660,SUB_0660,2082.3,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5046,2.0,1048.66,197.92
FAIL_001381,PAY_009100,CUST_0538,SUB_0538,1824.63,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,954.93,273.69
FAIL_002156,PAY_013788,CUST_0806,SUB_0806,778.26,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3556,2.0,274.78,43.52
FAIL_002735,PAY_016839,CUST_0978,SUB_0978,445.63,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4267,2.0,188.14,46.32
FAIL_000053,PAY_000271,CUST_0022,SUB_0022,929.98,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.436,2.0,403.47,25.18
FAIL_000513,PAY_003465,CUST_0204,SUB_0204,213.4,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,135.92,85.36
FAIL_001237,PAY_008173,CUST_0479,SUB_0479,493.48,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4739,2.0,231.88,61.67
FAIL_000661,PAY_004574,CUST_0268,SUB_0268,648.75,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4542,2.0,292.63,62.08
FAIL_001505,PAY_009854,CUST_0582,SUB_0582,1476.54,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,1045.34,590.62
FAIL_000885,PAY_005971,CUST_0363,SUB_0363,260.32,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,127.42,39.05
FAIL_001822,PAY_011894,CUST_0699,SUB_0699,5610.27,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7736,2.0,4338.1,561.03
FAIL_000082,PAY_000370,CUST_0029,SUB_0029,1707.17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5231,2.0,891.04,124.11
FAIL_001225,PAY_008128,CUST_0477,SUB_0477,580.5,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6664,2.0,384.83,58.05
FAIL_002165,PAY_013818,CUST_0807,SUB_0807,200.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,97.2,30.0
FAIL_002433,PAY_015078,CUST_0886,SUB_0886,938.96,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,608.26,375.58
FAIL_001012,PAY_006814,CUST_0409,SUB_0409,432.26,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,278.4,172.9
FAIL_002708,PAY_016681,CUST_0970,SUB_0970,827.8,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4739,2.0,390.32,102.77
FAIL_001025,PAY_006889,CUST_0413,SUB_0413,527.99,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.476,2.0,249.32,67.0
FAIL_000558,PAY_003727,CUST_0218,SUB_0218,7125.56,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,3970.21,1425.11
FAIL_000825,PAY_005581,CUST_0339,SUB_0339,387.33,LIMIT_EXCEEDED,PAYMENT_LIMIT,low_engagement,PAYMENT_LINK,0.451,3.0,171.69,77.47
FAIL_002658,PAY_016382,CUST_0956,SUB_0956,663.09,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4837,2.0,318.73,73.08
FAIL_002003,PAY_012750,CUST_0746,SUB_0746,450.36,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4117,2.0,183.42,17.53
FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5269,2.0,3720.3,490.79
FAIL_000960,PAY_006432,CUST_0387,SUB_0387,524.81,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,338.65,209.92
FAIL_000255,PAY_001737,CUST_0108,SUB_0108,200.0,LIMIT_EXCEEDED,PAYMENT_LIMIT,friction_prone,PAYMENT_LINK,0.475,3.0,92.0,40.0
FAIL_002705,PAY_016673,CUST_0970,SUB_0970,827.8,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7239,2.0,597.27,82.78
FAIL_000592,PAY_004006,CUST_0236,SUB_0236,1414.91,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.418,2.0,589.43,61.84
FAIL_001887,PAY_012135,CUST_0710,SUB_0710,387.53,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,191.15,58.13
FAIL_001166,PAY_007841,CUST_0464,SUB_0464,428.01,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5074,2.0,215.19,42.7
FAIL_002381,PAY_014933,CUST_0875,SUB_0875,1152.64,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6601,2.0,758.9,115.26
FAIL_001534,PAY_010163,CUST_0600,SUB_0600,482.28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.422,2.0,201.52,23.67
FAIL_001219,PAY_008118,CUST_0477,SUB_0477,580.5,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4164,2.0,239.7,25.01
FAIL_000630,PAY_004236,CUST_0250,SUB_0250,10968.64,CARD_EXPIRED,PAYMENT_METHOD,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7576,3.0,8306.84,4387.46
FAIL_001624,PAY_010801,CUST_0636,SUB_0636,666.71,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4091,2.0,270.74,23.72
FAIL_000340,PAY_002219,CUST_0131,SUB_0131,569.52,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3665,2.0,206.75,38.33
FAIL_002781,PAY_017123,CUST_0998,SUB_0998,1639.15,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,832.97,327.83
FAIL_000147,PAY_000839,CUST_0053,SUB_0053,619.66,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.6476,2.0,399.26,61.97
FAIL_000292,PAY_001903,CUST_0117,SUB_0117,1714.93,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6646,2.0,1137.69,171.49
FAIL_001693,PAY_011084,CUST_0650,SUB_0650,300.09,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.406,2.0,119.84,10.3
FAIL_000545,PAY_003660,CUST_0215,SUB_0215,7312.97,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4729,2.0,3456.57,478.8
FAIL_001987,PAY_012692,CUST_0743,SUB_0743,1245.07,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3577,2.0,443.38,71.61
FAIL_002007,PAY_012759,CUST_0746,SUB_0746,450.36,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,233.44,67.55
FAIL_001327,PAY_008696,CUST_0510,SUB_0510,398.64,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.476,2.0,187.75,41.26
FAIL_000461,PAY_003009,CUST_0174,SUB_0174,623.9,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.473,2.0,293.07,77.09
FAIL_002431,PAY_015071,CUST_0886,SUB_0886,938.96,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.6677,2.0,624.9,93.9
FAIL_000236,PAY_001582,CUST_0101,SUB_0101,247.97,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.477,2.0,116.28,32.24
FAIL_002693,PAY_016588,CUST_0967,SUB_0967,10771.74,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7761,2.0,8357.9,1077.17
FAIL_000406,PAY_002661,CUST_0156,SUB_0156,985.5,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.406,2.0,398.11,31.55
FAIL_002553,PAY_015657,CUST_0916,SUB_0916,9014.74,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.775,2.0,6984.71,901.47
FAIL_001647,PAY_010885,CUST_0640,SUB_0640,1249.65,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4089,2.0,508.93,43.31
FAIL_002131,PAY_013631,CUST_0797,SUB_0797,802.81,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,446.57,120.42
FAIL_001208,PAY_008076,CUST_0475,SUB_0475,332.6,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3663,2.0,119.83,22.71
FAIL_001281,PAY_008408,CUST_0491,SUB_0491,540.07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.421,2.0,225.37,25.84
FAIL_002690,PAY_016560,CUST_0966,SUB_0966,231.48,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4164,2.0,94.39,16.14
FAIL_002191,PAY_013918,CUST_0812,SUB_0812,926.3,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,600.02,370.52
FAIL_001968,PAY_012617,CUST_0738,SUB_0738,15000.0,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,8361.0,3000.0
FAIL_001893,PAY_012178,CUST_0712,SUB_0712,1746.84,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7517,2.0,1311.12,174.68
FAIL_000479,PAY_003100,CUST_0181,SUB_0181,860.38,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,428.05,129.06
FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,TECHNICAL,reliable,RETRY_NOW,0.7753,2.0,1685.85,217.69
FAIL_000146,PAY_000837,CUST_0053,SUB_0053,619.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.3976,2.0,244.35,29.85
FAIL_000930,PAY_006226,CUST_0375,SUB_0375,1091.55,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4772,2.0,518.87,138.74
FAIL_002302,PAY_014500,CUST_0851,SUB_0851,741.13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4425,2.0,325.93,25.07
FAIL_001440,PAY_009483,CUST_0563,SUB_0563,404.63,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,199.72,60.69
FAIL_000580,PAY_003909,CUST_0229,SUB_0229,902.45,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6631,2.0,596.37,90.24
FAIL_001448,PAY_009523,CUST_0565,SUB_0565,200.0,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6693,2.0,131.87,20.0
FAIL_000591,PAY_004005,CUST_0236,SUB_0236,1414.91,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,952.06,565.96
FAIL_000475,PAY_003092,CUST_0180,SUB_0180,1171.97,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4486,2.0,523.76,104.85
FAIL_000067,PAY_000316,CUST_0023,SUB_0023,1192.85,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4989,2.0,593.06,106.99
FAIL_000597,PAY_004019,CUST_0236,SUB_0236,1414.91,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.668,2.0,943.16,141.49
FAIL_002288,PAY_014450,CUST_0847,SUB_0847,2483.09,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4282,2.0,1061.32,257.31
FAIL_001217,PAY_008116,CUST_0476,SUB_0476,457.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,226.0,68.56
FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.434,2.0,430.31,24.91
FAIL_001988,PAY_012693,CUST_0744,SUB_0744,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4183,2.0,81.66,14.46
FAIL_002471,PAY_015219,CUST_0892,SUB_0892,429.37,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3736,2.0,158.41,21.87
FAIL_000006,PAY_000072,CUST_0008,SUB_0008,11574.78,CARD_EXPIRED,PAYMENT_METHOD,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7576,3.0,8766.05,4629.91
FAIL_000321,PAY_002148,CUST_0127,SUB_0127,861.92,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,578.8,344.77
FAIL_000154,PAY_000878,CUST_0056,SUB_0056,5536.93,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7736,2.0,4281.37,553.69
FAIL_001131,PAY_007680,CUST_0454,SUB_0454,9617.0,CARD_EXPIRED,PAYMENT_METHOD,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7576,3.0,7282.84,3846.8
FAIL_000356,PAY_002346,CUST_0137,SUB_0137,1355.73,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.506,2.0,684.0,131.15
FAIL_002484,PAY_015264,CUST_0896,SUB_0896,397.37,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6674,2.0,263.22,39.74
FAIL_000322,PAY_002170,CUST_0128,SUB_0128,14456.27,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,8057.82,2891.25
FAIL_000167,PAY_001004,CUST_0063,SUB_0063,961.34,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5077,2.0,486.1,94.95
FAIL_002325,PAY_014607,CUST_0857,SUB_0857,436.65,LIMIT_EXCEEDED,PAYMENT_LIMIT,low_engagement,PAYMENT_LINK,0.451,3.0,193.93,87.33
FAIL_002567,PAY_015702,CUST_0919,SUB_0919,1309.45,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5035,2.0,657.31,123.44
FAIL_002126,PAY_013526,CUST_0789,SUB_0789,694.22,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,351.05,138.84
FAIL_001282,PAY_008411,CUST_0491,SUB_0491,540.07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.421,2.0,225.37,25.84
FAIL_000426,PAY_002781,CUST_0162,SUB_0162,293.46,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4214,2.0,121.65,21.65
FAIL_001563,PAY_010464,CUST_0617,SUB_0617,469.95,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.4281,2.0,199.19,9.51
FAIL_001941,PAY_012433,CUST_0728,SUB_0728,1036.92,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3731,2.0,384.92,50.92
FAIL_000204,PAY_001419,CUST_0093,SUB_0093,333.96,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4728,2.0,155.9,41.68
FAIL_001516,PAY_009975,CUST_0589,SUB_0589,998.51,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,705.94,399.4
FAIL_001967,PAY_012616,CUST_0737,SUB_0737,997.2,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7245,2.0,720.47,99.72
FAIL_001249,PAY_008234,CUST_0482,SUB_0482,1120.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,624.24,168.01
FAIL_000124,PAY_000752,CUST_0048,SUB_0048,14057.81,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7763,2.0,10911.47,1405.78
FAIL_002287,PAY_014449,CUST_0847,SUB_0847,2483.09,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4282,2.0,1061.32,257.31
FAIL_001165,PAY_007824,CUST_0462,SUB_0462,1399.49,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6736,2.0,940.7,139.95
FAIL_002227,PAY_014178,CUST_0830,SUB_0830,636.05,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4856,2.0,306.87,86.61
FAIL_000879,PAY_005945,CUST_0359,SUB_0359,762.6,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.477,2.0,361.76,97.09
FAIL_002082,PAY_013275,CUST_0777,SUB_0777,772.21,BANK_DECLINED,ISSUER_DECLINE,reliable,WAIT_AND_RETRY,0.4675,2.0,358.97,52.32
FAIL_001762,PAY_011572,CUST_0680,SUB_0680,1595.24,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6672,2.0,1062.34,159.52
FAIL_000609,PAY_004114,CUST_0243,SUB_0243,928.54,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4087,2.0,377.46,32.26
FAIL_000907,PAY_006086,CUST_0369,SUB_0369,803.69,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,520.2,321.48
FAIL_001861,PAY_012042,CUST_0705,SUB_0705,937.29,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,466.58,140.59
FAIL_000923,PAY_006190,CUST_0374,SUB_0374,1655.04,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3718,2.0,613.28,78.39
FAIL_002544,PAY_015621,CUST_0915,SUB_0915,1705.4,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4149,2.0,705.55,69.02
FAIL_001071,PAY_007251,CUST_0431,SUB_0431,745.87,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.6691,2.0,497.09,74.59
FAIL_001589,PAY_010620,CUST_0627,SUB_0627,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4124,2.0,80.49,8.49
FAIL_000463,PAY_003021,CUST_0175,SUB_0175,401.17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4847,2.0,192.46,54.65
FAIL_002320,PAY_014580,CUST_0855,SUB_0855,904.36,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.664,2.0,598.5,90.44
FAIL_001620,PAY_010785,CUST_0635,SUB_0635,13569.88,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,7563.57,2713.98
FAIL_001221,PAY_008122,CUST_0477,SUB_0477,580.5,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3664,2.0,210.68,25.01
FAIL_001242,PAY_008196,CUST_0481,SUB_0481,3208.7,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4756,2.0,1524.06,219.19
FAIL_000853,PAY_005804,CUST_0352,SUB_0352,953.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5077,2.0,482.2,94.2
FAIL_001566,PAY_010516,CUST_0623,SUB_0623,1621.46,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6633,2.0,1073.47,162.15
FAIL_002111,PAY_013435,CUST_0786,SUB_0786,313.47,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.475,2.0,146.91,39.88
FAIL_000243,PAY_001635,CUST_0103,SUB_0103,10145.96,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7688,2.0,7798.05,1014.6
FAIL_000509,PAY_003443,CUST_0200,SUB_0200,339.89,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4787,2.0,160.69,44.39
FAIL_000175,PAY_001097,CUST_0073,SUB_0073,1637.14,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,1102.07,654.86
FAIL_000623,PAY_004198,CUST_0248,SUB_0248,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4142,2.0,80.84,13.64
FAIL_001944,PAY_012474,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,PAYMENT_LIMIT,friction_prone,PAYMENT_LINK,0.475,3.0,844.81,356.97
FAIL_001153,PAY_007795,CUST_0461,SUB_0461,1652.19,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6707,2.0,1106.18,165.22
FAIL_001662,PAY_010949,CUST_0644,SUB_0644,289.39,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4787,2.0,136.52,37.94
FAIL_000306,PAY_002008,CUST_0121,SUB_0121,746.25,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4765,2.0,353.6,94.67
FAIL_000311,PAY_002028,CUST_0122,SUB_0122,2857.25,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,1597.06,428.59
FAIL_000110,PAY_000694,CUST_0045,SUB_0045,382.43,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,192.04,76.49
FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.48,2.0,1068.91,235.26
FAIL_001290,PAY_008447,CUST_0493,SUB_0493,489.64,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7282,2.0,354.56,48.96
FAIL_001182,PAY_007940,CUST_0468,SUB_0468,1737.7,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,1169.95,695.08
