counterfactual_id,failure_id,payment_id,subscription_id,customer_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,action_cost,true_recovery_probability,expected_gross_recovery,expected_net_value
FAIL_002578__PAYMENT_LINK,FAIL_002578,PAY_015818,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.229618,45.92,42.92
FAIL_002578__UPDATE_PAYMENT_METHOD,FAIL_002578,PAY_015818,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.228031,45.61,42.61
FAIL_002579__RETRY_NOW,FAIL_002579,PAY_015819,SUB_0925,CUST_0925,200.00,BANK_DECLINED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.182451,36.49,34.49
FAIL_002579__WAIT_AND_RETRY,FAIL_002579,PAY_015819,SUB_0925,CUST_0925,200.00,BANK_DECLINED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.232464,46.49,44.49
FAIL_002579__SEND_REMINDER,FAIL_002579,PAY_015819,SUB_0925,CUST_0925,200.00,BANK_DECLINED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.168388,33.68,32.68
FAIL_002579__PAYMENT_LINK,FAIL_002579,PAY_015819,SUB_0925,CUST_0925,200.00,BANK_DECLINED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.277472,55.49,52.49
FAIL_002579__UPDATE_PAYMENT_METHOD,FAIL_002579,PAY_015819,SUB_0925,CUST_0925,200.00,BANK_DECLINED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.182966,36.59,33.59
FAIL_002580__RETRY_NOW,FAIL_002580,PAY_015820,SUB_0925,CUST_0925,200.00,AUTHENTICATION_FAILED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.224905,44.98,42.98
FAIL_002580__WAIT_AND_RETRY,FAIL_002580,PAY_015820,SUB_0925,CUST_0925,200.00,AUTHENTICATION_FAILED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.160985,32.20,30.20
FAIL_002580__SEND_REMINDER,FAIL_002580,PAY_015820,SUB_0925,CUST_0925,200.00,AUTHENTICATION_FAILED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.169305,33.86,32.86
FAIL_002580__PAYMENT_LINK,FAIL_002580,PAY_015820,SUB_0925,CUST_0925,200.00,AUTHENTICATION_FAILED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.228355,45.67,42.67
FAIL_002580__UPDATE_PAYMENT_METHOD,FAIL_002580,PAY_015820,SUB_0925,CUST_0925,200.00,AUTHENTICATION_FAILED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.324751,64.95,61.95
FAIL_002581__RETRY_NOW,FAIL_002581,PAY_015822,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.214310,42.86,40.86
FAIL_002581__WAIT_AND_RETRY,FAIL_002581,PAY_015822,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.254072,50.81,48.81
FAIL_002581__SEND_REMINDER,FAIL_002581,PAY_015822,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.132405,26.48,25.48
FAIL_002581__PAYMENT_LINK,FAIL_002581,PAY_015822,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.217569,43.51,40.51
FAIL_002581__UPDATE_PAYMENT_METHOD,FAIL_002581,PAY_015822,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.160282,32.06,29.06
FAIL_002582__RETRY_NOW,FAIL_002582,PAY_015823,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.110353,22.07,20.07
FAIL_002582__WAIT_AND_RETRY,FAIL_002582,PAY_015823,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.156623,31.32,29.32
FAIL_002582__SEND_REMINDER,FAIL_002582,PAY_015823,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.156345,31.27,30.27
FAIL_002582__PAYMENT_LINK,FAIL_002582,PAY_015823,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.223055,44.61,41.61
FAIL_002582__UPDATE_PAYMENT_METHOD,FAIL_002582,PAY_015823,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.252143,50.43,47.43
FAIL_002583__RETRY_NOW,FAIL_002583,PAY_015824,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.176458,35.29,33.29
FAIL_002583__WAIT_AND_RETRY,FAIL_002583,PAY_015824,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.223953,44.79,42.79
FAIL_002583__SEND_REMINDER,FAIL_002583,PAY_015824,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.154505,30.90,29.90
FAIL_002583__PAYMENT_LINK,FAIL_002583,PAY_015824,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.299722,59.94,56.94
FAIL_002583__UPDATE_PAYMENT_METHOD,FAIL_002583,PAY_015824,SUB_0925,CUST_0925,200.00,CARD_EXPIRED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.251607,50.32,47.32
FAIL_002584__RETRY_NOW,FAIL_002584,PAY_015826,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.197253,39.45,37.45
FAIL_002584__WAIT_AND_RETRY,FAIL_002584,PAY_015826,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.291595,58.32,56.32
FAIL_002584__SEND_REMINDER,FAIL_002584,PAY_015826,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.184330,36.87,35.87
FAIL_002584__PAYMENT_LINK,FAIL_002584,PAY_015826,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.238306,47.66,44.66
FAIL_002584__UPDATE_PAYMENT_METHOD,FAIL_002584,PAY_015826,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.214636,42.93,39.93
FAIL_002585__RETRY_NOW,FAIL_002585,PAY_015829,SUB_0925,CUST_0925,200.00,LIMIT_EXCEEDED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.137959,27.59,25.59
FAIL_002585__WAIT_AND_RETRY,FAIL_002585,PAY_015829,SUB_0925,CUST_0925,200.00,LIMIT_EXCEEDED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.141517,28.30,26.30
FAIL_002585__SEND_REMINDER,FAIL_002585,PAY_015829,SUB_0925,CUST_0925,200.00,LIMIT_EXCEEDED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.205094,41.02,40.02
FAIL_002585__PAYMENT_LINK,FAIL_002585,PAY_015829,SUB_0925,CUST_0925,200.00,LIMIT_EXCEEDED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.304096,60.82,57.82
FAIL_002585__UPDATE_PAYMENT_METHOD,FAIL_002585,PAY_015829,SUB_0925,CUST_0925,200.00,LIMIT_EXCEEDED,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.248160,49.63,46.63
FAIL_002586__RETRY_NOW,FAIL_002586,PAY_015833,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.161410,32.28,30.28
FAIL_002586__WAIT_AND_RETRY,FAIL_002586,PAY_015833,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.224686,44.94,42.94
FAIL_002586__SEND_REMINDER,FAIL_002586,PAY_015833,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.155965,31.19,30.19
FAIL_002586__PAYMENT_LINK,FAIL_002586,PAY_015833,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.184590,36.92,33.92
FAIL_002586__UPDATE_PAYMENT_METHOD,FAIL_002586,PAY_015833,SUB_0925,CUST_0925,200.00,INSUFFICIENT_FUNDS,677,14,8,22,0.636400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.177785,35.56,32.56
FAIL_002587__RETRY_NOW,FAIL_002587,PAY_015841,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.950000,671.34,669.34
FAIL_002587__WAIT_AND_RETRY,FAIL_002587,PAY_015841,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.950000,671.34,669.34
FAIL_002587__SEND_REMINDER,FAIL_002587,PAY_015841,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.918125,648.81,647.81
FAIL_002587__PAYMENT_LINK,FAIL_002587,PAY_015841,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,671.34,668.34
FAIL_002587__UPDATE_PAYMENT_METHOD,FAIL_002587,PAY_015841,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.923627,652.70,649.70
FAIL_002588__RETRY_NOW,FAIL_002588,PAY_015844,SUB_0926,CUST_0926,706.67,INSUFFICIENT_FUNDS,802,24,2,26,0.923100,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.937505,662.51,660.51
FAIL_002588__WAIT_AND_RETRY,FAIL_002588,PAY_015844,SUB_0926,CUST_0926,706.67,INSUFFICIENT_FUNDS,802,24,2,26,0.923100,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.950000,671.34,669.34
FAIL_002588__SEND_REMINDER,FAIL_002588,PAY_015844,SUB_0926,CUST_0926,706.67,INSUFFICIENT_FUNDS,802,24,2,26,0.923100,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.950000,671.34,670.34
FAIL_002588__PAYMENT_LINK,FAIL_002588,PAY_015844,SUB_0926,CUST_0926,706.67,INSUFFICIENT_FUNDS,802,24,2,26,0.923100,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,671.34,668.34
FAIL_002588__UPDATE_PAYMENT_METHOD,FAIL_002588,PAY_015844,SUB_0926,CUST_0926,706.67,INSUFFICIENT_FUNDS,802,24,2,26,0.923100,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.949319,670.86,667.86
FAIL_002589__RETRY_NOW,FAIL_002589,PAY_015848,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.950000,671.34,669.34
FAIL_002589__WAIT_AND_RETRY,FAIL_002589,PAY_015848,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.950000,671.34,669.34
FAIL_002589__SEND_REMINDER,FAIL_002589,PAY_015848,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.911880,644.40,643.40
FAIL_002589__PAYMENT_LINK,FAIL_002589,PAY_015848,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,671.34,668.34
FAIL_002589__UPDATE_PAYMENT_METHOD,FAIL_002589,PAY_015848,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.911446,644.09,641.09
FAIL_002590__RETRY_NOW,FAIL_002590,PAY_015849,SUB_0926,CUST_0926,706.67,BANK_DECLINED,802,24,2,26,0.923100,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.932286,658.82,656.82
FAIL_002590__WAIT_AND_RETRY,FAIL_002590,PAY_015849,SUB_0926,CUST_0926,706.67,BANK_DECLINED,802,24,2,26,0.923100,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.930847,657.80,655.80
FAIL_002590__SEND_REMINDER,FAIL_002590,PAY_015849,SUB_0926,CUST_0926,706.67,BANK_DECLINED,802,24,2,26,0.923100,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.910840,643.66,642.66
FAIL_002590__PAYMENT_LINK,FAIL_002590,PAY_015849,SUB_0926,CUST_0926,706.67,BANK_DECLINED,802,24,2,26,0.923100,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.947374,669.48,666.48
FAIL_002590__UPDATE_PAYMENT_METHOD,FAIL_002590,PAY_015849,SUB_0926,CUST_0926,706.67,BANK_DECLINED,802,24,2,26,0.923100,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.950000,671.34,668.34
FAIL_002591__RETRY_NOW,FAIL_002591,PAY_015859,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,RETRY_NOW,2.00,0.950000,671.34,669.34
FAIL_002591__WAIT_AND_RETRY,FAIL_002591,PAY_015859,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,WAIT_AND_RETRY,2.00,0.950000,671.34,669.34
FAIL_002591__SEND_REMINDER,FAIL_002591,PAY_015859,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,SEND_REMINDER,1.00,0.902123,637.50,636.50
FAIL_002591__PAYMENT_LINK,FAIL_002591,PAY_015859,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,PAYMENT_LINK,3.00,0.950000,671.34,668.34
FAIL_002591__UPDATE_PAYMENT_METHOD,FAIL_002591,PAY_015859,SUB_0926,CUST_0926,706.67,NETWORK_ERROR,802,24,2,26,0.923100,0.800000,0.850000,reliable,UPDATE_PAYMENT_METHOD,3.00,0.934957,660.71,657.71
FAIL_002592__RETRY_NOW,FAIL_002592,PAY_015867,SUB_0928,CUST_0928,1406.33,BANK_DECLINED,137,3,1,4,0.750000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.310755,437.02,435.02
FAIL_002592__WAIT_AND_RETRY,FAIL_002592,PAY_015867,SUB_0928,CUST_0928,1406.33,BANK_DECLINED,137,3,1,4,0.750000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.425166,597.92,595.92
FAIL_002592__SEND_REMINDER,FAIL_002592,PAY_015867,SUB_0928,CUST_0928,1406.33,BANK_DECLINED,137,3,1,4,0.750000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.352773,496.12,495.12
FAIL_002592__PAYMENT_LINK,FAIL_002592,PAY_015867,SUB_0928,CUST_0928,1406.33,BANK_DECLINED,137,3,1,4,0.750000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.444061,624.50,621.50
FAIL_002592__UPDATE_PAYMENT_METHOD,FAIL_002592,PAY_015867,SUB_0928,CUST_0928,1406.33,BANK_DECLINED,137,3,1,4,0.750000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.419087,589.37,586.37
FAIL_002593__RETRY_NOW,FAIL_002593,PAY_015870,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.445244,146.72,144.72
FAIL_002593__WAIT_AND_RETRY,FAIL_002593,PAY_015870,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.592834,195.36,193.36
FAIL_002593__SEND_REMINDER,FAIL_002593,PAY_015870,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.494490,162.95,161.95
FAIL_002593__PAYMENT_LINK,FAIL_002593,PAY_015870,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.509302,167.83,164.83
FAIL_002593__UPDATE_PAYMENT_METHOD,FAIL_002593,PAY_015870,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.483345,159.28,156.28
FAIL_002594__RETRY_NOW,FAIL_002594,PAY_015880,SUB_0929,CUST_0929,329.53,BANK_DECLINED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.291474,96.05,94.05
FAIL_002594__WAIT_AND_RETRY,FAIL_002594,PAY_015880,SUB_0929,CUST_0929,329.53,BANK_DECLINED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.492404,162.26,160.26
FAIL_002594__SEND_REMINDER,FAIL_002594,PAY_015880,SUB_0929,CUST_0929,329.53,BANK_DECLINED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.478574,157.70,156.70
FAIL_002594__PAYMENT_LINK,FAIL_002594,PAY_015880,SUB_0929,CUST_0929,329.53,BANK_DECLINED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.507998,167.40,164.40
FAIL_002594__UPDATE_PAYMENT_METHOD,FAIL_002594,PAY_015880,SUB_0929,CUST_0929,329.53,BANK_DECLINED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.423926,139.70,136.70
FAIL_002595__RETRY_NOW,FAIL_002595,PAY_015883,SUB_0929,CUST_0929,329.53,NETWORK_ERROR,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.561460,185.02,183.02
FAIL_002595__WAIT_AND_RETRY,FAIL_002595,PAY_015883,SUB_0929,CUST_0929,329.53,NETWORK_ERROR,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.581015,191.46,189.46
FAIL_002595__SEND_REMINDER,FAIL_002595,PAY_015883,SUB_0929,CUST_0929,329.53,NETWORK_ERROR,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.395667,130.38,129.38
FAIL_002595__PAYMENT_LINK,FAIL_002595,PAY_015883,SUB_0929,CUST_0929,329.53,NETWORK_ERROR,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.482428,158.97,155.97
FAIL_002595__UPDATE_PAYMENT_METHOD,FAIL_002595,PAY_015883,SUB_0929,CUST_0929,329.53,NETWORK_ERROR,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.528850,174.27,171.27
FAIL_002596__RETRY_NOW,FAIL_002596,PAY_015886,SUB_0929,CUST_0929,329.53,CARD_EXPIRED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.467824,154.16,152.16
FAIL_002596__WAIT_AND_RETRY,FAIL_002596,PAY_015886,SUB_0929,CUST_0929,329.53,CARD_EXPIRED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.428424,141.18,139.18
FAIL_002596__SEND_REMINDER,FAIL_002596,PAY_015886,SUB_0929,CUST_0929,329.53,CARD_EXPIRED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.377158,124.28,123.28
FAIL_002596__PAYMENT_LINK,FAIL_002596,PAY_015886,SUB_0929,CUST_0929,329.53,CARD_EXPIRED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.603254,198.79,195.79
FAIL_002596__UPDATE_PAYMENT_METHOD,FAIL_002596,PAY_015886,SUB_0929,CUST_0929,329.53,CARD_EXPIRED,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.692366,228.16,225.16
FAIL_002597__RETRY_NOW,FAIL_002597,PAY_015891,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.406491,133.95,131.95
FAIL_002597__WAIT_AND_RETRY,FAIL_002597,PAY_015891,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.579939,191.11,189.11
FAIL_002597__SEND_REMINDER,FAIL_002597,PAY_015891,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.418307,137.84,136.84
FAIL_002597__PAYMENT_LINK,FAIL_002597,PAY_015891,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.470533,155.05,152.05
FAIL_002597__UPDATE_PAYMENT_METHOD,FAIL_002597,PAY_015891,SUB_0929,CUST_0929,329.53,INSUFFICIENT_FUNDS,820,23,4,27,0.851900,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.574235,189.23,186.23
FAIL_002598__RETRY_NOW,FAIL_002598,PAY_015908,SUB_0930,CUST_0930,556.37,INSUFFICIENT_FUNDS,814,24,3,27,0.888900,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.357907,199.13,197.13
FAIL_002598__WAIT_AND_RETRY,FAIL_002598,PAY_015908,SUB_0930,CUST_0930,556.37,INSUFFICIENT_FUNDS,814,24,3,27,0.888900,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.412153,229.31,227.31
FAIL_002598__SEND_REMINDER,FAIL_002598,PAY_015908,SUB_0930,CUST_0930,556.37,INSUFFICIENT_FUNDS,814,24,3,27,0.888900,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.285145,158.65,157.65
FAIL_002598__PAYMENT_LINK,FAIL_002598,PAY_015908,SUB_0930,CUST_0930,556.37,INSUFFICIENT_FUNDS,814,24,3,27,0.888900,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.368051,204.77,201.77
FAIL_002598__UPDATE_PAYMENT_METHOD,FAIL_002598,PAY_015908,SUB_0930,CUST_0930,556.37,INSUFFICIENT_FUNDS,814,24,3,27,0.888900,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.349437,194.42,191.42
FAIL_002599__RETRY_NOW,FAIL_002599,PAY_015925,SUB_0931,CUST_0931,729.59,CARD_EXPIRED,799,22,4,26,0.846200,0.600000,0.600000,normal,RETRY_NOW,2.00,0.753417,549.69,547.69
FAIL_002599__WAIT_AND_RETRY,FAIL_002599,PAY_015925,SUB_0931,CUST_0931,729.59,CARD_EXPIRED,799,22,4,26,0.846200,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.751936,548.61,546.61
FAIL_002599__SEND_REMINDER,FAIL_002599,PAY_015925,SUB_0931,CUST_0931,729.59,CARD_EXPIRED,799,22,4,26,0.846200,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.663181,483.85,482.85
FAIL_002599__PAYMENT_LINK,FAIL_002599,PAY_015925,SUB_0931,CUST_0931,729.59,CARD_EXPIRED,799,22,4,26,0.846200,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.783269,571.46,568.46
FAIL_002599__UPDATE_PAYMENT_METHOD,FAIL_002599,PAY_015925,SUB_0931,CUST_0931,729.59,CARD_EXPIRED,799,22,4,26,0.846200,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.829817,605.43,602.43
FAIL_002600__RETRY_NOW,FAIL_002600,PAY_015936,SUB_0931,CUST_0931,729.59,BANK_DECLINED,799,22,4,26,0.846200,0.600000,0.600000,normal,RETRY_NOW,2.00,0.665181,485.31,483.31
FAIL_002600__WAIT_AND_RETRY,FAIL_002600,PAY_015936,SUB_0931,CUST_0931,729.59,BANK_DECLINED,799,22,4,26,0.846200,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.828984,604.82,602.82
FAIL_002600__SEND_REMINDER,FAIL_002600,PAY_015936,SUB_0931,CUST_0931,729.59,BANK_DECLINED,799,22,4,26,0.846200,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.716494,522.75,521.75
FAIL_002600__PAYMENT_LINK,FAIL_002600,PAY_015936,SUB_0931,CUST_0931,729.59,BANK_DECLINED,799,22,4,26,0.846200,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.717343,523.37,520.37
FAIL_002600__UPDATE_PAYMENT_METHOD,FAIL_002600,PAY_015936,SUB_0931,CUST_0931,729.59,BANK_DECLINED,799,22,4,26,0.846200,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.735143,536.35,533.35
