failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval
FAIL_002005,PAY_012753,CUST_0746,SUB_0746,450.36,2025-10-08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,446,8,6,14,0.5714,0.35,0.45,friction_prone,0.4286,0.5714,starter,450.36,monthly
FAIL_002006,PAY_012755,CUST_0746,SUB_0746,450.36,2025-12-07,LIMIT_EXCEEDED,PAYMENT_LIMIT,446,8,6,14,0.5714,0.35,0.45,friction_prone,0.4286,0.5714,starter,450.36,monthly
FAIL_002007,PAY_012759,CUST_0746,SUB_0746,450.36,2026-04-06,AUTHENTICATION_FAILED,CUSTOMER_ACTION,446,8,6,14,0.5714,0.35,0.45,friction_prone,0.4286,0.5714,starter,450.36,monthly
FAIL_002008,PAY_012760,CUST_0746,SUB_0746,450.36,2026-05-06,AUTHENTICATION_FAILED,CUSTOMER_ACTION,446,8,6,14,0.5714,0.35,0.45,friction_prone,0.4286,0.5714,starter,450.36,monthly
FAIL_002009,PAY_012761,CUST_0746,SUB_0746,450.36,2026-06-05,BANK_DECLINED,ISSUER_DECLINE,446,8,6,14,0.5714,0.35,0.45,friction_prone,0.4286,0.5714,starter,450.36,monthly
FAIL_002010,PAY_012763,CUST_0747,SUB_0747,795.67,2024-05-03,BANK_DECLINED,ISSUER_DECLINE,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002011,PAY_012764,CUST_0747,SUB_0747,795.67,2024-06-02,BANK_DECLINED,ISSUER_DECLINE,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002012,PAY_012766,CUST_0747,SUB_0747,795.67,2024-08-01,LIMIT_EXCEEDED,PAYMENT_LIMIT,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002013,PAY_012769,CUST_0747,SUB_0747,795.67,2024-10-30,AUTHENTICATION_FAILED,CUSTOMER_ACTION,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002014,PAY_012771,CUST_0747,SUB_0747,795.67,2024-12-29,CARD_EXPIRED,PAYMENT_METHOD,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002015,PAY_012775,CUST_0747,SUB_0747,795.67,2025-04-28,CARD_EXPIRED,PAYMENT_METHOD,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002016,PAY_012777,CUST_0747,SUB_0747,795.67,2025-06-27,BANK_DECLINED,ISSUER_DECLINE,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002017,PAY_012780,CUST_0747,SUB_0747,795.67,2025-09-25,BANK_DECLINED,ISSUER_DECLINE,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002018,PAY_012782,CUST_0747,SUB_0747,795.67,2025-11-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002019,PAY_012789,CUST_0747,SUB_0747,795.67,2026-06-22,BANK_DECLINED,ISSUER_DECLINE,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002020,PAY_012790,CUST_0747,SUB_0747,795.67,2026-07-22,CARD_EXPIRED,PAYMENT_METHOD,849,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,795.67,monthly
FAIL_002021,PAY_012791,CUST_0748,SUB_0748,200.0,2026-04-13,BANK_DECLINED,ISSUER_DECLINE,139,3,1,4,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,200.0,monthly
FAIL_002022,PAY_012793,CUST_0748,SUB_0748,200.0,2026-06-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,139,3,1,4,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,200.0,monthly
FAIL_002023,PAY_012796,CUST_0749,SUB_0749,505.43,2026-03-11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,202,3,3,6,0.5,0.35,0.45,friction_prone,0.5,0.5,growth,505.43,monthly
FAIL_002024,PAY_012801,CUST_0750,SUB_0750,1696.9,2024-07-06,NETWORK_ERROR,TECHNICAL,785,21,5,26,0.8077,0.6,0.6,normal,0.1923,0.8077,growth,1696.9,monthly
FAIL_002025,PAY_012817,CUST_0750,SUB_0750,1696.9,2025-10-29,CARD_EXPIRED,PAYMENT_METHOD,785,21,5,26,0.8077,0.6,0.6,normal,0.1923,0.8077,growth,1696.9,monthly
FAIL_002026,PAY_012823,CUST_0750,SUB_0750,1696.9,2026-04-27,AUTHENTICATION_FAILED,CUSTOMER_ACTION,785,21,5,26,0.8077,0.6,0.6,normal,0.1923,0.8077,growth,1696.9,monthly
FAIL_002027,PAY_012825,CUST_0750,SUB_0750,1696.9,2026-06-26,BANK_DECLINED,ISSUER_DECLINE,785,21,5,26,0.8077,0.6,0.6,normal,0.1923,0.8077,growth,1696.9,monthly
FAIL_002028,PAY_012833,CUST_0752,SUB_0752,200.0,2026-05-30,LIMIT_EXCEEDED,PAYMENT_LIMIT,152,4,1,5,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,200.0,monthly
FAIL_002029,PAY_012834,CUST_0752,SUB_0752,200.0,2026-06-29,NETWORK_ERROR,TECHNICAL,152,4,1,5,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,200.0,monthly
FAIL_002030,PAY_012849,CUST_0753,SUB_0753,2223.6,2025-09-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,730,22,2,24,0.9167,0.8,0.85,reliable,0.0833,0.9167,pro,2223.6,monthly
FAIL_002031,PAY_012859,CUST_0753,SUB_0753,2223.6,2026-07-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,730,22,2,24,0.9167,0.8,0.85,reliable,0.0833,0.9167,pro,2223.6,monthly
FAIL_002032,PAY_012868,CUST_0754,SUB_0754,6221.88,2025-11-13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,530,16,1,17,0.9412,0.82,0.9,high_value_loyal,0.0588,0.9412,pro,6221.88,monthly
FAIL_002033,PAY_012883,CUST_0755,SUB_0755,1278.96,2025-10-19,CARD_EXPIRED,PAYMENT_METHOD,495,14,2,16,0.875,0.3,0.25,low_engagement,0.125,0.875,growth,1278.96,monthly
FAIL_002034,PAY_012884,CUST_0755,SUB_0755,1278.96,2025-11-18,AUTHENTICATION_FAILED,CUSTOMER_ACTION,495,14,2,16,0.875,0.3,0.25,low_engagement,0.125,0.875,growth,1278.96,monthly
FAIL_002035,PAY_012901,CUST_0757,SUB_0757,1032.33,2024-09-01,AUTHENTICATION_FAILED,CUSTOMER_ACTION,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002036,PAY_012904,CUST_0757,SUB_0757,1032.33,2024-11-30,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002037,PAY_012906,CUST_0757,SUB_0757,1032.33,2025-01-29,CARD_EXPIRED,PAYMENT_METHOD,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002038,PAY_012909,CUST_0757,SUB_0757,1032.33,2025-04-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002039,PAY_012910,CUST_0757,SUB_0757,1032.33,2025-05-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002040,PAY_012912,CUST_0757,SUB_0757,1032.33,2025-07-28,CARD_EXPIRED,PAYMENT_METHOD,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002041,PAY_012914,CUST_0757,SUB_0757,1032.33,2025-09-26,NETWORK_ERROR,TECHNICAL,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002042,PAY_012916,CUST_0757,SUB_0757,1032.33,2025-11-25,AUTHENTICATION_FAILED,CUSTOMER_ACTION,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002043,PAY_012922,CUST_0757,SUB_0757,1032.33,2026-05-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,848,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,growth,1032.33,monthly
FAIL_002044,PAY_012925,CUST_0758,SUB_0758,372.35,2024-12-08,NETWORK_ERROR,TECHNICAL,630,19,2,21,0.9048,0.35,0.45,friction_prone,0.0952,0.9048,pro,372.35,monthly
FAIL_002045,PAY_012938,CUST_0758,SUB_0758,372.35,2026-01-02,NETWORK_ERROR,TECHNICAL,630,19,2,21,0.9048,0.35,0.45,friction_prone,0.0952,0.9048,pro,372.35,monthly
FAIL_002046,PAY_012950,CUST_0759,SUB_0759,681.91,2025-08-07,BANK_DECLINED,ISSUER_DECLINE,508,11,5,16,0.6875,0.6,0.6,normal,0.3125,0.6875,growth,681.91,monthly
FAIL_002047,PAY_012955,CUST_0759,SUB_0759,681.91,2026-01-04,BANK_DECLINED,ISSUER_DECLINE,508,11,5,16,0.6875,0.6,0.6,normal,0.3125,0.6875,growth,681.91,monthly
FAIL_002048,PAY_012957,CUST_0759,SUB_0759,681.91,2026-03-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,508,11,5,16,0.6875,0.6,0.6,normal,0.3125,0.6875,growth,681.91,monthly
FAIL_002049,PAY_012980,CUST_0761,SUB_0761,5726.73,2024-10-13,BANK_DECLINED,ISSUER_DECLINE,866,25,3,28,0.8929,0.82,0.9,high_value_loyal,0.1071,0.8929,pro,5726.73,monthly
FAIL_002050,PAY_013035,CUST_0763,SUB_0763,580.18,2024-09-19,LIMIT_EXCEEDED,PAYMENT_LIMIT,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002051,PAY_013036,CUST_0763,SUB_0763,580.18,2024-10-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002052,PAY_013037,CUST_0763,SUB_0763,580.18,2024-11-18,AUTHENTICATION_FAILED,CUSTOMER_ACTION,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002053,PAY_013040,CUST_0763,SUB_0763,580.18,2025-02-16,LIMIT_EXCEEDED,PAYMENT_LIMIT,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002054,PAY_013041,CUST_0763,SUB_0763,580.18,2025-03-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002055,PAY_013043,CUST_0763,SUB_0763,580.18,2025-05-17,LIMIT_EXCEEDED,PAYMENT_LIMIT,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002056,PAY_013044,CUST_0763,SUB_0763,580.18,2025-06-16,BANK_DECLINED,ISSUER_DECLINE,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002057,PAY_013049,CUST_0763,SUB_0763,580.18,2025-11-13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,950,23,8,31,0.7419,0.3,0.25,low_engagement,0.2581,0.7419,starter,580.18,monthly
FAIL_002058,PAY_013062,CUST_0764,SUB_0764,880.92,2024-11-29,NETWORK_ERROR,TECHNICAL,759,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,growth,880.92,monthly
FAIL_002059,PAY_013067,CUST_0764,SUB_0764,880.92,2025-04-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,759,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,growth,880.92,monthly
FAIL_002060,PAY_013078,CUST_0764,SUB_0764,880.92,2026-03-24,AUTHENTICATION_FAILED,CUSTOMER_ACTION,759,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,growth,880.92,monthly
FAIL_002061,PAY_013082,CUST_0764,SUB_0764,880.92,2026-07-22,NETWORK_ERROR,TECHNICAL,759,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,growth,880.92,monthly
FAIL_002062,PAY_013086,CUST_0766,SUB_0766,1882.53,2025-04-16,NETWORK_ERROR,TECHNICAL,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002063,PAY_013092,CUST_0766,SUB_0766,1882.53,2025-10-13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002064,PAY_013093,CUST_0766,SUB_0766,1882.53,2025-11-12,BANK_DECLINED,ISSUER_DECLINE,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002065,PAY_013094,CUST_0766,SUB_0766,1882.53,2025-12-12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002066,PAY_013096,CUST_0766,SUB_0766,1882.53,2026-02-10,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002067,PAY_013097,CUST_0766,SUB_0766,1882.53,2026-03-12,BANK_DECLINED,ISSUER_DECLINE,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002068,PAY_013098,CUST_0766,SUB_0766,1882.53,2026-04-11,BANK_DECLINED,ISSUER_DECLINE,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002069,PAY_013099,CUST_0766,SUB_0766,1882.53,2026-05-11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002070,PAY_013100,CUST_0766,SUB_0766,1882.53,2026-06-10,LIMIT_EXCEEDED,PAYMENT_LIMIT,501,9,7,16,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1882.53,monthly
FAIL_002071,PAY_013148,CUST_0769,SUB_0769,1716.97,2025-12-01,BANK_DECLINED,ISSUER_DECLINE,572,16,3,19,0.8421,0.35,0.45,friction_prone,0.1579,0.8421,growth,1716.97,monthly
FAIL_002072,PAY_013156,CUST_0769,SUB_0769,1716.97,2026-07-29,CARD_EXPIRED,PAYMENT_METHOD,572,16,3,19,0.8421,0.35,0.45,friction_prone,0.1579,0.8421,growth,1716.97,monthly
FAIL_002073,PAY_013157,CUST_0770,SUB_0770,601.44,2025-04-16,AUTHENTICATION_FAILED,CUSTOMER_ACTION,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,601.44,monthly
FAIL_002074,PAY_013160,CUST_0770,SUB_0770,601.44,2025-07-15,BANK_DECLINED,ISSUER_DECLINE,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,601.44,monthly
FAIL_002075,PAY_013163,CUST_0770,SUB_0770,601.44,2025-10-13,BANK_DECLINED,ISSUER_DECLINE,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,601.44,monthly
FAIL_002076,PAY_013167,CUST_0770,SUB_0770,601.44,2026-02-10,NETWORK_ERROR,TECHNICAL,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,601.44,monthly
FAIL_002077,PAY_013172,CUST_0770,SUB_0770,601.44,2026-07-10,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,601.44,monthly
FAIL_002078,PAY_013235,CUST_0774,SUB_0774,281.45,2024-09-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,744,18,6,24,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,281.45,monthly
FAIL_002079,PAY_013253,CUST_0774,SUB_0774,281.45,2026-03-09,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,744,18,6,24,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,281.45,monthly
FAIL_002080,PAY_013265,CUST_0777,SUB_0777,772.21,2024-11-22,LIMIT_EXCEEDED,PAYMENT_LIMIT,676,18,4,22,0.8182,0.8,0.85,reliable,0.1818,0.8182,starter,772.21,monthly
FAIL_002081,PAY_013271,CUST_0777,SUB_0777,772.21,2025-05-21,NETWORK_ERROR,TECHNICAL,676,18,4,22,0.8182,0.8,0.85,reliable,0.1818,0.8182,starter,772.21,monthly
FAIL_002082,PAY_013275,CUST_0777,SUB_0777,772.21,2025-09-18,BANK_DECLINED,ISSUER_DECLINE,676,18,4,22,0.8182,0.8,0.85,reliable,0.1818,0.8182,starter,772.21,monthly
FAIL_002083,PAY_013279,CUST_0777,SUB_0777,772.21,2026-01-16,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,676,18,4,22,0.8182,0.8,0.85,reliable,0.1818,0.8182,starter,772.21,monthly
FAIL_002084,PAY_013284,CUST_0777,SUB_0777,772.21,2026-06-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,676,18,4,22,0.8182,0.8,0.85,reliable,0.1818,0.8182,starter,772.21,monthly
FAIL_002085,PAY_013286,CUST_0778,SUB_0778,1859.33,2024-04-12,BANK_DECLINED,ISSUER_DECLINE,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002086,PAY_013292,CUST_0778,SUB_0778,1859.33,2024-10-09,CARD_EXPIRED,PAYMENT_METHOD,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002087,PAY_013298,CUST_0778,SUB_0778,1859.33,2025-04-07,BANK_DECLINED,ISSUER_DECLINE,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002088,PAY_013305,CUST_0778,SUB_0778,1859.33,2025-11-03,NETWORK_ERROR,TECHNICAL,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002089,PAY_013310,CUST_0778,SUB_0778,1859.33,2026-04-02,NETWORK_ERROR,TECHNICAL,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002090,PAY_013311,CUST_0778,SUB_0778,1859.33,2026-05-02,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,870,23,6,29,0.7931,0.6,0.6,normal,0.2069,0.7931,growth,1859.33,monthly
FAIL_002091,PAY_013317,CUST_0779,SUB_0779,223.4,2025-12-10,AUTHENTICATION_FAILED,CUSTOMER_ACTION,323,8,2,10,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,223.4,monthly
FAIL_002092,PAY_013321,CUST_0779,SUB_0779,223.4,2026-04-09,LIMIT_EXCEEDED,PAYMENT_LIMIT,323,8,2,10,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,223.4,monthly
FAIL_002093,PAY_013325,CUST_0780,SUB_0780,2075.84,2024-11-17,NETWORK_ERROR,TECHNICAL,651,18,3,21,0.8571,0.6,0.6,normal,0.1429,0.8571,growth,2075.84,monthly
FAIL_002094,PAY_013341,CUST_0780,SUB_0780,2075.84,2026-03-12,BANK_DECLINED,ISSUER_DECLINE,651,18,3,21,0.8571,0.6,0.6,normal,0.1429,0.8571,growth,2075.84,monthly
FAIL_002095,PAY_013344,CUST_0780,SUB_0780,2075.84,2026-06-10,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,651,18,3,21,0.8571,0.6,0.6,normal,0.1429,0.8571,growth,2075.84,monthly
FAIL_002096,PAY_013345,CUST_0780,SUB_0780,2075.84,2026-07-10,CARD_EXPIRED,PAYMENT_METHOD,651,18,3,21,0.8571,0.6,0.6,normal,0.1429,0.8571,growth,2075.84,monthly
FAIL_002097,PAY_013352,CUST_0781,SUB_0781,1082.52,2025-08-14,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,561,17,1,18,0.9444,0.8,0.85,reliable,0.0556,0.9444,starter,1082.52,monthly
FAIL_002098,PAY_013371,CUST_0783,SUB_0783,819.14,2026-05-11,CARD_EXPIRED,PAYMENT_METHOD,141,3,1,4,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,819.14,monthly
FAIL_002099,PAY_013373,CUST_0783,SUB_0783,819.14,2026-07-10,BANK_DECLINED,ISSUER_DECLINE,141,3,1,4,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,819.14,monthly
FAIL_002100,PAY_013390,CUST_0784,SUB_0784,2351.87,2026-02-25,AUTHENTICATION_FAILED,CUSTOMER_ACTION,666,20,2,22,0.9091,0.6,0.6,normal,0.0909,0.9091,pro,2351.87,monthly
FAIL_002101,PAY_013400,CUST_0785,SUB_0785,1990.77,2025-08-23,BANK_DECLINED,ISSUER_DECLINE,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002102,PAY_013401,CUST_0785,SUB_0785,1990.77,2025-09-22,BANK_DECLINED,ISSUER_DECLINE,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002103,PAY_013404,CUST_0785,SUB_0785,1990.77,2025-12-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002104,PAY_013407,CUST_0785,SUB_0785,1990.77,2026-03-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002105,PAY_013408,CUST_0785,SUB_0785,1990.77,2026-04-20,CARD_EXPIRED,PAYMENT_METHOD,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002106,PAY_013411,CUST_0785,SUB_0785,1990.77,2026-07-19,LIMIT_EXCEEDED,PAYMENT_LIMIT,492,11,5,16,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,pro,1990.77,monthly
FAIL_002107,PAY_013412,CUST_0786,SUB_0786,313.47,2023-12-09,CARD_EXPIRED,PAYMENT_METHOD,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002108,PAY_013423,CUST_0786,SUB_0786,313.47,2024-11-03,CARD_EXPIRED,PAYMENT_METHOD,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002109,PAY_013429,CUST_0786,SUB_0786,313.47,2025-05-02,BANK_DECLINED,ISSUER_DECLINE,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002110,PAY_013430,CUST_0786,SUB_0786,313.47,2025-06-01,AUTHENTICATION_FAILED,CUSTOMER_ACTION,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002111,PAY_013435,CUST_0786,SUB_0786,313.47,2025-10-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002112,PAY_013438,CUST_0786,SUB_0786,313.47,2026-01-27,CARD_EXPIRED,PAYMENT_METHOD,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002113,PAY_013441,CUST_0786,SUB_0786,313.47,2026-04-27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,995,26,7,33,0.7879,0.3,0.25,low_engagement,0.2121,0.7879,starter,313.47,monthly
FAIL_002114,PAY_013457,CUST_0787,SUB_0787,1715.08,2025-05-23,BANK_DECLINED,ISSUER_DECLINE,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002115,PAY_013458,CUST_0787,SUB_0787,1715.08,2025-06-22,BANK_DECLINED,ISSUER_DECLINE,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002116,PAY_013462,CUST_0787,SUB_0787,1715.08,2025-10-20,NETWORK_ERROR,TECHNICAL,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002117,PAY_013468,CUST_0787,SUB_0787,1715.08,2026-04-18,NETWORK_ERROR,TECHNICAL,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002118,PAY_013469,CUST_0787,SUB_0787,1715.08,2026-05-18,NETWORK_ERROR,TECHNICAL,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002119,PAY_013471,CUST_0787,SUB_0787,1715.08,2026-07-17,BANK_DECLINED,ISSUER_DECLINE,824,20,7,27,0.7407,0.6,0.6,normal,0.2593,0.7407,growth,1715.08,monthly
FAIL_002120,PAY_013497,CUST_0788,SUB_0788,1672.99,2026-04-16,BANK_DECLINED,ISSUER_DECLINE,886,28,1,29,0.9655,0.8,0.85,reliable,0.0345,0.9655,pro,1672.99,monthly
FAIL_002121,PAY_013499,CUST_0788,SUB_0788,1672.99,2026-06-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,886,28,1,29,0.9655,0.8,0.85,reliable,0.0345,0.9655,pro,1672.99,monthly
FAIL_002122,PAY_013502,CUST_0789,SUB_0789,694.22,2024-05-26,BANK_DECLINED,ISSUER_DECLINE,856,24,4,28,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,694.22,monthly
FAIL_002123,PAY_013503,CUST_0789,SUB_0789,694.22,2024-06-25,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,856,24,4,28,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,694.22,monthly
FAIL_002124,PAY_013505,CUST_0789,SUB_0789,694.22,2024-08-24,BANK_DECLINED,ISSUER_DECLINE,856,24,4,28,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,694.22,monthly
FAIL_002125,PAY_013512,CUST_0789,SUB_0789,694.22,2025-03-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,856,24,4,28,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,694.22,monthly
FAIL_002126,PAY_013526,CUST_0789,SUB_0789,694.22,2026-05-16,LIMIT_EXCEEDED,PAYMENT_LIMIT,856,24,4,28,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,694.22,monthly
