failure_id,amount,failure_reason,behavior_profile,selected_action,oracle_action,selected_net,oracle_net,opportunity_loss,selected_true_probability,model_probability
FAIL_001858,937.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,301.88,301.88,0.0,0.324208,0.7126254585818902
FAIL_002761,1096.67,BANK_DECLINED,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,924.69,924.69,0.0,0.845002,0.5957233729314635
FAIL_002755,997.84,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,317.94,317.94,0.0,0.321639,0.5622205462839641
FAIL_000414,2492.3,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,838.81,1284.75,445.94000000000005,0.337361,0.7113255400169308
FAIL_000954,978.94,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,756.18,756.18,0.0,0.775517,0.7508919802231547
FAIL_000327,785.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,285.58,285.58,0.0,0.366229,0.7138660077032918
FAIL_001186,1737.7,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,499.94,759.54,259.59999999999997,0.288851,0.6868630368285359
FAIL_000934,929.32,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,663.33,737.51,74.17999999999995,0.715928,0.7204479514423134
FAIL_002709,401.23,BANK_DECLINED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,137.51,146.12,8.610000000000014,0.350196,0.6230526644910017
FAIL_000188,2676.77,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,1928.18,2180.23,252.04999999999995,0.721084,0.7853990067286891
FAIL_000285,324.58,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,103.27,103.27,0.0,0.324324,0.6161502586439571
FAIL_000788,726.01,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,245.95,249.14,3.1899999999999977,0.341524,0.6959206519218141
FAIL_002365,471.51,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,154.06,154.06,0.0,0.33309,0.5062960432113941
FAIL_001482,576.58,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,249.14,249.14,0.0,0.435576,0.6672568784653775
FAIL_002534,1397.1,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,433.18,513.25,80.07,0.311487,0.5390120426252976
FAIL_002575,786.88,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,360.23,360.23,0.0,0.460342,0.6990576379836558
FAIL_001201,1039.13,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,507.0,554.48,47.48000000000002,0.490792,0.728415869754973
FAIL_002262,638.25,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,155.62,155.62,0.0,0.24695,0.632657384047301
FAIL_000323,14456.27,AUTHENTICATION_FAILED,high_value_loyal,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,13730.46,13730.46,0.0,0.95,0.6900337392921962
FAIL_001551,1520.27,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,788.57,788.57,0.0,0.52068,0.7742121209923059
FAIL_000512,213.4,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,70.2,70.2,0.0,0.338308,0.528032081236301
FAIL_002197,9124.45,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,8665.23,8665.23,0.0,0.95,0.634237945057154
FAIL_001882,1097.17,BANK_DECLINED,normal,WAIT_AND_RETRY,PAYMENT_LINK,806.74,840.75,34.00999999999999,0.737112,0.6769696634122746
FAIL_000178,1637.14,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,644.66,681.27,36.610000000000014,0.394993,0.5865324117325127
FAIL_001084,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,221.11,297.25,76.13999999999999,0.270172,0.5482257210766813
FAIL_002473,2414.17,NETWORK_ERROR,normal,WAIT_AND_RETRY,PAYMENT_LINK,846.68,941.62,94.94000000000005,0.35154,0.8313213122967535
FAIL_001409,7064.05,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,SEND_REMINDER,6707.85,6709.85,2.0,0.95,0.793089492048219
FAIL_001471,918.08,LIMIT_EXCEEDED,reliable,PAYMENT_LINK,RETRY_NOW,869.18,870.18,1.0,0.95,0.6343523778908202
FAIL_000397,985.5,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,301.7,377.7,76.0,0.308166,0.6120356614685292
FAIL_001557,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,WAIT_AND_RETRY,11098.13,11098.13,0.0,0.95,0.8114764927076508
FAIL_000380,1459.65,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,879.94,879.94,0.0,0.604901,0.7925336322981148
FAIL_000419,9716.42,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,RETRY_NOW,9227.6,9228.6,1.0,0.95,0.6375637151469954
FAIL_001379,547.66,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,128.83,138.84,10.009999999999991,0.238897,0.4882926453081786
FAIL_000882,1451.55,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,808.79,973.05,164.26,0.558571,0.6603477276840368
FAIL_000637,609.3,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,165.41,165.41,0.0,0.274765,0.6804900228795092
FAIL_001139,1961.94,BANK_DECLINED,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,831.55,1122.86,291.30999999999995,0.425371,0.6517761398967504
FAIL_001394,321.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,139.75,139.75,0.0,0.440567,0.7077306001133057
FAIL_001732,651.62,NETWORK_ERROR,low_engagement,RETRY_NOW,WAIT_AND_RETRY,152.65,168.04,15.389999999999986,0.237332,0.8639118199599857
FAIL_000654,1739.87,BANK_DECLINED,reliable,WAIT_AND_RETRY,PAYMENT_LINK,1568.84,1649.88,81.04000000000019,0.90285,0.6158175796458398
FAIL_000027,1187.03,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,502.42,532.76,30.339999999999975,0.42494,0.6339929398521538
FAIL_001140,3086.94,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,SEND_REMINDER,2166.87,2291.22,124.34999999999991,0.702921,0.6347825988809009
FAIL_002414,1083.08,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,424.35,424.35,0.0,0.393644,0.7027771226432793
FAIL_001840,360.66,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,165.46,174.94,9.47999999999999,0.467086,0.5954077772667341
FAIL_000903,803.69,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,290.46,290.46,0.0,0.365141,0.6051921736521646
FAIL_001719,8298.83,AUTHENTICATION_FAILED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,7880.89,7880.89,0.0,0.95,0.7042119745137829
FAIL_002233,2452.06,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,1937.96,1937.96,0.0,0.791156,0.7037948261822663
FAIL_002662,1863.63,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,1466.57,1493.58,27.00999999999999,0.788014,0.7966813688490373
FAIL_000815,997.42,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,449.8,477.57,27.769999999999982,0.452967,0.6208800253150512
FAIL_002299,741.13,BANK_DECLINED,normal,PAYMENT_LINK,WAIT_AND_RETRY,514.22,575.62,61.39999999999998,0.697885,0.6114429810035226
FAIL_000109,781.5,BANK_DECLINED,reliable,WAIT_AND_RETRY,PAYMENT_LINK,697.87,739.42,41.549999999999955,0.89555,0.7039230277479891
FAIL_002466,429.37,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,179.41,189.2,9.789999999999992,0.422493,0.6008337101196373
FAIL_002070,1882.53,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,818.04,818.04,0.0,0.436136,0.5698624334591537
FAIL_000953,978.94,LIMIT_EXCEEDED,normal,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,712.85,741.36,28.50999999999999,0.731254,0.6900678047462288
FAIL_000896,376.34,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,132.0,165.64,33.639999999999986,0.356054,0.7075470434396388
FAIL_000384,413.01,BANK_DECLINED,reliable,WAIT_AND_RETRY,PAYMENT_LINK,387.58,389.36,1.7800000000000296,0.943271,0.7029218145594766
FAIL_000123,1330.55,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1012.77,1012.77,0.0,0.763423,0.6823664746728701
FAIL_000131,706.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,259.55,264.82,5.269999999999982,0.370067,0.6439687265530328
FAIL_001729,1090.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,431.28,500.78,69.5,0.398241,0.5948347385518565
FAIL_002419,1083.08,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,446.41,446.41,0.0,0.414935,0.6553416740681114
FAIL_000357,1037.22,LIMIT_EXCEEDED,reliable,PAYMENT_LINK,RETRY_NOW,982.36,983.36,1.0,0.95,0.6742623622742565
FAIL_002234,2452.06,BANK_DECLINED,normal,PAYMENT_LINK,PAYMENT_LINK,2008.74,2008.74,0.0,0.820427,0.5554358405971839
FAIL_002772,6771.64,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,6430.06,6430.06,0.0,0.95,0.6697595345396147
FAIL_000420,293.46,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,104.09,104.09,0.0,0.36153,0.7435925182648314
FAIL_000572,1274.95,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,457.76,457.76,0.0,0.360612,0.5776979160728861
FAIL_000915,454.36,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,192.29,251.26,58.97,0.427609,0.6169793052607859
FAIL_001004,449.13,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,158.82,158.82,0.0,0.360299,0.5333866042993219
FAIL_001127,688.54,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,194.41,220.28,25.870000000000005,0.286703,0.6585257084608409
FAIL_000103,13129.92,CARD_EXPIRED,high_value_loyal,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,12470.42,12470.42,0.0,0.95,0.8500203994913806
FAIL_000457,655.36,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,302.93,302.93,0.0,0.466817,0.7307914163863056
FAIL_002620,568.27,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,224.4,281.22,56.82000000000002,0.40016,0.6727606092274627
