portfolio_rank,selected,failure_id,customer_id,subscription_id,amount,failure_reason,behavior_profile,candidate_action,estimated_recovery_probability,expected_gross_recovery,intervention_cost,expected_net_recovery
456,False,FAIL_001293,CUST_0493,SUB_0493,489.64,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6582240873670573,322.29284213840594,3.0,319.29284213840594
457,False,FAIL_001216,CUST_0476,SUB_0476,457.08,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7037906745142581,321.6886415069771,3.0,318.6886415069771
458,False,FAIL_002712,CUST_0971,SUB_0971,401.23,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7927740871484562,318.0847469865751,3.0,315.0847469865751
459,False,FAIL_000190,CUST_0082,SUB_0082,622.31,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5055211044545825,314.59083851313125,2.0,312.59083851313125
460,False,FAIL_002324,CUST_0857,SUB_0857,436.65,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7188860730646023,313.9016038036586,2.0,311.9016038036586
461,False,FAIL_002736,CUST_0978,SUB_0978,445.63,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.6984792166895604,311.2632933333688,3.0,308.2632933333688
462,False,FAIL_000002,CUST_0004,SUB_0004,406.32,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,0.7624076168424005,309.7814628754042,3.0,306.7814628754042
463,False,FAIL_000003,CUST_0004,SUB_0004,406.32,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,0.7624076168424005,309.7814628754042,3.0,306.7814628754042
464,False,FAIL_002002,CUST_0746,SUB_0746,450.36,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6800891137170795,306.28493325362393,2.0,304.28493325362393
465,False,FAIL_000498,CUST_0192,SUB_0192,378.71,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7959215838332814,301.423463013502,2.0,299.423463013502
466,False,FAIL_000537,CUST_0212,SUB_0212,404.59,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7434005082028333,300.7724116137843,2.0,298.7724116137843
467,False,FAIL_000384,CUST_0154,SUB_0154,413.01,BANK_DECLINED,reliable,PAYMENT_LINK,0.7285041355240037,300.8794930127688,3.0,297.8794930127688
468,False,FAIL_002595,CUST_0929,SUB_0929,329.53,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8922273157751938,294.0156673673996,2.0,292.0156673673996
469,False,FAIL_000915,CUST_0372,SUB_0372,454.36,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6276302017956386,285.1700584878664,3.0,282.1700584878664
470,False,FAIL_001212,CUST_0475,SUB_0475,332.6,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8493535965170548,282.49500620157244,2.0,280.49500620157244
471,False,FAIL_000896,CUST_0364,SUB_0364,376.34,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7378223746867617,277.67207248961586,2.0,275.67207248961586
472,False,FAIL_000114,CUST_0046,SUB_0046,405.71,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6796251169994972,275.730706217866,2.0,273.730706217866
473,False,FAIL_002209,CUST_0824,SUB_0824,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,273.8012953132479,3.0,270.8012953132479
474,False,FAIL_002210,CUST_0824,SUB_0824,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,273.8012953132479,3.0,270.8012953132479
475,False,FAIL_002709,CUST_0971,SUB_0971,401.23,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6787795594102928,272.3467226221918,3.0,269.3467226221918
476,False,FAIL_002130,CUST_0795,SUB_0795,408.24,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6620954299988713,270.2938383427392,3.0,267.2938383427392
477,False,FAIL_002272,CUST_0844,SUB_0844,471.41,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5719014163742907,269.6000466930044,3.0,266.6000466930044
478,False,FAIL_002522,CUST_0910,SUB_0910,293.13,NETWORK_ERROR,normal,RETRY_NOW,0.9156010155800414,268.3901256969775,2.0,266.3901256969775
479,False,FAIL_001004,CUST_0406,SUB_0406,449.13,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.5972738829850713,268.2536190650851,3.0,265.2536190650851
480,False,FAIL_001024,CUST_0412,SUB_0412,449.29,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5937908495322801,266.78429078635816,2.0,264.78429078635816
481,False,FAIL_002476,CUST_0896,SUB_0896,397.37,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6585625467962701,261.6929992204339,2.0,259.6929992204339
482,False,FAIL_002608,CUST_0935,SUB_0935,295.63,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8737106231488551,258.295071521496,2.0,256.295071521496
483,False,FAIL_002365,CUST_0872,SUB_0872,471.51,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.5498606950283099,259.2648163127984,3.0,256.2648163127984
484,False,FAIL_002518,CUST_0910,SUB_0910,293.13,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8728506019748152,255.8586969568776,3.0,252.8586969568776
485,False,FAIL_002112,CUST_0786,SUB_0786,313.47,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8129329903092407,254.8301044722377,3.0,251.8301044722377
486,False,FAIL_000281,CUST_0113,SUB_0113,324.58,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7790644406280437,252.8687361390504,3.0,249.8687361390504
487,False,FAIL_000422,CUST_0162,SUB_0162,293.46,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8609921185157476,252.6667470996313,3.0,249.6667470996313
488,False,FAIL_002466,CUST_0892,SUB_0892,429.37,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5840980837550256,250.7941942218953,2.0,248.7941942218953
489,False,FAIL_000511,CUST_0202,SUB_0202,324.57,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7709221857731842,250.2182138364024,2.0,248.2182138364024
490,False,FAIL_001840,CUST_0703,SUB_0703,360.66,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,0.6962144043721955,251.09668708087605,3.0,248.09668708087605
491,False,FAIL_001689,CUST_0650,SUB_0650,300.09,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8255847579932103,247.74973002618245,3.0,244.74973002618245
492,False,FAIL_000279,CUST_0113,SUB_0113,324.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7556416398542043,245.26616346387763,2.0,243.26616346387763
493,False,FAIL_000282,CUST_0113,SUB_0113,324.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7556416398542043,245.26616346387763,2.0,243.26616346387763
494,False,FAIL_000284,CUST_0113,SUB_0113,324.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7556416398542043,245.26616346387763,2.0,243.26616346387763
495,False,FAIL_002789,CUST_1000,SUB_1000,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7911207741146419,243.54653031119253,2.0,241.54653031119253
496,False,FAIL_002794,CUST_1000,SUB_1000,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7911207741146419,243.54653031119253,2.0,241.54653031119253
497,False,FAIL_002604,CUST_0935,SUB_0935,295.63,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.821531145720725,242.86925260941797,2.0,240.86925260941797
498,False,FAIL_002652,CUST_0955,SUB_0955,319.2,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7545141256037237,240.8409088927086,2.0,238.8409088927086
499,False,FAIL_002655,CUST_0955,SUB_0955,319.2,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7545141256037237,240.8409088927086,2.0,238.8409088927086
500,False,FAIL_001494,CUST_0581,SUB_0581,369.27,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.6469461286042905,238.89779690970636,1.0,237.89779690970636
501,False,FAIL_000206,CUST_0093,SUB_0093,333.96,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7093490612678927,236.8942125010254,2.0,234.8942125010254
502,False,FAIL_000208,CUST_0093,SUB_0093,333.96,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7093490612678927,236.8942125010254,2.0,234.8942125010254
503,False,FAIL_001972,CUST_0739,SUB_0739,325.73,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7169921978366087,233.54586860131857,3.0,230.54586860131857
504,False,FAIL_001394,CUST_0545,SUB_0545,321.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7134198945984705,229.5428510870579,2.0,227.5428510870579
505,False,FAIL_001781,CUST_0687,SUB_0687,345.77,LIMIT_EXCEEDED,normal,PAYMENT_LINK,0.6598596002151018,228.1596539663757,3.0,225.1596539663757
506,False,FAIL_002203,CUST_0820,SUB_0820,259.64,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.862276410460636,223.8814472119995,2.0,221.8814472119995
507,False,FAIL_000420,CUST_0162,SUB_0162,293.46,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7599863296170062,223.0255882894066,2.0,221.0255882894066
508,False,FAIL_001838,CUST_0703,SUB_0703,360.66,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6112095086279076,220.43882138174115,2.0,218.43882138174115
509,False,FAIL_002078,CUST_0774,SUB_0774,281.45,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7755197706817125,218.270039458368,2.0,216.270039458368
510,False,FAIL_002459,CUST_0890,SUB_0890,251.0,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8725470808671072,219.00931729764392,3.0,216.00931729764392
511,False,FAIL_000780,CUST_0323,SUB_0323,262.8,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8234499902973302,216.4026574501384,2.0,214.4026574501384
512,False,FAIL_000233,CUST_0101,SUB_0101,247.97,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8696857162504463,215.6559670586232,2.0,213.6559670586232
513,False,FAIL_000240,CUST_0101,SUB_0101,247.97,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8696857162504463,215.6559670586232,2.0,213.6559670586232
514,False,FAIL_000670,CUST_0276,SUB_0276,382.33,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.5648223373569844,215.94852424169585,3.0,212.94852424169585
515,False,FAIL_001513,CUST_0588,SUB_0588,278.46,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7712660873080351,214.76675467179544,3.0,211.76675467179544
516,False,FAIL_001780,CUST_0687,SUB_0687,345.77,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6074370389946318,210.03350497317385,2.0,208.03350497317385
517,False,FAIL_000285,CUST_0113,SUB_0113,324.58,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.644975817192426,209.34625074431764,2.0,207.34625074431764
518,False,FAIL_002618,CUST_0939,SUB_0939,368.13,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5659815041059885,208.35477110653756,2.0,206.35477110653756
519,False,FAIL_002656,CUST_0955,SUB_0955,319.2,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6459772573409592,206.19594054323417,3.0,203.19594054323417
520,False,FAIL_001495,CUST_0581,SUB_0581,369.27,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5554907912084023,205.1260844695267,3.0,202.1260844695267
521,False,FAIL_000235,CUST_0101,SUB_0101,247.97,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8130708918035815,201.6171890405341,2.0,199.6171890405341
522,False,FAIL_000238,CUST_0101,SUB_0101,247.97,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8130708918035815,201.6171890405341,2.0,199.6171890405341
523,False,FAIL_000209,CUST_0093,SUB_0093,333.96,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5958273079065726,198.98248774847897,2.0,196.98248774847897
524,False,FAIL_002208,CUST_0824,SUB_0824,311.11,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.63519261361585,197.6147740220271,2.0,195.6147740220271
525,False,FAIL_002316,CUST_0854,SUB_0854,272.78,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7276813956717765,198.4969311113472,3.0,195.4969311113472
526,False,FAIL_000892,CUST_0364,SUB_0364,376.34,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.524991334596071,197.5752388618853,3.0,194.5752388618853
527,False,FAIL_001379,CUST_0537,SUB_0537,547.66,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.351659015469747,192.5895764121616,2.0,190.5895764121616
528,False,FAIL_001664,CUST_0644,SUB_0644,289.39,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6551859757814374,189.60426953139017,2.0,187.60426953139017
529,False,FAIL_001168,CUST_0465,SUB_0465,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.931635276299146,186.3270552598292,2.0,184.3270552598292
530,False,FAIL_000492,CUST_0188,SUB_0188,221.49,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8209126989428588,181.8239536888538,2.0,179.8239536888538
531,False,FAIL_001665,CUST_0644,SUB_0644,289.39,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.610564892155014,176.6913741407395,2.0,174.6913741407395
532,False,FAIL_001894,CUST_0713,SUB_0713,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8771856696401407,175.43713392802815,2.0,173.43713392802815
533,False,FAIL_001723,CUST_0665,SUB_0665,374.12,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.4626337660974137,173.08054457236443,3.0,170.08054457236443
534,False,FAIL_000287,CUST_0113,SUB_0113,324.58,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.5323184013032052,172.77990669499434,3.0,169.77990669499434
535,False,FAIL_001514,CUST_0588,SUB_0588,278.46,LIMIT_EXCEEDED,low_engagement,WAIT_AND_RETRY,0.6152429420408793,171.32054964070323,2.0,169.32054964070323
536,False,FAIL_000425,CUST_0162,SUB_0162,293.46,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5823169920264292,170.8867444800759,2.0,168.8867444800759
537,False,FAIL_002307,CUST_0853,SUB_0853,256.05,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6672088866914568,170.83883543734754,3.0,167.83883543734754
538,False,FAIL_000496,CUST_0188,SUB_0188,221.49,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7684800425828328,170.21064463167164,3.0,167.21064463167164
539,False,FAIL_002162,CUST_0807,SUB_0807,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8365709641575176,167.31419283150353,2.0,165.31419283150353
540,False,FAIL_001748,CUST_0676,SUB_0676,208.63,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7891472863861364,164.63979835873965,2.0,162.63979835873965
541,False,FAIL_002454,CUST_0890,SUB_0890,251.0,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.6359441516432573,159.6219820624576,2.0,157.6219820624576
542,False,FAIL_001668,CUST_0646,SUB_0646,232.1,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6758307661597066,156.8603208256679,2.0,154.8603208256679
543,False,FAIL_001752,CUST_0676,SUB_0676,208.63,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7561537543798723,157.75635777627275,3.0,154.75635777627275
544,False,FAIL_002689,CUST_0966,SUB_0966,231.48,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6804749317437335,157.51633720003943,3.0,154.51633720003943
545,False,FAIL_002168,CUST_0807,SUB_0807,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7789883291521463,155.79766583042925,2.0,153.79766583042925
546,False,FAIL_002022,CUST_0748,SUB_0748,200.0,AUTHENTICATION_FAILED,low_engagement,PAYMENT_LINK,0.766428969547642,153.2857939095284,3.0,150.2857939095284
547,False,FAIL_001687,CUST_0650,SUB_0650,300.09,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.4874558333784967,146.28062103855305,3.0,143.28062103855305
548,False,FAIL_001989,CUST_0744,SUB_0744,200.0,INSUFFICIENT_FUNDS,low_engagement,PAYMENT_LINK,0.7150434009332453,143.00868018664906,3.0,140.00868018664906
549,False,FAIL_001991,CUST_0744,SUB_0744,200.0,INSUFFICIENT_FUNDS,low_engagement,PAYMENT_LINK,0.7150434009332453,143.00868018664906,3.0,140.00868018664906
550,False,FAIL_002515,CUST_0908,SUB_0908,210.14,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.673767736492939,141.58555214662618,3.0,138.58555214662618
551,False,FAIL_000250,CUST_0108,SUB_0108,200.0,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.6972792818488789,139.45585636977577,3.0,136.45585636977577
552,False,FAIL_002167,CUST_0807,SUB_0807,200.0,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6905599411823836,138.11198823647672,2.0,136.11198823647672
553,False,FAIL_002580,CUST_0925,SUB_0925,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.686291010623999,137.2582021247998,3.0,134.2582021247998
554,False,FAIL_000627,CUST_0248,SUB_0248,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6691197370286491,133.82394740572985,2.0,131.82394740572985
555,False,FAIL_001895,CUST_0713,SUB_0713,200.0,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6614846898921249,132.29693797842498,2.0,130.29693797842498
556,False,FAIL_001449,CUST_0565,SUB_0565,200.0,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6015603583253256,120.31207166506512,2.0,118.31207166506512
557,False,FAIL_001990,CUST_0744,SUB_0744,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,116.340986094499,3.0,113.340986094499
558,False,FAIL_001994,CUST_0744,SUB_0744,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,116.340986094499,3.0,113.340986094499
559,False,FAIL_000512,CUST_0204,SUB_0204,213.4,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.4932897643749918,105.26803571762326,3.0,102.26803571762326
