failure_id,customer_id,subscription_id,amount,failure_reason,behavior_profile,candidate_action,estimated_recovery_probability,expected_gross_recovery,intervention_cost,expected_net_recovery
FAIL_002373,CUST_0874,SUB_0874,763.19,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7802981328706386,595.5157320255428,2.0,593.5157320255428
FAIL_002386,CUST_0875,SUB_0875,1152.64,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.7678245789662826,885.0253226996961,3.0,882.0253226996961
FAIL_002391,CUST_0875,SUB_0875,1152.64,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.7678245789662826,885.0253226996961,3.0,882.0253226996961
FAIL_002393,CUST_0875,SUB_0875,1152.64,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6139242261754412,707.6336200588606,3.0,704.6336200588606
FAIL_002395,CUST_0875,SUB_0875,1152.64,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6139242261754412,707.6336200588606,3.0,704.6336200588606
FAIL_002398,CUST_0877,SUB_0877,1893.79,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.6587267653023018,1247.490160861846,3.0,1244.490160861846
FAIL_002410,CUST_0883,SUB_0883,1083.08,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.7759347225459471,840.3993792950644,2.0,838.3993792950644
FAIL_002411,CUST_0883,SUB_0883,1083.08,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.521603005892402,564.9377836219428,2.0,562.9377836219428
FAIL_002412,CUST_0883,SUB_0883,1083.08,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.521603005892402,564.9377836219428,2.0,562.9377836219428
FAIL_002414,CUST_0883,SUB_0883,1083.08,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.790333698719703,855.9946224093359,2.0,853.9946224093359
FAIL_002419,CUST_0883,SUB_0883,1083.08,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5816339630126036,629.9561126596907,3.0,626.9561126596907
FAIL_002435,CUST_0886,SUB_0886,938.96,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7632270483318487,716.6396693016727,3.0,713.6396693016727
FAIL_002436,CUST_0887,SUB_0887,8464.41,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.8097832181648478,6854.337169666719,3.0,6851.337169666719
FAIL_002438,CUST_0888,SUB_0888,14993.1,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.7120931947275058,10676.484477868968,2.0,10674.484477868968
FAIL_002441,CUST_0888,SUB_0888,14993.1,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.7120931947275058,10676.484477868968,2.0,10674.484477868968
FAIL_002443,CUST_0889,SUB_0889,1368.01,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.732553265186792,1002.1401923081833,3.0,999.1401923081833
FAIL_002454,CUST_0890,SUB_0890,251.0,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.6359441516432573,159.6219820624576,2.0,157.6219820624576
FAIL_002459,CUST_0890,SUB_0890,251.0,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8725470808671072,219.00931729764392,3.0,216.00931729764392
FAIL_002466,CUST_0892,SUB_0892,429.37,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5840980837550256,250.79419422189534,2.0,248.79419422189534
FAIL_002468,CUST_0892,SUB_0892,429.37,NETWORK_ERROR,friction_prone,RETRY_NOW,0.834554821113872,358.3328035416632,2.0,356.3328035416632
FAIL_002473,CUST_0893,SUB_0893,2414.17,NETWORK_ERROR,normal,RETRY_NOW,0.9057775449188917,2186.700975616841,2.0,2184.700975616841
FAIL_002476,CUST_0896,SUB_0896,397.37,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6585625467962701,261.6929992204339,2.0,259.6929992204339
FAIL_002485,CUST_0897,SUB_0897,994.96,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,0.7664899577813311,762.6268483941133,3.0,759.6268483941133
FAIL_002495,CUST_0902,SUB_0902,1011.26,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8362856404426248,845.7022167540088,3.0,842.7022167540088
FAIL_002496,CUST_0902,SUB_0902,1011.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7197329665519117,727.8371597552862,2.0,725.8371597552862
FAIL_002499,CUST_0903,SUB_0903,5512.84,CARD_EXPIRED,high_value_loyal,UPDATE_PAYMENT_METHOD,0.939083649416764,5177.017905850714,3.0,5174.017905850714
FAIL_002501,CUST_0904,SUB_0904,3422.48,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8930571413434154,3056.470205105012,3.0,3053.470205105012
FAIL_002515,CUST_0908,SUB_0908,210.14,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.673767736492939,141.58555214662618,3.0,138.58555214662618
FAIL_002518,CUST_0910,SUB_0910,293.13,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8728506019748152,255.8586969568776,3.0,252.8586969568776
FAIL_002522,CUST_0910,SUB_0910,293.13,NETWORK_ERROR,normal,RETRY_NOW,0.9156010155800414,268.3901256969775,2.0,266.3901256969775
FAIL_002525,CUST_0911,SUB_0911,2077.0,BANK_DECLINED,normal,WAIT_AND_RETRY,0.7994038473204977,1660.3617908846738,2.0,1658.3617908846738
FAIL_002528,CUST_0911,SUB_0911,2077.0,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.8103949585590171,1683.1903289270786,2.0,1681.1903289270786
FAIL_002534,CUST_0913,SUB_0913,1397.1,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6463055133683673,902.9534327269458,2.0,900.9534327269458
FAIL_002535,CUST_0913,SUB_0913,1397.1,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6463055133683673,902.9534327269458,2.0,900.9534327269458
FAIL_002543,CUST_0915,SUB_0915,1705.4,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5577647725203055,951.2120430561291,2.0,949.2120430561291
FAIL_002555,CUST_0917,SUB_0917,881.56,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6101451114535424,537.8795244529848,2.0,535.8795244529848
FAIL_002560,CUST_0918,SUB_0918,595.63,NETWORK_ERROR,friction_prone,RETRY_NOW,0.869606053311314,517.963453533818,2.0,515.963453533818
FAIL_002562,CUST_0918,SUB_0918,595.63,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6419957383599335,382.39192163932717,2.0,380.39192163932717
FAIL_002571,CUST_0921,SUB_0921,415.4,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8445628887096508,350.8314239699889,3.0,347.8314239699889
FAIL_002575,CUST_0923,SUB_0923,786.88,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7404035322476693,582.608731455046,2.0,580.608731455046
FAIL_002580,CUST_0925,SUB_0925,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.686291010623999,137.2582021247998,3.0,134.2582021247998
FAIL_002590,CUST_0926,SUB_0926,706.67,BANK_DECLINED,reliable,PAYMENT_LINK,0.7021245317770497,496.1703428708877,3.0,493.1703428708877
FAIL_002595,CUST_0929,SUB_0929,329.53,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8922273157751938,294.0156673673996,2.0,292.0156673673996
FAIL_002600,CUST_0931,SUB_0931,729.59,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6430573152678376,469.16818664626163,2.0,467.16818664626163
FAIL_002601,CUST_0932,SUB_0932,2080.35,BANK_DECLINED,normal,WAIT_AND_RETRY,0.7798166489344992,1622.2915656108853,2.0,1620.2915656108853
FAIL_002604,CUST_0935,SUB_0935,295.63,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.821531145720725,242.86925260941794,2.0,240.86925260941794
FAIL_002608,CUST_0935,SUB_0935,295.63,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8737106231488551,258.295071521496,2.0,256.295071521496
FAIL_002618,CUST_0939,SUB_0939,368.13,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5659815041059885,208.35477110653753,2.0,206.35477110653753
FAIL_002620,CUST_0942,SUB_0942,568.27,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7244845490296803,411.7028346770964,3.0,408.7028346770964
FAIL_002622,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
FAIL_002624,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
FAIL_002626,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
FAIL_002630,CUST_0942,SUB_0942,568.27,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7788904685789334,442.62008657935047,2.0,440.62008657935047
FAIL_002634,CUST_0947,SUB_0947,773.95,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7331548329569471,567.4251829670292,3.0,564.4251829670292
FAIL_002640,CUST_0947,SUB_0947,773.95,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7549012843959828,584.2558490582709,2.0,582.2558490582709
FAIL_002641,CUST_0949,SUB_0949,974.33,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7201707942231377,701.6840099354298,2.0,699.6840099354298
FAIL_002652,CUST_0955,SUB_0955,319.2,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7545141256037237,240.8409088927086,2.0,238.8409088927086
FAIL_002655,CUST_0955,SUB_0955,319.2,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7545141256037237,240.8409088927086,2.0,238.8409088927086
FAIL_002656,CUST_0955,SUB_0955,319.2,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6459772573409592,206.19594054323417,3.0,203.19594054323417
FAIL_002662,CUST_0958,SUB_0958,1863.63,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.8234580213340641,1534.621072298802,2.0,1532.621072298802
FAIL_002667,CUST_0959,SUB_0959,1165.14,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6892787067240762,803.1061923524902,2.0,801.1061923524902
FAIL_002668,CUST_0964,SUB_0964,1091.43,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5865786222970202,640.2095057336368,2.0,638.2095057336368
FAIL_002678,CUST_0964,SUB_0964,1091.43,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6566488403127948,716.6862437825937,3.0,713.6862437825937
FAIL_002685,CUST_0965,SUB_0965,817.6,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7423651139496688,606.9577171652492,2.0,604.9577171652492
FAIL_002689,CUST_0966,SUB_0966,231.48,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6804749317437335,157.51633720003943,3.0,154.51633720003943
FAIL_002695,CUST_0967,SUB_0967,10771.74,BANK_DECLINED,high_value_loyal,WAIT_AND_RETRY,0.7661192547488221,8252.437421148077,2.0,8250.437421148077
FAIL_002707,CUST_0970,SUB_0970,827.8,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7590726330971385,628.3603256778111,3.0,625.3603256778111
FAIL_002709,CUST_0971,SUB_0971,401.23,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6787795594102928,272.3467226221918,3.0,269.3467226221918
FAIL_002712,CUST_0971,SUB_0971,401.23,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7927740871484562,318.0847469865751,3.0,315.0847469865751
FAIL_002736,CUST_0978,SUB_0978,445.63,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.6984792166895604,311.2632933333688,3.0,308.2632933333688
FAIL_002744,CUST_0981,SUB_0981,622.68,NETWORK_ERROR,friction_prone,RETRY_NOW,0.930363867387817,579.3189729450459,2.0,577.3189729450459
FAIL_002747,CUST_0984,SUB_0984,634.7,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.9172976642724234,582.2088275137072,3.0,579.2088275137072
FAIL_002750,CUST_0988,SUB_0988,747.97,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.57415866377512,429.45345574387653,2.0,427.45345574387653
FAIL_002751,CUST_0988,SUB_0988,747.97,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7445136755780241,556.8738939220947,2.0,554.8738939220947
FAIL_002755,CUST_0989,SUB_0989,997.84,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,0.5076426171913382,506.5461091382049,3.0,503.5461091382049
FAIL_002760,CUST_0989,SUB_0989,997.84,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6746075158763294,673.1503636420365,2.0,671.1503636420365
FAIL_002761,CUST_0990,SUB_0990,1096.67,BANK_DECLINED,normal,PAYMENT_LINK,0.5883120452761427,645.1841706929874,3.0,642.1841706929874
FAIL_002762,CUST_0990,SUB_0990,1096.67,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7598274001136349,833.2799148826201,2.0,831.2799148826201
FAIL_002769,CUST_0991,SUB_0991,885.95,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7413861179047633,656.8310311577251,3.0,653.8310311577251
FAIL_002772,CUST_0993,SUB_0993,6771.64,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.5871089118229696,3975.6901916568945,3.0,3972.6901916568945
FAIL_002773,CUST_0995,SUB_0995,1739.2,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6077689926789099,1057.0318320671602,3.0,1054.0318320671602
FAIL_002783,CUST_0998,SUB_0998,1639.15,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7775216366622302,1274.4745907348947,2.0,1272.4745907348947
FAIL_002789,CUST_1000,SUB_1000,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7911207741146419,243.54653031119253,2.0,241.54653031119253
FAIL_002794,CUST_1000,SUB_1000,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7911207741146419,243.54653031119253,2.0,241.54653031119253
