failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval,candidate_action,estimated_recovery_probability,intervention_cost,expected_gross_recovery,expected_net_recovery,rank
FAIL_001223,PAY_008125,CUST_0477,SUB_0477,580.5,2025-01-06,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly,PAYMENT_LINK,0.606414449266513,3.0,352.0235877992108,349.0235877992108,1
FAIL_001227,PAY_008134,CUST_0477,SUB_0477,580.5,2025-10-03,NETWORK_ERROR,TECHNICAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly,RETRY_NOW,0.8593638408510822,2.0,498.86070961405323,496.86070961405323,1
FAIL_001229,PAY_008138,CUST_0477,SUB_0477,580.5,2026-01-31,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly,PAYMENT_LINK,0.606414449266513,3.0,352.0235877992108,349.0235877992108,1
FAIL_001231,PAY_008144,CUST_0477,SUB_0477,580.5,2026-07-30,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly,PAYMENT_LINK,0.606414449266513,3.0,352.0235877992108,349.0235877992108,1
FAIL_001233,PAY_008158,CUST_0479,SUB_0479,493.48,2024-08-19,NETWORK_ERROR,TECHNICAL,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly,RETRY_NOW,0.9201097308080926,2.0,454.05574995917755,452.05574995917755,1
FAIL_001240,PAY_008189,CUST_0481,SUB_0481,3208.7,2024-06-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,922,27,3,30,0.9,0.82,0.9,high_value_loyal,0.1,0.9,growth,3208.7,monthly,WAIT_AND_RETRY,0.7478391598133202,2.0,2399.5915120930003,2397.5915120930003,1
FAIL_001245,PAY_008226,CUST_0482,SUB_0482,1120.08,2024-12-20,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly,WAIT_AND_RETRY,0.7509353657781392,2.0,841.1076845007782,839.1076845007782,1
FAIL_001251,PAY_008244,CUST_0482,SUB_0482,1120.08,2026-06-13,BANK_DECLINED,ISSUER_DECLINE,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly,WAIT_AND_RETRY,0.5492990756600099,2.0,615.2589086652639,613.2589086652639,1
FAIL_001260,PAY_008294,CUST_0485,SUB_0485,929.62,2025-09-20,BANK_DECLINED,ISSUER_DECLINE,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly,WAIT_AND_RETRY,0.6755174494119992,2.0,627.9745313223827,625.9745313223827,1
FAIL_001263,PAY_008301,CUST_0485,SUB_0485,929.62,2026-04-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly,WAIT_AND_RETRY,0.564930630161517,2.0,525.1708124107495,523.1708124107495,1
FAIL_001267,PAY_008319,CUST_0487,SUB_0487,15000.0,2024-03-18,BANK_DECLINED,ISSUER_DECLINE,955,29,2,31,0.9355,0.82,0.9,high_value_loyal,0.0645,0.9355,pro,15000.0,monthly,PAYMENT_LINK,0.7505074661354796,3.0,11257.611992032194,11254.611992032194,1
FAIL_001272,PAY_008376,CUST_0489,SUB_0489,8583.5,2025-10-10,NETWORK_ERROR,TECHNICAL,414,12,1,13,0.9231,0.82,0.9,high_value_loyal,0.0769,0.9231,growth,8583.5,monthly,WAIT_AND_RETRY,0.9053226377459115,2.0,7770.8368610920315,7768.8368610920315,1
FAIL_001277,PAY_008396,CUST_0491,SUB_0491,540.07,2024-09-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly,WAIT_AND_RETRY,0.7546935441547482,2.0,407.5873423916549,405.5873423916549,1
FAIL_001285,PAY_008418,CUST_0491,SUB_0491,540.07,2026-07-13,NETWORK_ERROR,TECHNICAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly,RETRY_NOW,0.9104242806490516,2.0,491.6928412501333,489.6928412501333,1
FAIL_001286,PAY_008435,CUST_0493,SUB_0493,489.64,2024-05-06,CARD_EXPIRED,PAYMENT_METHOD,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly,UPDATE_PAYMENT_METHOD,0.852557357102272,3.0,417.4461843315564,414.4461843315564,1
FAIL_001287,PAY_008436,CUST_0493,SUB_0493,489.64,2024-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly,UPDATE_PAYMENT_METHOD,0.7633915176640741,3.0,373.7870227090372,370.7870227090372,1
FAIL_001289,PAY_008443,CUST_0493,SUB_0493,489.64,2025-01-01,BANK_DECLINED,ISSUER_DECLINE,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly,WAIT_AND_RETRY,0.726981034759467,2.0,355.95899385962537,353.95899385962537,1
FAIL_001293,PAY_008460,CUST_0493,SUB_0493,489.64,2026-05-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly,PAYMENT_LINK,0.6582240873670573,3.0,322.29284213840594,319.29284213840594,1
FAIL_001296,PAY_008485,CUST_0494,SUB_0494,14846.24,2026-06-23,NETWORK_ERROR,TECHNICAL,728,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,14846.24,monthly,RETRY_NOW,0.8777637465548183,2.0,13031.491244652005,13029.491244652005,1
FAIL_001300,PAY_008527,CUST_0500,SUB_0500,878.95,2025-06-11,NETWORK_ERROR,TECHNICAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly,RETRY_NOW,0.8335504908153671,2.0,732.649203902167,730.649203902167,1
FAIL_001320,PAY_008671,CUST_0508,SUB_0508,676.53,2025-05-22,CARD_EXPIRED,PAYMENT_METHOD,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly,UPDATE_PAYMENT_METHOD,0.9426326713671003,3.0,637.7192811599843,634.7192811599843,1
FAIL_001328,PAY_008697,CUST_0511,SUB_0511,418.75,2025-10-08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,326,9,1,10,0.9,0.3,0.25,low_engagement,0.1,0.9,starter,418.75,monthly,WAIT_AND_RETRY,0.8357347804197757,2.0,349.9639393007811,347.9639393007811,1
FAIL_001329,PAY_008719,CUST_0512,SUB_0512,2720.0,2026-05-12,CARD_EXPIRED,PAYMENT_METHOD,470,13,2,15,0.8667,0.8,0.85,reliable,0.1333,0.8667,pro,2720.0,monthly,UPDATE_PAYMENT_METHOD,0.8952902252905051,3.0,2435.1894127901737,2432.1894127901737,1
FAIL_001337,PAY_008845,CUST_0521,SUB_0521,1196.46,2025-06-04,BANK_DECLINED,ISSUER_DECLINE,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly,WAIT_AND_RETRY,0.5672092793119268,2.0,678.6432143255479,676.6432143255479,1
FAIL_001345,PAY_008883,CUST_0523,SUB_0523,1492.87,2026-06-14,CARD_EXPIRED,PAYMENT_METHOD,137,2,2,4,0.5,0.6,0.6,normal,0.5,0.5,growth,1492.87,monthly,UPDATE_PAYMENT_METHOD,0.750044603852642,3.0,1119.7190877534936,1116.7190877534936,1
FAIL_001353,PAY_008952,CUST_0527,SUB_0527,633.24,2026-07-22,LIMIT_EXCEEDED,PAYMENT_LIMIT,429,9,5,14,0.6429,0.35,0.45,friction_prone,0.3571,0.6429,starter,633.24,monthly,PAYMENT_LINK,0.5298185914120837,3.0,335.50232482578787,332.50232482578787,1
FAIL_001354,PAY_008965,CUST_0530,SUB_0530,2315.15,2025-08-10,CARD_EXPIRED,PAYMENT_METHOD,535,12,5,17,0.7059,0.6,0.6,normal,0.2941,0.7059,pro,2315.15,monthly,UPDATE_PAYMENT_METHOD,0.9209056911204484,3.0,2132.034810797506,2129.034810797506,1
FAIL_001357,PAY_008980,CUST_0531,SUB_0531,412.94,2025-08-14,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,471,11,4,15,0.7333,0.35,0.45,friction_prone,0.2667,0.7333,growth,412.94,monthly,WAIT_AND_RETRY,0.7960938923559285,2.0,328.73901190945713,326.73901190945713,1
FAIL_001361,PAY_009014,CUST_0532,SUB_0532,8636.92,2026-06-03,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,748,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,8636.92,monthly,PAYMENT_LINK,0.7843994867912768,3.0,6774.795615457315,6771.795615457315,1
FAIL_001367,PAY_009026,CUST_0533,SUB_0533,444.14,2025-07-26,AUTHENTICATION_FAILED,CUSTOMER_ACTION,700,15,8,23,0.6522,0.3,0.25,low_engagement,0.3478,0.6522,starter,444.14,monthly,UPDATE_PAYMENT_METHOD,0.7527486391797241,3.0,334.32578060528266,331.32578060528266,1
FAIL_001373,PAY_009066,CUST_0535,SUB_0535,11601.39,2025-09-01,BANK_DECLINED,ISSUER_DECLINE,423,13,1,14,0.9286,0.82,0.9,high_value_loyal,0.0714,0.9286,pro,11601.39,monthly,WAIT_AND_RETRY,0.6718193588849363,2.0,7794.038391974111,7792.038391974111,1
FAIL_001379,PAY_009095,CUST_0537,SUB_0537,547.66,2026-03-26,BANK_DECLINED,ISSUER_DECLINE,427,8,6,14,0.5714,0.3,0.25,low_engagement,0.4286,0.5714,growth,547.66,monthly,WAIT_AND_RETRY,0.351659015469747,2.0,192.58957641216162,190.58957641216162,1
FAIL_001385,PAY_009117,CUST_0540,SUB_0540,2023.63,2025-05-16,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,831,21,6,27,0.7778,0.35,0.45,friction_prone,0.2222,0.7778,pro,2023.63,monthly,WAIT_AND_RETRY,0.726594197208104,2.0,1470.3578152962357,1468.3578152962357,1
FAIL_001390,PAY_009154,CUST_0543,SUB_0543,601.97,2025-08-20,CARD_EXPIRED,PAYMENT_METHOD,765,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,starter,601.97,monthly,UPDATE_PAYMENT_METHOD,0.822382316686245,3.0,495.0494831756189,492.0494831756189,1
FAIL_001394,PAY_009174,CUST_0545,SUB_0545,321.75,2024-11-29,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,759,20,5,25,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,321.75,monthly,WAIT_AND_RETRY,0.7134198945984705,2.0,229.5428510870579,227.5428510870579,1
FAIL_001405,PAY_009211,CUST_0547,SUB_0547,2231.07,2025-08-02,BANK_DECLINED,ISSUER_DECLINE,603,16,4,20,0.8,0.35,0.45,friction_prone,0.2,0.8,pro,2231.07,monthly,WAIT_AND_RETRY,0.6621324093360079,2.0,1477.2637544972872,1475.2637544972872,1
FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,2024-08-14,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,7064.05,monthly,PAYMENT_LINK,0.7803604739573914,3.0,5512.505406058711,5509.505406058711,1
FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,2024-08-10,BANK_DECLINED,ISSUER_DECLINE,930,20,11,31,0.6452,0.3,0.25,low_engagement,0.3548,0.6452,growth,507.97,monthly,WAIT_AND_RETRY,0.684810104733062,2.0,347.8629889012535,345.8629889012535,1
FAIL_001430,PAY_009399,CUST_0556,SUB_0556,1271.26,2025-05-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,706,15,8,23,0.6522,0.35,0.45,friction_prone,0.3478,0.6522,pro,1271.26,monthly,WAIT_AND_RETRY,0.5988821069061082,2.0,761.3348672254591,759.3348672254591,1
FAIL_001433,PAY_009409,CUST_0556,SUB_0556,1271.26,2026-03-17,NETWORK_ERROR,TECHNICAL,706,15,8,23,0.6522,0.35,0.45,friction_prone,0.3478,0.6522,pro,1271.26,monthly,RETRY_NOW,0.9079008268011226,2.0,1154.1780050791951,1152.1780050791951,1
FAIL_001439,PAY_009481,CUST_0563,SUB_0563,404.63,2025-08-24,NETWORK_ERROR,TECHNICAL,971,28,4,32,0.875,0.3,0.25,low_engagement,0.125,0.875,starter,404.63,monthly,WAIT_AND_RETRY,0.8534752456365122,2.0,345.34168864190195,343.34168864190195,1
FAIL_001449,PAY_009527,CUST_0565,SUB_0565,200.0,2025-10-19,BANK_DECLINED,ISSUER_DECLINE,735,16,8,24,0.6667,0.35,0.45,friction_prone,0.3333,0.6667,starter,200.0,monthly,WAIT_AND_RETRY,0.6015603583253256,2.0,120.31207166506512,118.31207166506512,1
FAIL_001452,PAY_009556,CUST_0567,SUB_0567,950.44,2024-09-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,761,22,3,25,0.88,0.3,0.25,low_engagement,0.12,0.88,starter,950.44,monthly,WAIT_AND_RETRY,0.8673298159899215,2.0,824.3449503094611,822.3449503094611,1
FAIL_001456,PAY_009624,CUST_0572,SUB_0572,12441.81,2026-03-18,LIMIT_EXCEEDED,PAYMENT_LIMIT,465,13,2,15,0.8667,0.82,0.9,high_value_loyal,0.1333,0.8667,pro,12441.81,monthly,PAYMENT_LINK,0.5775189153601017,3.0,7185.380616316466,7182.380616316466,1
FAIL_001466,PAY_009650,CUST_0573,SUB_0573,557.68,2026-04-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,758,17,8,25,0.68,0.35,0.45,friction_prone,0.32,0.68,starter,557.68,monthly,WAIT_AND_RETRY,0.6230486932386757,2.0,347.46179524534466,345.46179524534466,1
FAIL_001471,PAY_009670,CUST_0574,SUB_0574,918.08,2025-05-05,LIMIT_EXCEEDED,PAYMENT_LIMIT,962,30,2,32,0.9375,0.8,0.85,reliable,0.0625,0.9375,growth,918.08,monthly,PAYMENT_LINK,0.6745725457924795,3.0,619.3115628411596,616.3115628411596,1
FAIL_001482,PAY_009722,CUST_0577,SUB_0577,576.58,2024-03-21,BANK_DECLINED,ISSUER_DECLINE,982,27,5,32,0.8438,0.3,0.25,low_engagement,0.1562,0.8438,starter,576.58,monthly,WAIT_AND_RETRY,0.6798455931320504,2.0,391.98537208807767,389.98537208807767,1
FAIL_001483,PAY_009732,CUST_0577,SUB_0577,576.58,2025-01-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,982,27,5,32,0.8438,0.3,0.25,low_engagement,0.1562,0.8438,starter,576.58,monthly,WAIT_AND_RETRY,0.8603118676804777,2.0,496.0386166672099,494.0386166672099,1
FAIL_001487,PAY_009764,CUST_0578,SUB_0578,1586.51,2026-01-10,BANK_DECLINED,ISSUER_DECLINE,622,14,6,20,0.7,0.35,0.45,friction_prone,0.3,0.7,pro,1586.51,monthly,WAIT_AND_RETRY,0.6058835148976706,2.0,961.2402552203033,959.2402552203033,1
FAIL_001492,PAY_009805,CUST_0580,SUB_0580,1096.45,2026-02-09,BANK_DECLINED,ISSUER_DECLINE,952,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,1096.45,monthly,WAIT_AND_RETRY,0.5932312590163137,2.0,650.4484139484372,648.4484139484372,1
FAIL_001494,PAY_009816,CUST_0581,SUB_0581,369.27,2025-05-16,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,621,10,10,20,0.5,0.35,0.45,friction_prone,0.5,0.5,starter,369.27,monthly,SEND_REMINDER,0.6469461286042905,1.0,238.89779690970633,237.89779690970633,1
FAIL_001495,PAY_009821,CUST_0581,SUB_0581,369.27,2025-10-13,LIMIT_EXCEEDED,PAYMENT_LIMIT,621,10,10,20,0.5,0.35,0.45,friction_prone,0.5,0.5,starter,369.27,monthly,PAYMENT_LINK,0.5554907912084023,3.0,205.1260844695267,202.1260844695267,1
FAIL_001513,PAY_009962,CUST_0588,SUB_0588,278.46,2025-11-21,CARD_EXPIRED,PAYMENT_METHOD,612,13,7,20,0.65,0.3,0.25,low_engagement,0.35,0.65,starter,278.46,monthly,UPDATE_PAYMENT_METHOD,0.7712660873080351,3.0,214.76675467179544,211.76675467179544,1
FAIL_001514,PAY_009969,CUST_0588,SUB_0588,278.46,2026-06-19,LIMIT_EXCEEDED,PAYMENT_LIMIT,612,13,7,20,0.65,0.3,0.25,low_engagement,0.35,0.65,starter,278.46,monthly,WAIT_AND_RETRY,0.6152429420408793,2.0,171.32054964070323,169.32054964070323,1
FAIL_001517,PAY_009979,CUST_0589,SUB_0589,998.51,2025-08-21,BANK_DECLINED,ISSUER_DECLINE,614,18,2,20,0.9,0.6,0.6,normal,0.1,0.9,starter,998.51,monthly,WAIT_AND_RETRY,0.7303921315101901,2.0,729.3038472342399,727.3038472342399,1
FAIL_001530,PAY_010123,CUST_0597,SUB_0597,12778.74,2026-07-19,LIMIT_EXCEEDED,PAYMENT_LIMIT,102,2,1,3,0.6667,0.82,0.9,high_value_loyal,0.3333,0.6667,pro,12778.74,monthly,PAYMENT_LINK,0.73913010407715,3.0,9445.15142617484,9442.15142617484,1
FAIL_001532,PAY_010153,CUST_0599,SUB_0599,1262.66,2026-03-03,AUTHENTICATION_FAILED,CUSTOMER_ACTION,300,9,1,10,0.9,0.6,0.6,normal,0.1,0.9,starter,1262.66,monthly,UPDATE_PAYMENT_METHOD,0.8671760421226268,3.0,1094.948501346556,1091.948501346556,1
FAIL_001551,PAY_010344,CUST_0609,SUB_0609,1520.27,2026-07-07,CARD_EXPIRED,PAYMENT_METHOD,774,16,9,25,0.64,0.35,0.45,friction_prone,0.36,0.64,pro,1520.27,monthly,UPDATE_PAYMENT_METHOD,0.8811736005105895,3.0,1339.6217896482337,1336.6217896482337,1
FAIL_001553,PAY_010354,CUST_0610,SUB_0610,11684.35,2024-12-02,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,906,24,6,30,0.8,0.82,0.9,high_value_loyal,0.2,0.8,pro,11684.35,monthly,WAIT_AND_RETRY,0.8328891924160687,2.0,9731.768835406692,9729.768835406692,1
FAIL_001555,PAY_010362,CUST_0610,SUB_0610,11684.35,2025-07-30,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,906,24,6,30,0.8,0.82,0.9,high_value_loyal,0.2,0.8,pro,11684.35,monthly,WAIT_AND_RETRY,0.8328891924160687,2.0,9731.768835406692,9729.768835406692,1
FAIL_001557,PAY_010374,CUST_0610,SUB_0610,11684.35,2026-07-25,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,906,24,6,30,0.8,0.82,0.9,high_value_loyal,0.2,0.8,pro,11684.35,monthly,WAIT_AND_RETRY,0.8328891924160687,2.0,9731.768835406692,9729.768835406692,1
FAIL_001564,PAY_010470,CUST_0617,SUB_0617,469.95,2026-06-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,583,10,9,19,0.5263,0.6,0.6,normal,0.4737,0.5263,starter,469.95,monthly,WAIT_AND_RETRY,0.821071516039079,2.0,385.8625589625652,383.8625589625652,1
FAIL_001567,PAY_010518,CUST_0623,SUB_0623,1621.46,2025-01-05,BANK_DECLINED,ISSUER_DECLINE,662,13,9,22,0.5909,0.35,0.45,friction_prone,0.4091,0.5909,pro,1621.46,monthly,PAYMENT_LINK,0.6680307175722031,3.0,1083.1850873146245,1080.1850873146245,1
FAIL_001573,PAY_010531,CUST_0623,SUB_0623,1621.46,2026-01-30,BANK_DECLINED,ISSUER_DECLINE,662,13,9,22,0.5909,0.35,0.45,friction_prone,0.4091,0.5909,pro,1621.46,monthly,PAYMENT_LINK,0.6680307175722031,3.0,1083.1850873146245,1080.1850873146245,1
FAIL_001577,PAY_010557,CUST_0625,SUB_0625,2210.87,2024-09-27,NETWORK_ERROR,TECHNICAL,702,16,7,23,0.6957,0.35,0.45,friction_prone,0.3043,0.6957,pro,2210.87,monthly,RETRY_NOW,0.8980268632502907,2.0,1985.4206511541702,1983.4206511541702,1
FAIL_001578,PAY_010560,CUST_0625,SUB_0625,2210.87,2024-12-26,BANK_DECLINED,ISSUER_DECLINE,702,16,7,23,0.6957,0.35,0.45,friction_prone,0.3043,0.6957,pro,2210.87,monthly,WAIT_AND_RETRY,0.7011314956698212,2.0,1550.1105898315377,1548.1105898315377,1
FAIL_001600,PAY_010652,CUST_0628,SUB_0628,1735.47,2025-05-06,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,781,21,5,26,0.8077,0.6,0.6,normal,0.1923,0.8077,growth,1735.47,monthly,WAIT_AND_RETRY,0.7797778560140877,2.0,1353.2810757767688,1351.2810757767688,1
FAIL_001621,PAY_010789,CUST_0635,SUB_0635,13569.88,2025-11-08,BANK_DECLINED,ISSUER_DECLINE,715,22,1,23,0.9565,0.82,0.9,high_value_loyal,0.0435,0.9565,pro,13569.88,monthly,PAYMENT_LINK,0.6257200245772141,3.0,8490.945647109846,8487.945647109846,1
FAIL_001622,PAY_010798,CUST_0636,SUB_0636,666.71,2024-07-03,CARD_EXPIRED,PAYMENT_METHOD,788,14,12,26,0.5385,0.35,0.45,friction_prone,0.4615,0.5385,pro,666.71,monthly,UPDATE_PAYMENT_METHOD,0.8890545346490634,3.0,592.7415487958771,589.7415487958771,1
FAIL_001633,PAY_010818,CUST_0636,SUB_0636,666.71,2026-02-23,NETWORK_ERROR,TECHNICAL,788,14,12,26,0.5385,0.35,0.45,friction_prone,0.4615,0.5385,pro,666.71,monthly,WAIT_AND_RETRY,0.7539602742163198,2.0,502.6728544227626,500.6728544227626,1
FAIL_001635,PAY_010820,CUST_0636,SUB_0636,666.71,2026-04-24,LIMIT_EXCEEDED,PAYMENT_LIMIT,788,14,12,26,0.5385,0.35,0.45,friction_prone,0.4615,0.5385,pro,666.71,monthly,PAYMENT_LINK,0.6054395689587444,3.0,403.6526150204845,400.6526150204845,1
FAIL_001636,PAY_010822,CUST_0636,SUB_0636,666.71,2026-06-23,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,788,14,12,26,0.5385,0.35,0.45,friction_prone,0.4615,0.5385,pro,666.71,monthly,SEND_REMINDER,0.5925673589893712,1.0,395.0705839118037,394.0705839118037,1
FAIL_001637,PAY_010851,CUST_0638,SUB_0638,1633.25,2025-06-08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,658,17,4,21,0.8095,0.35,0.45,friction_prone,0.1905,0.8095,pro,1633.25,monthly,WAIT_AND_RETRY,0.7514273769334102,2.0,1227.2687633764922,1225.2687633764922,1
FAIL_001638,PAY_010859,CUST_0638,SUB_0638,1633.25,2026-02-03,BANK_DECLINED,ISSUER_DECLINE,658,17,4,21,0.8095,0.35,0.45,friction_prone,0.1905,0.8095,pro,1633.25,monthly,WAIT_AND_RETRY,0.5989688348950043,2.0,978.2658495922658,976.2658495922658,1
FAIL_001643,PAY_010878,CUST_0640,SUB_0640,1249.65,2024-10-27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,852,15,13,28,0.5357,0.35,0.45,friction_prone,0.4643,0.5357,growth,1249.65,monthly,WAIT_AND_RETRY,0.7738911370217232,2.0,967.0930593791965,965.0930593791965,1
FAIL_001644,PAY_010880,CUST_0640,SUB_0640,1249.65,2024-12-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,852,15,13,28,0.5357,0.35,0.45,friction_prone,0.4643,0.5357,growth,1249.65,monthly,WAIT_AND_RETRY,0.7738911370217232,2.0,967.0930593791965,965.0930593791965,1
FAIL_001649,PAY_010889,CUST_0640,SUB_0640,1249.65,2025-09-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,852,15,13,28,0.5357,0.35,0.45,friction_prone,0.4643,0.5357,growth,1249.65,monthly,WAIT_AND_RETRY,0.7738911370217232,2.0,967.0930593791965,965.0930593791965,1
FAIL_001650,PAY_010891,CUST_0640,SUB_0640,1249.65,2025-11-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,852,15,13,28,0.5357,0.35,0.45,friction_prone,0.4643,0.5357,growth,1249.65,monthly,WAIT_AND_RETRY,0.7738911370217232,2.0,967.0930593791965,965.0930593791965,1
FAIL_001654,PAY_010897,CUST_0640,SUB_0640,1249.65,2026-05-20,BANK_DECLINED,ISSUER_DECLINE,852,15,13,28,0.5357,0.35,0.45,friction_prone,0.4643,0.5357,growth,1249.65,monthly,WAIT_AND_RETRY,0.5836701033187002,2.0,729.3833446122137,727.3833446122137,1
FAIL_001664,PAY_010952,CUST_0644,SUB_0644,289.39,2024-11-11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,747,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,289.39,monthly,WAIT_AND_RETRY,0.6551859757814376,2.0,189.6042695313902,187.6042695313902,1
FAIL_001665,PAY_010956,CUST_0644,SUB_0644,289.39,2025-03-11,BANK_DECLINED,ISSUER_DECLINE,747,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,289.39,monthly,WAIT_AND_RETRY,0.610564892155014,2.0,176.6913741407395,174.6913741407395,1
FAIL_001668,PAY_010992,CUST_0646,SUB_0646,232.1,2026-03-01,BANK_DECLINED,ISSUER_DECLINE,182,2,4,6,0.3333,0.3,0.25,low_engagement,0.6667,0.3333,starter,232.1,monthly,WAIT_AND_RETRY,0.6758307661597066,2.0,156.8603208256679,154.8603208256679,1
FAIL_001673,PAY_011001,CUST_0647,SUB_0647,1055.34,2024-03-16,NETWORK_ERROR,TECHNICAL,987,20,12,32,0.625,0.35,0.45,friction_prone,0.375,0.625,pro,1055.34,monthly,WAIT_AND_RETRY,0.9030888174428605,2.0,953.0657526001484,951.0657526001484,1
FAIL_001684,PAY_011029,CUST_0647,SUB_0647,1055.34,2026-07-04,LIMIT_EXCEEDED,PAYMENT_LIMIT,987,20,12,32,0.625,0.35,0.45,friction_prone,0.375,0.625,pro,1055.34,monthly,PAYMENT_LINK,0.6451710761529249,3.0,680.8748435072278,677.8748435072278,1
FAIL_001687,PAY_011069,CUST_0650,SUB_0650,300.09,2024-09-02,LIMIT_EXCEEDED,PAYMENT_LIMIT,727,12,12,24,0.5,0.35,0.45,friction_prone,0.5,0.5,growth,300.09,monthly,PAYMENT_LINK,0.4874558333784966,3.0,146.28062103855302,143.28062103855302,1
FAIL_001689,PAY_011074,CUST_0650,SUB_0650,300.09,2025-01-30,CARD_EXPIRED,PAYMENT_METHOD,727,12,12,24,0.5,0.35,0.45,friction_prone,0.5,0.5,growth,300.09,monthly,UPDATE_PAYMENT_METHOD,0.8255847579932103,3.0,247.74973002618245,244.74973002618245,1
FAIL_001698,PAY_011096,CUST_0651,SUB_0651,1314.12,2026-06-06,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,175,4,1,5,0.8,0.6,0.6,normal,0.2,0.8,starter,1314.12,monthly,WAIT_AND_RETRY,0.8248070716826227,2.0,1083.895469039568,1081.895469039568,1
