failure_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,raw_probability,calibrated_probability,action_cost,expected_gross_recovery,expected_net_value
FAIL_002025,1696.9,CARD_EXPIRED,785,21,5,26,0.8077,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8615904226744123,0.8305084745762712,3.0,1409.2898305084746,1406.2898305084746
FAIL_002045,372.35,NETWORK_ERROR,630,19,2,21,0.9048,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.9196203694817087,0.999,2.0,371.97765000000004,369.97765000000004
FAIL_002051,580.18,INSUFFICIENT_FUNDS,950,23,8,31,0.7419,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8574581014333194,0.8461538461538375,2.0,490.9215384615334,488.9215384615334
FAIL_002060,880.92,AUTHENTICATION_FAILED,759,21,4,25,0.84,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.641003042594409,0.5783132530120481,3.0,509.44771084337333,506.44771084337333
FAIL_002068,1882.53,BANK_DECLINED,501,9,7,16,0.5625,0.35,0.45,friction_prone,PAYMENT_LINK,0.5428586375782788,0.3485714285714286,3.0,656.1961714285715,653.1961714285715
FAIL_002070,1882.53,LIMIT_EXCEEDED,501,9,7,16,0.5625,0.35,0.45,friction_prone,PAYMENT_LINK,0.5574744262472652,0.3485714285714286,3.0,656.1961714285715,653.1961714285715
FAIL_002071,1716.97,BANK_DECLINED,572,16,3,19,0.8421,0.35,0.45,friction_prone,PAYMENT_LINK,0.5852062338649584,0.4820359281437126,3.0,827.6412275449102,824.6412275449102
FAIL_002073,601.44,AUTHENTICATION_FAILED,501,12,4,16,0.75,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7023909386827556,0.5783132530120481,3.0,347.8207228915662,344.8207228915662
FAIL_002078,281.45,INSUFFICIENT_FUNDS,744,18,6,24,0.75,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7755197706817127,0.6621621621621622,2.0,186.36554054054054,184.36554054054054
FAIL_002080,772.21,LIMIT_EXCEEDED,676,18,4,22,0.8182,0.8,0.85,reliable,SEND_REMINDER,0.5439433174429683,0.4583333333333333,1.0,353.9295833333333,352.9295833333333
FAIL_002081,772.21,NETWORK_ERROR,676,18,4,22,0.8182,0.8,0.85,reliable,WAIT_AND_RETRY,0.7079345629500117,0.5714285714285714,2.0,441.2628571428571,439.2628571428571
FAIL_002087,1859.33,BANK_DECLINED,870,23,6,29,0.7931,0.6,0.6,normal,WAIT_AND_RETRY,0.6138363788196151,0.36666666666666664,2.0,681.7543333333333,679.7543333333333
FAIL_002088,1859.33,NETWORK_ERROR,870,23,6,29,0.7931,0.6,0.6,normal,WAIT_AND_RETRY,0.9188487406270561,0.999,2.0,1857.47067,1855.47067
FAIL_002094,2075.84,BANK_DECLINED,651,18,3,21,0.8571,0.6,0.6,normal,WAIT_AND_RETRY,0.6655439530839771,0.4711111111111111,2.0,977.9512888888889,975.9512888888889
FAIL_002095,2075.84,INSUFFICIENT_FUNDS,651,18,3,21,0.8571,0.6,0.6,normal,WAIT_AND_RETRY,0.757232601073572,0.6621621621621622,2.0,1374.5427027027029,1372.5427027027029
FAIL_002106,1990.77,LIMIT_EXCEEDED,492,11,5,16,0.6875,0.35,0.45,friction_prone,PAYMENT_LINK,0.6184748528074968,0.4820359281437126,3.0,959.6226646706588,956.6226646706588
FAIL_002112,313.47,CARD_EXPIRED,995,26,7,33,0.7879,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8129329903092408,0.6964285714285714,3.0,218.30946428571428,215.30946428571428
FAIL_002120,1672.99,BANK_DECLINED,886,28,1,29,0.9655,0.8,0.85,reliable,WAIT_AND_RETRY,0.6935029367063205,0.5714285714285714,2.0,955.9942857142856,953.9942857142856
FAIL_002122,694.22,BANK_DECLINED,856,24,4,28,0.8571,0.6,0.6,normal,WAIT_AND_RETRY,0.6841412851581404,0.4711111111111111,2.0,327.0547555555556,325.0547555555556
FAIL_002130,408.24,AUTHENTICATION_FAILED,333,9,2,11,0.8182,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.6620954299988713,0.5783132530120481,3.0,236.0906024096385,233.0906024096385
FAIL_002136,802.81,BANK_DECLINED,967,29,3,32,0.9062,0.6,0.6,normal,WAIT_AND_RETRY,0.6556639066468832,0.4711111111111111,2.0,378.21271111111105,376.21271111111105
FAIL_002142,1826.29,BANK_DECLINED,104,2,1,3,0.6667,0.6,0.6,normal,WAIT_AND_RETRY,0.6705685530411731,0.4711111111111111,2.0,860.3855111111111,858.3855111111111
FAIL_002162,200.0,NETWORK_ERROR,986,23,9,32,0.7188,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8224752128307148,0.8102564102564103,2.0,162.05128205128204,160.05128205128204
FAIL_002167,200.0,BANK_DECLINED,986,23,9,32,0.7188,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6905599411823836,0.5,2.0,100.0,98.0
FAIL_002168,200.0,INSUFFICIENT_FUNDS,986,23,9,32,0.7188,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7789883291521463,0.6621621621621622,2.0,132.43243243243242,130.43243243243242
FAIL_002173,642.76,INSUFFICIENT_FUNDS,358,8,3,11,0.7273,0.3,0.25,low_engagement,PAYMENT_LINK,0.5326778320717205,0.34415584415584416,3.0,221.2096103896104,218.2096103896104
FAIL_002176,1736.57,LIMIT_EXCEEDED,818,20,7,27,0.7407,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.6616383015236214,0.5783132530120481,3.0,1004.2814457831323,1001.2814457831323
FAIL_002182,1736.57,INSUFFICIENT_FUNDS,818,20,7,27,0.7407,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7228403910434171,0.5714285714285714,2.0,992.3257142857142,990.3257142857142
FAIL_002188,926.3,CARD_EXPIRED,324,5,5,10,0.5,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8941547204176312,0.9787234042553191,3.0,906.5914893617021,903.5914893617021
FAIL_002197,9124.45,BANK_DECLINED,766,23,2,25,0.92,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.7120731237596143,0.5833333333333334,3.0,5322.595833333334,5319.595833333334
FAIL_002200,1986.45,BANK_DECLINED,690,20,3,23,0.8696,0.8,0.85,reliable,RETRY_NOW,0.5410060425320354,0.5,2.0,993.225,991.225
FAIL_002203,259.64,INSUFFICIENT_FUNDS,596,17,2,19,0.8947,0.6,0.6,normal,WAIT_AND_RETRY,0.862276410460636,0.8461538461538461,2.0,219.6953846153846,217.6953846153846
FAIL_002206,10550.69,BANK_DECLINED,807,25,1,26,0.9615,0.82,0.9,high_value_loyal,SEND_REMINDER,0.5721887453084253,0.5319148936170213,1.0,5612.069148936171,5611.069148936171
FAIL_002208,311.11,BANK_DECLINED,548,10,8,18,0.5556,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.63519261361585,0.375,2.0,116.66625,114.66625
FAIL_002209,311.11,CARD_EXPIRED,548,10,8,18,0.5556,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,0.9230769230770064,3.0,287.17846153848745,284.17846153848745
FAIL_002210,311.11,CARD_EXPIRED,548,10,8,18,0.5556,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,0.9230769230770064,3.0,287.17846153848745,284.17846153848745
FAIL_002215,8971.98,INSUFFICIENT_FUNDS,690,21,2,23,0.913,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.8276411930749904,0.9487179487179487,3.0,8511.878461538461,8508.878461538461
FAIL_002221,768.09,INSUFFICIENT_FUNDS,455,11,4,15,0.7333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6726210091895494,0.4711111111111111,2.0,361.8557333333333,359.8557333333333
FAIL_002226,636.05,INSUFFICIENT_FUNDS,768,23,2,25,0.92,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7237742369262388,0.5714285714285714,2.0,363.4571428571428,361.4571428571428
FAIL_002233,2452.06,INSUFFICIENT_FUNDS,827,21,6,27,0.7778,0.6,0.6,normal,WAIT_AND_RETRY,0.730137791365399,0.5714285714285714,2.0,1401.1771428571428,1399.1771428571428
FAIL_002234,2452.06,BANK_DECLINED,827,21,6,27,0.7778,0.6,0.6,normal,PAYMENT_LINK,0.6279404421750163,0.4820359281437126,3.0,1181.981017964072,1178.981017964072
FAIL_002235,2452.06,INSUFFICIENT_FUNDS,827,21,6,27,0.7778,0.6,0.6,normal,WAIT_AND_RETRY,0.730137791365399,0.5714285714285714,2.0,1401.1771428571428,1399.1771428571428
FAIL_002245,468.26,INSUFFICIENT_FUNDS,521,12,5,17,0.7059,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6897006909526452,0.5,2.0,234.13,232.13
FAIL_002252,609.78,BANK_DECLINED,617,13,7,20,0.65,0.35,0.45,friction_prone,PAYMENT_LINK,0.5400703573073603,0.3485714285714286,3.0,212.5518857142857,209.5518857142857
FAIL_002255,609.78,INSUFFICIENT_FUNDS,617,13,7,20,0.65,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6168358908009934,0.36666666666666664,2.0,223.58599999999998,221.58599999999998
FAIL_002260,5745.9,BANK_DECLINED,421,12,2,14,0.8571,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,0.5255128475501449,0.4,3.0,2298.36,2295.36
FAIL_002262,638.25,BANK_DECLINED,715,15,8,23,0.6522,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6475927960743225,0.4711111111111111,2.0,300.68666666666667,298.68666666666667
FAIL_002264,638.25,AUTHENTICATION_FAILED,715,15,8,23,0.6522,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459872,0.6964285714285714,3.0,444.4955357142857,441.4955357142857
FAIL_002267,638.25,AUTHENTICATION_FAILED,715,15,8,23,0.6522,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459872,0.6964285714285714,3.0,444.4955357142857,441.4955357142857
FAIL_002269,638.25,LIMIT_EXCEEDED,715,15,8,23,0.6522,0.3,0.25,low_engagement,PAYMENT_LINK,0.6264198225963938,0.4820359281437126,3.0,307.65943113772454,304.65943113772454
FAIL_002271,471.41,INSUFFICIENT_FUNDS,127,1,3,4,0.25,0.35,0.45,friction_prone,SEND_REMINDER,0.7434206370446976,0.8235294117647058,1.0,388.22,387.22
FAIL_002272,471.41,LIMIT_EXCEEDED,127,1,3,4,0.25,0.35,0.45,friction_prone,PAYMENT_LINK,0.5719014163742907,0.37209302325581395,3.0,175.40837209302327,172.40837209302327
FAIL_002277,1868.13,INSUFFICIENT_FUNDS,408,10,3,13,0.7692,0.6,0.6,normal,WAIT_AND_RETRY,0.7257644922301982,0.5714285714285714,2.0,1067.5028571428572,1065.5028571428572
FAIL_002282,518.72,BANK_DECLINED,326,4,6,10,0.4,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7308578868718034,0.5714285714285714,2.0,296.4114285714286,294.4114285714286
FAIL_002294,951.12,BANK_DECLINED,306,6,4,10,0.6,0.3,0.25,low_engagement,PAYMENT_LINK,0.39163301095176994,0.15566037735849056,3.0,148.05169811320755,145.05169811320755
FAIL_002298,741.13,CARD_EXPIRED,529,12,5,17,0.7059,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.9246583229799665,0.9894314696937178,3.0,733.2973451341051,730.2973451341051
FAIL_002299,741.13,BANK_DECLINED,529,12,5,17,0.7059,0.6,0.6,normal,PAYMENT_LINK,0.6336063974971525,0.5238095238095238,3.0,388.2109523809524,385.2109523809524
FAIL_002300,741.13,BANK_DECLINED,529,12,5,17,0.7059,0.6,0.6,normal,PAYMENT_LINK,0.6336063974971525,0.5238095238095238,3.0,388.2109523809524,385.2109523809524
FAIL_002307,256.05,LIMIT_EXCEEDED,808,20,6,26,0.7692,0.3,0.25,low_engagement,PAYMENT_LINK,0.667208886691457,0.5418848167539267,3.0,138.74960732984295,135.74960732984295
FAIL_002316,272.78,AUTHENTICATION_FAILED,947,24,7,31,0.7742,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7276813956717765,0.5783132530120481,3.0,157.75228915662646,154.75228915662646
FAIL_002324,436.65,INSUFFICIENT_FUNDS,462,11,4,15,0.7333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7188860730646023,0.5714285714285714,2.0,249.51428571428568,247.51428571428568
FAIL_002334,1374.15,BANK_DECLINED,816,19,8,27,0.7037,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6013945633808431,0.36666666666666664,2.0,503.855,501.855
FAIL_002339,9301.15,AUTHENTICATION_FAILED,932,28,3,31,0.9032,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,0.8274778970121329,0.8,3.0,7440.92,7437.92
FAIL_002361,848.64,CARD_EXPIRED,297,7,2,9,0.7778,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.835192784767523,0.8305084745762712,3.0,704.8027118644068,701.8027118644068
FAIL_002365,471.51,LIMIT_EXCEEDED,694,18,5,23,0.7826,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.49279033396114835,0.4,3.0,188.604,185.604
FAIL_002372,763.19,BANK_DECLINED,891,23,6,29,0.7931,0.3,0.25,low_engagement,PAYMENT_LINK,0.5748059303784174,0.37209302325581395,3.0,283.9776744186047,280.9776744186047
FAIL_002373,763.19,INSUFFICIENT_FUNDS,891,23,6,29,0.7931,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7802981328706385,0.6621621621621622,2.0,505.3555405405406,503.3555405405406
FAIL_002386,1152.64,INSUFFICIENT_FUNDS,882,16,13,29,0.5517,0.35,0.45,friction_prone,PAYMENT_LINK,0.7678245789662826,0.6923076923076923,3.0,797.9815384615385,794.9815384615385
FAIL_002391,1152.64,INSUFFICIENT_FUNDS,882,16,13,29,0.5517,0.35,0.45,friction_prone,PAYMENT_LINK,0.7678245789662826,0.6923076923076923,3.0,797.9815384615385,794.9815384615385
FAIL_002393,1152.64,BANK_DECLINED,882,16,13,29,0.5517,0.35,0.45,friction_prone,PAYMENT_LINK,0.6139242261754411,0.4820359281437126,3.0,555.613892215569,552.613892215569
FAIL_002395,1152.64,BANK_DECLINED,882,16,13,29,0.5517,0.35,0.45,friction_prone,PAYMENT_LINK,0.6139242261754411,0.4820359281437126,3.0,555.613892215569,552.613892215569
FAIL_002398,1893.79,INSUFFICIENT_FUNDS,132,2,2,4,0.5,0.35,0.45,friction_prone,PAYMENT_LINK,0.6587267653023019,0.5418848167539267,3.0,1026.2160471204188,1023.2160471204188
FAIL_002410,1083.08,NETWORK_ERROR,768,13,12,25,0.52,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7759347225459471,0.6621621621621622,2.0,717.1745945945945,715.1745945945945
FAIL_002411,1083.08,BANK_DECLINED,768,13,12,25,0.52,0.35,0.45,friction_prone,SEND_REMINDER,0.508441773455536,0.3469387755102041,1.0,375.7624489795918,374.7624489795918
FAIL_002412,1083.08,BANK_DECLINED,768,13,12,25,0.52,0.35,0.45,friction_prone,SEND_REMINDER,0.508441773455536,0.3469387755102041,1.0,375.7624489795918,374.7624489795918
FAIL_002414,1083.08,INSUFFICIENT_FUNDS,768,13,12,25,0.52,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.790333698719703,0.6621621621621622,2.0,717.1745945945945,715.1745945945945
FAIL_002419,1083.08,LIMIT_EXCEEDED,768,13,12,25,0.52,0.35,0.45,friction_prone,PAYMENT_LINK,0.5816339630126035,0.4523809523809524,3.0,489.9647619047619,486.9647619047619
FAIL_002435,938.96,AUTHENTICATION_FAILED,697,16,7,23,0.6957,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7632270483318487,0.5783132530120481,3.0,543.0130120481926,540.0130120481926
FAIL_002436,8464.41,BANK_DECLINED,937,29,2,31,0.9355,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.8097832181648479,0.9487179487179487,3.0,8030.337692307692,8027.337692307692
FAIL_002438,14993.1,INSUFFICIENT_FUNDS,453,13,2,15,0.8667,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.7120931947275058,0.5714285714285714,2.0,8567.485714285714,8565.485714285714
FAIL_002441,14993.1,INSUFFICIENT_FUNDS,453,13,2,15,0.8667,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.7120931947275058,0.5714285714285714,2.0,8567.485714285714,8565.485714285714
FAIL_002443,1368.01,INSUFFICIENT_FUNDS,860,16,12,28,0.5714,0.35,0.45,friction_prone,PAYMENT_LINK,0.7325532651867918,0.6601941747572816,3.0,903.1522330097088,900.1522330097088
FAIL_002454,251.0,INSUFFICIENT_FUNDS,632,15,6,21,0.7143,0.6,0.6,normal,SEND_REMINDER,0.6180053058777205,0.5333333333333333,1.0,133.86666666666667,132.86666666666667
FAIL_002459,251.0,CARD_EXPIRED,632,15,6,21,0.7143,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8725470808671072,0.9230769230769231,3.0,231.6923076923077,228.6923076923077
FAIL_002466,429.37,BANK_DECLINED,778,18,7,25,0.72,0.35,0.45,friction_prone,PAYMENT_LINK,0.5533993272968065,0.3485714285714286,3.0,149.6661142857143,146.6661142857143
FAIL_002468,429.37,NETWORK_ERROR,778,18,7,25,0.72,0.35,0.45,friction_prone,RETRY_NOW,0.834554821113872,0.7037037037037037,2.0,302.1492592592593,300.1492592592593
FAIL_002473,2414.17,NETWORK_ERROR,30,0,1,1,0.0,0.6,0.6,normal,WAIT_AND_RETRY,0.882082286217098,0.9672131147540983,2.0,2335.0168852459014,2333.0168852459014
FAIL_002476,397.37,INSUFFICIENT_FUNDS,847,18,10,28,0.6429,0.35,0.45,friction_prone,PAYMENT_LINK,0.6525537546139863,0.5418848167539267,3.0,215.32876963350787,212.32876963350787
FAIL_002485,994.96,INSUFFICIENT_FUNDS,736,20,4,24,0.8333,0.6,0.6,normal,PAYMENT_LINK,0.7664899577813311,0.6923076923076923,3.0,688.8184615384615,685.8184615384615
FAIL_002495,1011.26,CARD_EXPIRED,278,6,3,9,0.6667,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8362856404426245,0.8305084745762712,3.0,839.86,836.86
FAIL_002496,1011.26,INSUFFICIENT_FUNDS,278,6,3,9,0.6667,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7197329665519117,0.5714285714285714,2.0,577.8628571428571,575.8628571428571
FAIL_002499,5512.84,CARD_EXPIRED,372,10,2,12,0.8333,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,0.9390836494167638,0.999,3.0,5507.32716,5504.32716
FAIL_002501,3422.48,CARD_EXPIRED,893,25,4,29,0.8621,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8930571413434154,0.9787234042553191,3.0,3349.6612765957448,3346.6612765957448
FAIL_002515,210.14,LIMIT_EXCEEDED,621,15,5,20,0.75,0.35,0.45,friction_prone,PAYMENT_LINK,0.673767736492939,0.5418848167539267,3.0,113.87167539267016,110.87167539267016
FAIL_002518,293.13,CARD_EXPIRED,642,15,6,21,0.7143,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8728506019748152,0.9230769230769231,3.0,270.58153846153846,267.58153846153846
FAIL_002522,293.13,NETWORK_ERROR,642,15,6,21,0.7143,0.6,0.6,normal,RETRY_NOW,0.9156010155800415,0.9230769230769231,2.0,270.58153846153846,268.58153846153846
FAIL_002525,2077.0,BANK_DECLINED,991,29,4,33,0.8788,0.6,0.6,normal,WAIT_AND_RETRY,0.7994038473204977,0.7441860465116279,2.0,1545.6744186046512,1543.6744186046512
FAIL_002528,2077.0,INSUFFICIENT_FUNDS,991,29,4,33,0.8788,0.6,0.6,normal,WAIT_AND_RETRY,0.8103949585590171,0.8102564102564103,2.0,1682.9025641025642,1680.9025641025642
FAIL_002534,1397.1,BANK_DECLINED,742,20,4,24,0.8333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6463055133683673,0.4711111111111111,2.0,658.1893333333333,656.1893333333333
FAIL_002535,1397.1,BANK_DECLINED,742,20,4,24,0.8333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6463055133683673,0.4711111111111111,2.0,658.1893333333333,656.1893333333333
FAIL_002543,1705.4,BANK_DECLINED,541,11,7,18,0.6111,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.5577647725203055,0.32075471698113206,2.0,547.0150943396227,545.0150943396227
FAIL_002555,881.56,BANK_DECLINED,151,3,2,5,0.6,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6101451114535424,0.36666666666666664,2.0,323.23866666666663,321.23866666666663
FAIL_002560,595.63,NETWORK_ERROR,696,16,7,23,0.6957,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.8319934509812728,0.8102564102564103,2.0,482.6130256410256,480.6130256410256
FAIL_002562,595.63,BANK_DECLINED,696,16,7,23,0.6957,0.35,0.45,friction_prone,PAYMENT_LINK,0.6247874611706846,0.4820359281437126,3.0,287.1150598802395,284.1150598802395
FAIL_002571,415.4,CARD_EXPIRED,694,16,7,23,0.6957,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8445628887096508,0.8305084745762712,3.0,344.993220338983,341.993220338983
FAIL_002575,786.88,INSUFFICIENT_FUNDS,690,19,4,23,0.8261,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7404035322476693,0.5714285714285714,2.0,449.64571428571423,447.64571428571423
FAIL_002580,200.0,AUTHENTICATION_FAILED,677,14,8,22,0.6364,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.686291010623999,0.5783132530120481,3.0,115.66265060240961,112.66265060240961
FAIL_002590,706.67,BANK_DECLINED,802,24,2,26,0.9231,0.8,0.85,reliable,WAIT_AND_RETRY,0.6993539806949611,0.5714285714285714,2.0,403.8114285714285,401.8114285714285
FAIL_002595,329.53,NETWORK_ERROR,820,23,4,27,0.8519,0.35,0.45,friction_prone,RETRY_NOW,0.892227315775194,0.8349514563106796,2.0,275.1415533980582,273.1415533980582
FAIL_002600,729.59,BANK_DECLINED,799,22,4,26,0.8462,0.6,0.6,normal,WAIT_AND_RETRY,0.6430573152678377,0.4711111111111111,2.0,343.71795555555553,341.71795555555553
FAIL_002601,2080.35,BANK_DECLINED,993,31,2,33,0.9394,0.6,0.6,normal,WAIT_AND_RETRY,0.7798166489344992,0.6621621621621622,2.0,1377.529054054054,1375.529054054054
FAIL_002604,295.63,INSUFFICIENT_FUNDS,900,22,8,30,0.7333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8215311457207252,0.8102564102564103,2.0,239.53610256410255,237.53610256410255
FAIL_002608,295.63,NETWORK_ERROR,900,22,8,30,0.7333,0.3,0.25,low_engagement,RETRY_NOW,0.8737106231488551,0.8349514563106796,2.0,246.8366990291262,244.8366990291262
FAIL_002618,368.13,BANK_DECLINED,386,10,2,12,0.8333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.5659815041059885,0.32075471698113206,2.0,118.07943396226415,116.07943396226415
FAIL_002620,568.27,AUTHENTICATION_FAILED,941,20,11,31,0.6452,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.7244845490296803,0.5783132530120481,3.0,328.6380722891565,325.6380722891565
FAIL_002622,568.27,BANK_DECLINED,941,20,11,31,0.6452,0.35,0.45,friction_prone,PAYMENT_LINK,0.6501564533121666,0.5418848167539267,3.0,307.93688481675395,304.93688481675395
FAIL_002624,568.27,BANK_DECLINED,941,20,11,31,0.6452,0.35,0.45,friction_prone,PAYMENT_LINK,0.6501564533121666,0.5418848167539267,3.0,307.93688481675395,304.93688481675395
FAIL_002626,568.27,BANK_DECLINED,941,20,11,31,0.6452,0.35,0.45,friction_prone,PAYMENT_LINK,0.6501564533121666,0.5418848167539267,3.0,307.93688481675395,304.93688481675395
FAIL_002630,568.27,INSUFFICIENT_FUNDS,941,20,11,31,0.6452,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7788904685789334,0.6621621621621622,2.0,376.2868918918919,374.2868918918919
FAIL_002634,773.95,CARD_EXPIRED,818,21,6,27,0.7778,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7331548329569474,0.5783132530120481,3.0,447.58554216867464,444.58554216867464
FAIL_002640,773.95,INSUFFICIENT_FUNDS,818,21,6,27,0.7778,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7549012843959828,0.6621621621621622,2.0,512.4804054054055,510.48040540540546
FAIL_002641,974.33,INSUFFICIENT_FUNDS,830,22,5,27,0.8148,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7201707942231377,0.5714285714285714,2.0,556.76,554.76
FAIL_002652,319.2,INSUFFICIENT_FUNDS,788,19,7,26,0.7308,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7545141256037237,0.6621621621621622,2.0,211.36216216216215,209.36216216216215
FAIL_002655,319.2,INSUFFICIENT_FUNDS,788,19,7,26,0.7308,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7545141256037237,0.6621621621621622,2.0,211.36216216216215,209.36216216216215
FAIL_002656,319.2,AUTHENTICATION_FAILED,788,19,7,26,0.7308,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.6459772573409592,0.5783132530120481,3.0,184.59759036144573,181.59759036144573
FAIL_002662,1863.63,INSUFFICIENT_FUNDS,830,23,4,27,0.8519,0.6,0.6,normal,WAIT_AND_RETRY,0.8234580213340641,0.8102564102564103,2.0,1510.0181538461538,1508.0181538461538
FAIL_002667,1165.14,INSUFFICIENT_FUNDS,521,15,2,17,0.8824,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6892787067240762,0.5,2.0,582.57,580.57
FAIL_002668,1091.43,BANK_DECLINED,859,16,12,28,0.5714,0.35,0.45,friction_prone,PAYMENT_LINK,0.5835527480388841,0.4523809523809524,3.0,493.7421428571429,490.7421428571429
FAIL_002678,1091.43,LIMIT_EXCEEDED,859,16,12,28,0.5714,0.35,0.45,friction_prone,PAYMENT_LINK,0.6566488403127948,0.5418848167539267,3.0,591.4293455497383,588.4293455497383
FAIL_002685,817.6,INSUFFICIENT_FUNDS,864,25,3,28,0.8929,0.6,0.6,normal,WAIT_AND_RETRY,0.7423651139496688,0.5714285714285714,2.0,467.2,465.2
FAIL_002689,231.48,AUTHENTICATION_FAILED,775,17,8,25,0.68,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.6804749317437335,0.5783132530120481,3.0,133.86795180722888,130.86795180722888
FAIL_002695,10771.74,BANK_DECLINED,970,29,3,32,0.9062,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.7661192547488221,0.6621621621621622,2.0,7132.638648648649,7130.638648648649
FAIL_002707,827.8,AUTHENTICATION_FAILED,953,24,7,31,0.7742,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7590726330971385,0.5783132530120481,3.0,478.72771084337336,475.72771084337336
FAIL_002709,401.23,BANK_DECLINED,767,15,10,25,0.6,0.35,0.45,friction_prone,PAYMENT_LINK,0.6787795594102928,0.5418848167539267,3.0,217.42044502617804,214.42044502617804
FAIL_002712,401.23,AUTHENTICATION_FAILED,767,15,10,25,0.6,0.35,0.45,friction_prone,PAYMENT_LINK,0.7407039802928627,0.6601941747572816,3.0,264.8897087378641,261.8897087378641
FAIL_002736,445.63,INSUFFICIENT_FUNDS,897,22,7,29,0.7586,0.35,0.45,friction_prone,PAYMENT_LINK,0.6984792166895605,0.5418848167539267,3.0,241.48013089005238,238.48013089005238
